"Target","Evidence"
"CHRNA4","predicted (union)"
"CHRNA5","predicted (union)"
"CHRNA6","predicted (union)"
"CHRNA7","predicted (intersection) + predicted (union)"
"CHRNA9","predicted (intersection) + predicted (union)"
"CHRNB4","predicted (union)"
"CHRND","predicted (union)"
"CHST1","predicted (union)"
"CHST10","predicted (union)"
"CHST12","predicted (union)"
"CHST14","predicted (intersection) + predicted (union)"
"CHST3","predicted (intersection) + predicted (union)"
"CHST5","predicted (intersection) + predicted (union)"
"CHST6","predicted (intersection) + predicted (union)"
"CHST7","predicted (union)"
"CHSY3","predicted (union)"
"CHTOP","experimental (all) + predicted (intersection) + predicted (union)"
"CHUK","predicted (intersection) + predicted (union)"
"CHURC1","predicted (union)"
"CHURC1-FNTB","predicted (union)"
"CIAO1","predicted (intersection) + predicted (union)"
"CIAO2A","predicted (union)"
"CIB2","predicted (union)"
"CIITA","predicted (union)"
"CIP2A","predicted (intersection) + predicted (union)"
"CIPC","predicted (union)"
"CISD1","predicted (union)"
"CISD2","predicted (union)"
"CISH","predicted (intersection) + predicted (union)"
"CITED2","predicted (intersection) + predicted (union)"
"CKAP2","predicted (union)"
"CLASP1","predicted (intersection) + predicted (union)"
"CLASP2","predicted (intersection) + predicted (union)"
"CLCA2","predicted (intersection) + predicted (union)"
"CLCC1","predicted (union)"
"CLCN5","predicted (intersection) + predicted (union)"
"CLCN6","predicted (union)"
"CLCN7","predicted (union)"
"CLDN1","predicted (intersection) + predicted (union)"
"CLDN11","predicted (union)"
"CLDN12","experimental (all) + predicted (intersection) + predicted (union)"
"CLDN16","predicted (intersection) + predicted (union)"
"CLDN18","predicted (union)"
"CLDN19","predicted (union)"
"CLDN4","experimental (all)"
"CLEC12A","predicted (intersection) + predicted (union)"
"CLEC12B","predicted (union)"
"CLEC17A","predicted (union)"
"CLEC1A","predicted (union)"
"CLEC1B","predicted (intersection) + predicted (union)"
"CLEC2B","predicted (union)"
"CLEC2D","predicted (intersection) + predicted (union)"
"CLEC4C","predicted (union)"
"CLEC4E","predicted (union)"
"CLEC4F","predicted (intersection) + predicted (union)"
"CLEC7A","predicted (union)"
"CLGN","predicted (union)"
"CLIC4","predicted (intersection) + predicted (union)"
"CLIC5","predicted (union)"
"CLINT1","predicted (intersection) + predicted (union)"
"CLIP2","predicted (intersection) + predicted (union)"
"CLK1","predicted (union)"
"CLK4","predicted (union)"
"CLMN","predicted (intersection) + predicted (union)"
"CLN8","predicted (intersection) + predicted (union)"
"CLNK","predicted (intersection) + predicted (union)"
"CLNS1A","predicted (union)"
"CLP1","predicted (intersection) + predicted (union)"
"CLPB","predicted (intersection) + predicted (union)"
"CLPX","predicted (union)"
"CLSPN","predicted (union)"
"CLSTN2","predicted (intersection) + predicted (union)"
"CLTC","experimental (all) + predicted (union)"
"CLU","predicted (union)"
"CLUAP1","predicted (intersection) + predicted (union)"
"CLVS2","predicted (intersection) + predicted (union)"
"CMBL","predicted (intersection) + predicted (union)"
"CMC1","predicted (intersection) + predicted (union)"
"CMKLR1","predicted (union)"
"CMPK2","predicted (union)"
"CMTM6","predicted (intersection) + predicted (union)"
"CMTM7","predicted (union)"
"CMTR1","predicted (union)"
"CNBD2","predicted (union)"
"CNBP","experimental (all) + predicted (intersection) + predicted (union)"
"CNEP1R1","predicted (union)"
"CNIH4","predicted (intersection) + predicted (union)"
"CNKSR3","predicted (intersection) + predicted (union)"
"CNNM1","predicted (union)"
"CNNM2","predicted (intersection) + predicted (union)"
"CNNM3","predicted (union)"
"CNOT1","predicted (intersection) + predicted (union)"
"CNOT2","predicted (union)"
"CNOT4","predicted (union)"
"CNOT6","predicted (union)"
"CNOT6L","predicted (union)"
"CNOT7","predicted (intersection) + predicted (union)"
"CNOT8","predicted (union)"
"CNOT9","predicted (intersection) + predicted (union)"
"CNP","predicted (union)"
"CNPPD1","predicted (union)"
"CNR1","predicted (union)"
"CNR2","predicted (intersection) + predicted (union)"
"CNST","predicted (union)"
"CNTF","predicted (intersection) + predicted (union)"
"CNTLN","predicted (intersection) + predicted (union)"
"CNTN1","predicted (intersection) + predicted (union)"
"CNTN2","predicted (union)"
"CNTN3","predicted (intersection) + predicted (union)"
"CNTNAP1","predicted (union)"
"CNTNAP3","predicted (intersection) + predicted (union)"
"CNTRL","predicted (intersection) + predicted (union)"
"COA3","predicted (union)"
"COA4","predicted (union)"
"COA5","predicted (intersection) + predicted (union)"
"COA7","predicted (intersection) + predicted (union)"
"COBLL1","predicted (union)"
"COCH","predicted (union)"
"COG3","predicted (union)"
"COG5","predicted (intersection) + predicted (union)"
"COG6","predicted (union)"
"COIL","experimental (all) + predicted (intersection) + predicted (union)"
"COL11A1","predicted (union)"
"COL14A1","predicted (intersection) + predicted (union)"
"COL15A1","predicted (union)"
"COL18A1","predicted (union)"
"COL1A1","predicted (intersection) + predicted (union)"
"COL1A2","predicted (intersection) + predicted (union)"
"COL20A1","predicted (union)"
"COL21A1","predicted (intersection) + predicted (union)"
"COL22A1","predicted (union)"
"COL23A1","predicted (union)"
"COL24A1","predicted (intersection) + predicted (union)"
"COL25A1","predicted (union)"
"COL26A1","predicted (intersection) + predicted (union)"
"COL27A1","predicted (intersection) + predicted (union)"
"COL28A1","predicted (intersection) + predicted (union)"
"COL3A1","predicted (intersection) + predicted (union)"
"COL4A1","predicted (intersection) + predicted (union)"
"COL4A2","predicted (intersection) + predicted (union)"
"COL4A4","predicted (intersection) + predicted (union)"
"COL4A5","predicted (union)"
"COL4A6","predicted (intersection) + predicted (union)"
"COL5A2","predicted (intersection) + predicted (union)"
"COL5A3","predicted (union)"
"COL6A1","experimental (all)"
"COL6A3","predicted (union)"
"COL6A6","predicted (intersection) + predicted (union)"
"COL8A1","experimental (all) + predicted (intersection) + predicted (union)"
"COL9A1","predicted (union)"
"COL9A2","predicted (union)"
"COL9A3","predicted (union)"
"COLEC12","experimental (all)"
"COLGALT1","predicted (union)"
"COMMD1","predicted (union)"
"COMMD2","predicted (intersection) + predicted (union)"
"COMTD1","predicted (union)"
"COPG1","experimental (all)"
"COPS3","predicted (intersection) + predicted (union)"
"COPS6","predicted (union)"
"COPS7B","predicted (union)"
"COPS8","predicted (union)"
"COPZ1","predicted (union)"
"COQ4","predicted (intersection) + predicted (union)"
"COQ7","predicted (union)"
"CORO1C","predicted (union)"
"CORO2A","predicted (union)"
"CORO7","predicted (union)"
"COTL1","predicted (union)"
"COX10","experimental (all) + predicted (union)"
"COX14","experimental (all)"
"COX15","predicted (union)"
"COX16","experimental (all) + predicted (union)"
"COX18","predicted (intersection) + predicted (union)"
"COX19","predicted (union)"
"COX20","predicted (intersection) + predicted (union)"
"COX6B1","experimental (all) + predicted (intersection) + predicted (union)"
"COX8C","predicted (union)"
"CP","predicted (union)"
"CPA4","experimental (all) + predicted (intersection) + predicted (union)"
"CPD","predicted (intersection) + predicted (union)"
"CPE","predicted (union)"
"CPEB2","predicted (intersection) + predicted (union)"
"CPEB3","predicted (intersection) + predicted (union)"
"CPEB4","predicted (union)"
"CPED1","predicted (union)"
"CPM","predicted (intersection) + predicted (union)"
"CPN2","predicted (intersection) + predicted (union)"
"CPNE5","predicted (union)"
"CPNE9","predicted (union)"
"CPS1","predicted (intersection) + predicted (union)"
"CPSF2","predicted (union)"
"CPSF4","predicted (intersection) + predicted (union)"
"CPSF4L","predicted (union)"
"CPSF7","predicted (intersection) + predicted (union)"
"CPT1A","predicted (union)"
"CPVL","predicted (union)"
"CPXCR1","predicted (union)"
"CR1","predicted (union)"
"CRB1","predicted (intersection) + predicted (union)"
"CRB2","predicted (intersection) + predicted (union)"
"CRB3","predicted (union)"
"CRBN","predicted (intersection) + predicted (union)"
"CRCT1","predicted (intersection) + predicted (union)"
"CREB1","predicted (union)"
"CREB3L2","predicted (intersection) + predicted (union)"
"CREB3L4","predicted (union)"
"CREB5","predicted (union)"
"CREBBP","experimental (all) + predicted (union)"
"CREM","predicted (union)"
"CRIPT","predicted (intersection) + predicted (union)"
"CRISP1","predicted (intersection) + predicted (union)"
"CRISPLD2","predicted (intersection) + predicted (union)"
"CRK","experimental (all) + predicted (union)"
"CRKL","predicted (union)"
"CRLF3","predicted (union)"
"CRP","predicted (intersection) + predicted (union)"
"CRPPA","predicted (union)"
"CRTAM","predicted (intersection) + predicted (union)"
"CRTAP","predicted (union)"
"CRTC1","predicted (union)"
"CRTC3","predicted (union)"
"CRX","experimental (all) + predicted (intersection) + predicted (union)"
"CRY2","experimental (all)"
"CRYBA4","predicted (union)"
"CRYBG1","predicted (intersection) + predicted (union)"
"CRYBG3","predicted (union)"
"CRYL1","predicted (union)"
"CSE1L","predicted (union)"
"CSF1","predicted (union)"
"CSNK1D","predicted (union)"
"CSNK1E","predicted (union)"
"CSNK1G1","predicted (union)"
"CSNK1G2","predicted (union)"
"CSNK2A1","predicted (intersection) + predicted (union)"
"CSPP1","predicted (union)"
"CSRNP1","predicted (intersection) + predicted (union)"
"CSRNP2","predicted (intersection) + predicted (union)"
"CSRNP3","predicted (intersection) + predicted (union)"
"CSTB","predicted (union)"
"CSTF1","predicted (union)"
"CTAGE1","predicted (intersection) + predicted (union)"
"CTBS","predicted (intersection) + predicted (union)"
"CTC1","experimental (all) + predicted (intersection) + predicted (union)"
"CTCFL","predicted (intersection) + predicted (union)"
"CTDSP2","predicted (union)"
"CTDSPL2","predicted (intersection) + predicted (union)"
"CTF1","predicted (union)"
"CTH","predicted (union)"
"CTHRC1","predicted (intersection) + predicted (union)"
"CTIF","predicted (intersection) + predicted (union)"
"CTNNA1","predicted (union)"
"CTNNA3","predicted (union)"
"CTNNBIP1","predicted (union)"
"CTNNBL1","predicted (union)"
"CTNS","predicted (intersection) + predicted (union)"
"CTPS1","experimental (all) + predicted (intersection) + predicted (union)"
"CTPS2","predicted (intersection) + predicted (union)"
"CTR9","predicted (union)"
"CTSA","experimental (all)"
"CTSB","predicted (union)"
"CTSC","predicted (intersection) + predicted (union)"
"CTSF","predicted (union)"
"CTSL","predicted (union)"
"CTSO","predicted (intersection) + predicted (union)"
"CTSS","predicted (intersection) + predicted (union)"
"CTSV","predicted (union)"
"CTSW","predicted (union)"
"CTXN2","predicted (union)"
"CUL3","predicted (union)"
"CUL4A","predicted (intersection) + predicted (union)"
"CUX1","predicted (intersection) + predicted (union)"
"CUX2","predicted (union)"
"CWC15","experimental (all)"
"CWC27","predicted (intersection) + predicted (union)"
"CWH43","predicted (union)"
"CXADR","predicted (union)"
"CXCL12","predicted (union)"
"CXCL16","predicted (union)"
"CXCL5","predicted (union)"
"CXCL8","experimental (all) + predicted (intersection) + predicted (union)"
"CXCL9","predicted (union)"
"CXCR1","predicted (intersection) + predicted (union)"
"CXCR5","predicted (union)"
"CXorf21","predicted (union)"
"CXorf38","predicted (union)"
"CXorf56","predicted (union)"
"CXXC4","predicted (intersection) + predicted (union)"
"CYB561","predicted (union)"
"CYB561A3","predicted (union)"
"CYB561D1","predicted (intersection) + predicted (union)"
"CYB5D1","predicted (union)"
"CYB5D2","predicted (intersection) + predicted (union)"
"CYB5R3","predicted (union)"
"CYBB","predicted (union)"
"CYCS","predicted (union)"
"CYHR1","predicted (union)"
"CYLC1","predicted (intersection) + predicted (union)"
"CYLC2","predicted (union)"
"CYP19A1","predicted (intersection) + predicted (union)"
"CYP1A2","predicted (union)"
"CYP20A1","predicted (intersection) + predicted (union)"
"CYP21A2","predicted (union)"
"CYP26A1","predicted (union)"
"CYP27B1","predicted (union)"
"CYP2B6","experimental (all) + predicted (union)"
"CYP2C19","predicted (union)"
"CYP2C8","predicted (union)"
"CYP2U1","predicted (intersection) + predicted (union)"
"CYP3A5","predicted (union)"
"CYP46A1","predicted (intersection) + predicted (union)"
"CYP4A11","predicted (union)"
"CYP4A22","predicted (union)"
"CYP4F12","predicted (union)"
"CYP4F2","predicted (intersection) + predicted (union)"
"CYP4V2","predicted (union)"
"CYP51A1","predicted (union)"
"CYP8B1","predicted (intersection) + predicted (union)"
"CYREN","predicted (union)"
"CYS1","predicted (union)"
"CYSLTR1","predicted (intersection) + predicted (union)"
"CYSLTR2","predicted (union)"
"CYTH1","predicted (intersection) + predicted (union)"
"CYTH3","predicted (union)"
"CYTH4","predicted (union)"
"CYTIP","predicted (union)"
"CYTL1","predicted (union)"
"CYYR1","predicted (intersection) + predicted (union)"
"DAAM1","experimental (all)"
"DAAM2","predicted (union)"
"DAB2IP","predicted (union)"
"DAGLA","predicted (intersection) + predicted (union)"
"DAND5","predicted (union)"
"DAZ1","predicted (union)"
"DAZ3","predicted (union)"
"DAZ4","predicted (union)"
"DAZAP2","predicted (union)"
"DBNDD1","predicted (union)"
"DBNL","predicted (union)"
"DBR1","predicted (union)"
"DBT","predicted (union)"
"DBX2","predicted (union)"
"DCAF11","predicted (union)"
"DCAF15","predicted (intersection) + predicted (union)"
"DCAF16","predicted (union)"
"DCAF17","predicted (union)"
"DCAF4","predicted (union)"
"DCAF4L1","predicted (union)"
"DCAF4L2","predicted (intersection) + predicted (union)"
"DCAF5","predicted (union)"
"DCAF6","experimental (all)"
"DCAF8","experimental (all)"
"DCAKD","predicted (union)"
"DCANP1","predicted (union)"
"DCBLD1","predicted (union)"
"DCBLD2","experimental (all) + predicted (intersection) + predicted (union)"
"DCC","predicted (union)"
"DCK","predicted (union)"
"DCLK3","predicted (union)"
"DCLRE1C","predicted (intersection) + predicted (union)"
"DCN","predicted (intersection) + predicted (union)"
"DCP2","predicted (intersection) + predicted (union)"
"DCPS","predicted (intersection) + predicted (union)"
"DCT","predicted (intersection) + predicted (union)"
"DCTN3","predicted (union)"
"DCTN5","predicted (intersection) + predicted (union)"
"DCTN6","predicted (union)"
"DCUN1D1","predicted (intersection) + predicted (union)"
"DCUN1D3","predicted (intersection) + predicted (union)"
"DCUN1D4","predicted (union)"
"DCUN1D5","predicted (intersection) + predicted (union)"
"DDA1","predicted (intersection) + predicted (union)"
"DDB1","predicted (union)"
"DDHD1","predicted (intersection) + predicted (union)"
"DDI2","predicted (intersection) + predicted (union)"
"DDN","predicted (intersection) + predicted (union)"
"DDR2","predicted (intersection) + predicted (union)"
"DDRGK1","predicted (intersection) + predicted (union)"
"DDTL","predicted (intersection) + predicted (union)"
"DDX17","predicted (union)"
"DDX18","predicted (union)"
"DDX19A","predicted (intersection) + predicted (union)"
"DDX19B","predicted (intersection) + predicted (union)"
"DDX20","predicted (union)"
"DDX3Y","predicted (union)"
"DDX4","predicted (intersection) + predicted (union)"
"DDX42","predicted (union)"
"DDX53","predicted (intersection) + predicted (union)"
"DDX54","predicted (union)"
"DECR1","predicted (union)"
"DEF8","predicted (intersection) + predicted (union)"
"DEFB1","predicted (union)"
"DEFB119","predicted (intersection) + predicted (union)"
"DEFB134","predicted (union)"
"DELE1","predicted (intersection) + predicted (union)"
"DENND1A","predicted (union)"
"DENND2C","predicted (union)"
"DENND2D","predicted (intersection) + predicted (union)"
"DENND4B","predicted (union)"
"DENND5B","predicted (intersection) + predicted (union)"
"DENND6A","predicted (intersection) + predicted (union)"
"DENND6B","predicted (union)"
"DENR","predicted (union)"
"DEPDC1","predicted (union)"
"DEPDC5","predicted (union)"
"DEPP1","predicted (union)"
"DERL1","predicted (union)"
"DERL2","predicted (intersection) + predicted (union)"
"DERL3","predicted (intersection) + predicted (union)"
"DESI1","predicted (union)"
"DET1","predicted (union)"
"DFFA","predicted (union)"
"DGAT2","predicted (intersection) + predicted (union)"
"DGCR2","predicted (union)"
"DGCR6L","predicted (intersection) + predicted (union)"
"DGCR8","experimental (all)"
"DGKD","predicted (union)"
"DGKE","predicted (intersection) + predicted (union)"
"DGKH","predicted (intersection) + predicted (union)"
"DGKI","predicted (intersection) + predicted (union)"
"DHDDS","predicted (union)"
"DHFR","predicted (intersection) + predicted (union)"
"DHFR2","predicted (union)"
"DHODH","predicted (union)"
"DHRS12","predicted (union)"
"DHRS4","predicted (union)"
"DHTKD1","predicted (intersection) + predicted (union)"
"DHX15","experimental (all) + predicted (union)"
"DHX30","predicted (intersection) + predicted (union)"
"DHX33","predicted (union)"
"DHX36","predicted (intersection) + predicted (union)"
"DHX40","predicted (union)"
"DHX57","experimental (all)"
"DHX8","predicted (union)"
"DHX9","predicted (union)"
"DIABLO","experimental (all) + predicted (union)"
"DIAPH1","experimental (all)"
"DIAPH2","predicted (intersection) + predicted (union)"
"DIAPH3","predicted (union)"
"DICER1","predicted (union)"
"DIDO1","predicted (intersection) + predicted (union)"
"DIMT1","predicted (intersection) + predicted (union)"
"DIO1","predicted (union)"
"DIO3","predicted (intersection) + predicted (union)"
"DIP2B","predicted (union)"
"DIPK2A","predicted (union)"
"DIPK2B","predicted (intersection) + predicted (union)"
"DIS3","predicted (union)"
"DIS3L2","predicted (union)"
"DISC1","experimental (all) + predicted (intersection) + predicted (union)"
"DKK3","predicted (intersection) + predicted (union)"
"DLAT","predicted (union)"
"DLC1","predicted (union)"
"DLEC1","predicted (union)"
"DLEU7","predicted (union)"
"DLG2","predicted (intersection) + predicted (union)"
"DLGAP1","predicted (intersection) + predicted (union)"
"DLGAP3","predicted (intersection) + predicted (union)"
"DLGAP4","predicted (intersection) + predicted (union)"
"DLK1","predicted (union)"
"DLST","predicted (intersection) + predicted (union)"
"DLX1","predicted (union)"
"DMAC2","predicted (union)"
"DMAC2L","predicted (union)"
"DMBX1","predicted (intersection) + predicted (union)"
"DMD","predicted (intersection) + predicted (union)"
"DMKN","predicted (intersection) + predicted (union)"
"DMP1","predicted (union)"
"DMRT2","predicted (intersection) + predicted (union)"
"DMRTA2","predicted (intersection) + predicted (union)"
"DMRTB1","predicted (union)"
"DMRTC1B","predicted (union)"
"DMTN","predicted (union)"
"DNA2","experimental (all)"
"DNAAF2","predicted (union)"
"DNAH9","experimental (all) + predicted (intersection) + predicted (union)"
"DNAJA2","predicted (intersection) + predicted (union)"
"DNAJA4","predicted (union)"
"DNAJB1","predicted (union)"
"DNAJB13","predicted (intersection) + predicted (union)"
"DNAJB14","predicted (union)"
"DNAJB4","predicted (union)"
"DNAJB5","predicted (union)"
"DNAJB9","predicted (union)"
"DNAJC1","predicted (union)"
"DNAJC10","predicted (intersection) + predicted (union)"
"DNAJC11","predicted (union)"
"DNAJC15","predicted (intersection) + predicted (union)"
"DNAJC16","predicted (union)"
"DNAJC18","predicted (union)"
"DNAJC22","predicted (union)"
"DNAJC27","predicted (intersection) + predicted (union)"
"DNAJC28","experimental (all) + predicted (intersection) + predicted (union)"
"DNAJC3","predicted (union)"
"DNAJC30","predicted (union)"
"DNAJC5","predicted (union)"
"DNAJC6","predicted (union)"
"DNAL1","experimental (all) + predicted (intersection) + predicted (union)"
"DNALI1","predicted (union)"
"DNASE1L3","predicted (intersection) + predicted (union)"
"DNMBP","predicted (union)"
"DNMT3A","predicted (intersection) + predicted (union)"
"DNMT3B","predicted (union)"
"DNTT","predicted (union)"
"DNTTIP2","predicted (intersection) + predicted (union)"
"DOC2A","predicted (union)"
"DOCK1","predicted (union)"
"DOCK10","predicted (union)"
"DOCK3","predicted (intersection) + predicted (union)"
"DOCK5","predicted (intersection) + predicted (union)"
"DOCK7","predicted (union)"
"DOK1","predicted (intersection) + predicted (union)"
"DOK2","predicted (union)"
"DOK3","predicted (intersection) + predicted (union)"
"DOK4","predicted (union)"
"DOK6","predicted (union)"
"DOT1L","predicted (union)"
"DPCD","predicted (union)"
"DPF2","predicted (intersection) + predicted (union)"
"DPH1","predicted (intersection) + predicted (union)"
"DPH3","predicted (intersection) + predicted (union)"
"DPH6","predicted (intersection) + predicted (union)"
"DPP6","predicted (intersection) + predicted (union)"
"DPPA3","predicted (union)"
"DPPA4","predicted (union)"
"DPY19L1","predicted (union)"
"DPY19L2","predicted (intersection) + predicted (union)"
"DPY19L4","predicted (intersection) + predicted (union)"
"DPYSL3","predicted (union)"
"DPYSL4","predicted (union)"
"DPYSL5","predicted (union)"
"DR1","predicted (intersection) + predicted (union)"
"DRAM1","predicted (intersection) + predicted (union)"
"DRAXIN","predicted (union)"
"DRG1","predicted (union)"
"DROSHA","predicted (union)"
"DSC3","predicted (intersection) + predicted (union)"
"DSCAM","predicted (union)"
"DSCR4","predicted (union)"
"DSCR8","predicted (union)"
"DSE","predicted (union)"
"DSG1","predicted (union)"
"DSG2","predicted (intersection) + predicted (union)"
"DSG3","predicted (intersection) + predicted (union)"
"DSN1","predicted (intersection) + predicted (union)"
"DSP","experimental (all)"
"DST","predicted (intersection) + predicted (union)"
"DSTN","predicted (intersection) + predicted (union)"
"DTD2","predicted (union)"
"DTHD1","predicted (intersection) + predicted (union)"
"DTL","predicted (union)"
"DTNA","predicted (union)"
"DTNB","experimental (all)"
"DTWD1","predicted (intersection) + predicted (union)"
"DTWD2","predicted (intersection) + predicted (union)"
"DTX2","predicted (intersection) + predicted (union)"
"DTX3L","experimental (all) + predicted (intersection) + predicted (union)"
"DTX4","predicted (intersection) + predicted (union)"
"DUOX1","predicted (union)"
"DUOX2","predicted (union)"
"DUOXA1","predicted (intersection) + predicted (union)"
"DUS4L","predicted (union)"
"DUSP1","experimental (all) + predicted (intersection) + predicted (union)"
"DUSP11","predicted (union)"
"DUSP16","predicted (intersection) + predicted (union)"
"DUSP18","predicted (intersection) + predicted (union)"
"DUSP19","predicted (intersection) + predicted (union)"
"DUSP2","predicted (intersection) + predicted (union)"
"DUSP22","predicted (intersection) + predicted (union)"
"DUSP28","predicted (union)"
"DUSP3","predicted (union)"
"DUSP4","predicted (intersection) + predicted (union)"
"DUSP6","predicted (intersection) + predicted (union)"
"DUSP7","predicted (intersection) + predicted (union)"
"DUSP9","predicted (union)"
"DUXA","predicted (intersection) + predicted (union)"
"DVL3","experimental (all) + predicted (intersection) + predicted (union)"
"DYNAP","predicted (union)"
"DYNC1LI2","predicted (union)"
"DYNC2LI1","predicted (intersection) + predicted (union)"
"DYNLL2","predicted (intersection) + predicted (union)"
"DYRK1A","predicted (intersection) + predicted (union)"
"DYRK2","experimental (all) + predicted (intersection) + predicted (union)"
"DYRK3","experimental (all) + predicted (intersection) + predicted (union)"
"DYTN","predicted (union)"
"DZIP1","experimental (all)"
"DZIP1L","predicted (intersection) + predicted (union)"
"E2F2","predicted (intersection) + predicted (union)"
"E2F3","predicted (union)"
"E2F5","predicted (intersection) + predicted (union)"
"E2F6","experimental (all) + predicted (intersection) + predicted (union)"
"E2F7","predicted (intersection) + predicted (union)"
"EAF1","predicted (union)"
"EBAG9","predicted (union)"
"EBF1","predicted (intersection) + predicted (union)"
"EBF2","predicted (union)"
"EBF3","predicted (union)"
"EBF4","predicted (intersection) + predicted (union)"
"EBNA1BP2","predicted (intersection) + predicted (union)"
"EBPL","predicted (union)"
"ECE1","predicted (union)"
"ECHDC1","experimental (all) + predicted (intersection) + predicted (union)"
"ECHDC3","predicted (union)"
"ECI2","predicted (union)"
"ECM2","predicted (intersection) + predicted (union)"
"EDA","predicted (intersection) + predicted (union)"
"EDC4","predicted (intersection) + predicted (union)"
"EDDM3A","predicted (union)"
"EDDM3B","predicted (union)"
"EDEM1","predicted (union)"
"EDEM3","experimental (all) + predicted (intersection) + predicted (union)"
"EDIL3","predicted (union)"
"EDN1","experimental (all) + predicted (intersection) + predicted (union)"
"EDNRA","predicted (union)"
"EDRF1","predicted (union)"
"EEA1","predicted (intersection) + predicted (union)"
"EEF1AKMT3","predicted (union)"
"EEF1AKMT4-ECE2","predicted (union)"
"EEF1G","predicted (union)"
"EEF2K","predicted (intersection) + predicted (union)"
"EEF2KMT","predicted (union)"
"EEPD1","predicted (union)"
"EFCAB10","predicted (union)"
"EFCAB14","predicted (intersection) + predicted (union)"
"EFCAB2","predicted (intersection) + predicted (union)"
"EFCC1","predicted (union)"
"EFHC1","predicted (union)"
"EFHD1","predicted (union)"
"EFHD2","experimental (all) + predicted (intersection) + predicted (union)"
"EFNA5","predicted (union)"
"EFNB1","predicted (union)"
"EFNB3","predicted (union)"
"EFR3B","predicted (intersection) + predicted (union)"
"EFS","predicted (union)"
"EFTUD2","predicted (union)"
"EGF","predicted (intersection) + predicted (union)"
"EGFLAM","predicted (intersection) + predicted (union)"
"EGFR","predicted (intersection) + predicted (union)"
"EGLN1","predicted (union)"
"EGLN3","predicted (union)"
"EGR3","predicted (intersection) + predicted (union)"
"EHBP1","predicted (intersection) + predicted (union)"
"EHD1","predicted (union)"
"EHD3","predicted (union)"
"EHD4","predicted (intersection) + predicted (union)"
"EHF","predicted (intersection) + predicted (union)"
"EID1","predicted (intersection) + predicted (union)"
"EIF1AD","predicted (intersection) + predicted (union)"
"EIF1AX","predicted (union)"
"EIF1AY","predicted (union)"
"EIF2AK1","predicted (union)"
"EIF2AK2","predicted (intersection) + predicted (union)"
"EIF2AK3","predicted (intersection) + predicted (union)"
"EIF2B2","predicted (union)"
"EIF2S1","predicted (union)"
"EIF2S2","predicted (intersection) + predicted (union)"
"EIF2S3","predicted (intersection) + predicted (union)"
"EIF2S3B","predicted (union)"
"EIF3H","predicted (union)"
"EIF3J","predicted (union)"
"EIF3M","predicted (intersection) + predicted (union)"
"EIF4A1","experimental (all)"
"EIF4A3","experimental (all) + predicted (intersection) + predicted (union)"
"EIF4E","predicted (union)"
"EIF4E2","predicted (union)"
"EIF4E3","predicted (intersection) + predicted (union)"
"EIF4EBP1","predicted (intersection) + predicted (union)"
"EIF4EBP2","experimental (all) + predicted (intersection) + predicted (union)"
"EIF4EBP3","predicted (union)"
"EIF4G2","experimental (all) + predicted (intersection) + predicted (union)"
"EIF5A2","predicted (union)"
"EIF5AL1","predicted (union)"
"EIF5B","predicted (union)"
"ELAVL1","predicted (intersection) + predicted (union)"
"ELAVL3","predicted (union)"
"ELF4","predicted (intersection) + predicted (union)"
"ELK1","predicted (intersection) + predicted (union)"
"ELK3","predicted (union)"
"ELK4","predicted (intersection) + predicted (union)"
"ELL","predicted (union)"
"ELL2","predicted (intersection) + predicted (union)"
"ELMO2","predicted (union)"
"ELMOD2","predicted (union)"
"ELMOD3","predicted (intersection) + predicted (union)"
"ELMSAN1","experimental (all) + predicted (intersection) + predicted (union)"
"ELN","predicted (union)"
"ELOA2","predicted (intersection) + predicted (union)"
"ELOVL2","predicted (union)"
"ELOVL4","predicted (intersection) + predicted (union)"
"ELOVL6","predicted (union)"
"ELOVL7","predicted (union)"
"ELP1","predicted (intersection) + predicted (union)"
"ELP3","predicted (union)"
"ELP6","predicted (union)"
"EMB","predicted (intersection) + predicted (union)"
"EMC1","predicted (intersection) + predicted (union)"
"EMC10","predicted (union)"
"EMC2","predicted (union)"
"EMC3","predicted (union)"
"EMC7","predicted (intersection) + predicted (union)"
"EMC8","predicted (intersection) + predicted (union)"
"EME1","predicted (union)"
"EMID1","predicted (union)"
"EMILIN2","experimental (all) + predicted (intersection) + predicted (union)"
"EMP1","predicted (union)"
"EMP2","predicted (union)"
"EMX1","predicted (intersection) + predicted (union)"
"EN2","experimental (all)"
"ENAH","predicted (intersection) + predicted (union)"
"ENAM","predicted (intersection) + predicted (union)"
"ENC1","predicted (union)"
"ENDOD1","predicted (intersection) + predicted (union)"
"ENOSF1","predicted (intersection) + predicted (union)"
"ENOX2","predicted (union)"
"ENPEP","predicted (intersection) + predicted (union)"
"ENPP4","predicted (intersection) + predicted (union)"
"ENPP5","predicted (intersection) + predicted (union)"
"ENPP6","predicted (union)"
"ENSA","experimental (all) + predicted (intersection) + predicted (union)"
"ENTHD1","predicted (union)"
"ENTPD1","predicted (intersection) + predicted (union)"
"ENTPD2","predicted (union)"
"ENTPD5","predicted (intersection) + predicted (union)"
"ENTPD7","predicted (intersection) + predicted (union)"
"ENY2","predicted (intersection) + predicted (union)"
"EOGT","predicted (intersection) + predicted (union)"
"EPB41L1","predicted (union)"
"EPB41L4B","predicted (union)"
"EPB41L5","predicted (union)"
"EPC2","predicted (intersection) + predicted (union)"
