"Target","Evidence"
"CLDN11","predicted (intersection) + predicted (union)"
"CLEC16A","predicted (union)"
"CLEC4C","predicted (union)"
"CLIC5","predicted (union)"
"CLIP2","predicted (union)"
"CLK4","predicted (union)"
"CLN8","predicted (union)"
"CLYBL","predicted (intersection) + predicted (union)"
"CMBL","predicted (union)"
"CNBP","predicted (intersection) + predicted (union)"
"CNDP2","predicted (intersection) + predicted (union)"
"CNTNAP5","predicted (union)"
"CNTROB","predicted (union)"
"COG5","predicted (union)"
"COG6","predicted (union)"
"COL26A1","predicted (union)"
"COL4A1","experimental (all) + predicted (union)"
"COMTD1","predicted (union)"
"COPS7B","predicted (union)"
"COQ2","experimental (all) + predicted (union)"
"CORO6","predicted (union)"
"COX10","predicted (union)"
"CPEB2","predicted (union)"
"CPNE5","predicted (intersection) + predicted (union)"
"CPSF2","predicted (union)"
"CREG2","predicted (union)"
"CRIPT","predicted (union)"
"CRLS1","predicted (union)"
"CROCC","predicted (union)"
"CSNK1E","predicted (union)"
"CSTF2","predicted (union)"
"CTC1","experimental (all)"
"CTDSP2","predicted (union)"
"CTDSPL","experimental (strong) + experimental (all) + predicted (intersection) + predicted (union)"
"CTU1","predicted (union)"
"CUEDC1","predicted (union)"
"CUL2","experimental (all)"
"CUL3","experimental (all)"
"CUX1","predicted (union)"
"CXCL16","predicted (intersection) + predicted (union)"
"CXCR5","predicted (union)"
"CXorf56","predicted (union)"
"CYHR1","predicted (union)"
"CYP1A2","predicted (union)"
"CYP20A1","predicted (intersection) + predicted (union)"
"CYP26B1","predicted (intersection) + predicted (union)"
"CYP2C19","predicted (union)"
"CYP2W1","predicted (union)"
"CYTH1","predicted (union)"
"CYYR1","predicted (union)"
"DAPK3","predicted (union)"
"DBN1","predicted (union)"
"DBNDD1","predicted (union)"
"DBNL","predicted (union)"
"DBT","predicted (union)"
"DCAF10","predicted (union)"
"DCAF4","predicted (union)"
"DCAF5","predicted (union)"
"DCUN1D5","predicted (union)"
"DDHD1","experimental (all)"
"DDI2","predicted (union)"
"DDIT4L","predicted (union)"
"DDRGK1","predicted (union)"
"DDX18","experimental (all)"
"DDX19B","predicted (union)"
"DDX3X","experimental (all)"
"DDX4","predicted (union)"
"DDX42","experimental (all)"
"DDX46","experimental (all)"
"DDX49","predicted (union)"
"DELE1","predicted (union)"
"DENR","predicted (union)"
"DESI2","predicted (union)"
"DFFB","predicted (intersection) + predicted (union)"
"DGCR2","predicted (union)"
"DGKH","predicted (union)"
"DGKQ","predicted (union)"
"DHCR24","experimental (all)"
"DHRS13","predicted (union)"
"DHX40","predicted (union)"
"DIAPH1","predicted (union)"
"DIAPH2","predicted (union)"
"DIPK2B","predicted (union)"
"DLD","experimental (all)"
"DLG5","predicted (union)"
"DLX3","predicted (union)"
"DLX4","predicted (union)"
"DMRT1","predicted (union)"
"DNAJA3","experimental (all)"
"DNAJB4","predicted (union)"
"DNAJB6","predicted (union)"
"DNAJB7","predicted (union)"
"DNAJC11","predicted (intersection) + predicted (union)"
"DNAJC15","predicted (union)"
"DNAJC5","predicted (union)"
"DNASE2","predicted (union)"
"DNM3","predicted (union)"
"DOCK11","experimental (all)"
"DOT1L","predicted (union)"
"DPH7","predicted (union)"
"DPM3","predicted (union)"
"DPY19L3","predicted (intersection) + predicted (union)"
"DPY19L4","predicted (union)"
"DUSP1","predicted (intersection) + predicted (union)"
"DUSP4","predicted (union)"
"DUSP9","predicted (union)"
"DUXA","predicted (union)"
"DVL3","predicted (union)"
"DYNC1I1","predicted (union)"
"DYNC1LI2","predicted (union)"
"DYRK1A","predicted (union)"
"DZIP1L","predicted (union)"
"E2F2","predicted (intersection) + predicted (union)"
"E2F7","predicted (union)"
"E4F1","experimental (all)"
"EBF1","predicted (union)"
"ECEL1","predicted (union)"
"EDC3","predicted (union)"
"EDRF1","predicted (union)"
"EEF2K","predicted (intersection) + predicted (union)"
"EFCAB13","predicted (union)"
"EFCAB2","predicted (intersection) + predicted (union)"
"EFNA1","predicted (union)"
"EFNB2","predicted (union)"
"EGR4","predicted (union)"
"EIF2AK2","predicted (union)"
"EIF2B5","predicted (union)"
"EIF2S3","predicted (union)"
"EIF5A","experimental (all)"
"EIF5B","predicted (union)"
"ELAC1","predicted (union)"
"ELF4","predicted (union)"
"ELF5","predicted (union)"
"ELOVL6","predicted (union)"
"ELP2","predicted (intersection) + predicted (union)"
"EME1","predicted (union)"
"EML6","predicted (union)"
"ENTPD5","predicted (intersection) + predicted (union)"
"ENTPD6","predicted (union)"
"EPAS1","predicted (union)"
"EPB41L1","predicted (union)"
"EPC2","predicted (union)"
"EPDR1","predicted (intersection) + predicted (union)"
"EPHA7","predicted (intersection) + predicted (union)"
"EPHX2","predicted (union)"
"EPHX3","predicted (union)"
"EPN2","predicted (union)"
"EPSTI1","predicted (union)"
"ERC1","predicted (union)"
"ERGIC1","predicted (intersection) + predicted (union)"
"ERI1","predicted (union)"
"ESF1","predicted (union)"
"ESR1","predicted (union)"
"ESR2","predicted (union)"
"ETFDH","predicted (intersection) + predicted (union)"
"ETV3","predicted (intersection) + predicted (union)"
"EVI2B","predicted (intersection) + predicted (union)"
"EXOC3","predicted (union)"
"EXOC3-AS1","predicted (union)"
"EXOC4","predicted (union)"
"EXTL3","experimental (all)"
"F11R","predicted (intersection) + predicted (union)"
"FAAP20","predicted (intersection) + predicted (union)"
"FABP2","predicted (union)"
"FAHD1","predicted (union)"
"FAIM2","predicted (union)"
"FAM102A","predicted (union)"
"FAM110D","predicted (union)"
"FAM111A","predicted (union)"
"FAM118A","predicted (union)"
"FAM120AOS","predicted (union)"
"FAM124B","predicted (union)"
"FAM126B","predicted (union)"
"FAM155B","predicted (union)"
"FAM161A","predicted (union)"
"FAM163A","predicted (union)"
"FAM171B","experimental (all)"
"FAM204A","predicted (union)"
"FAM20B","predicted (union)"
"FAM219A","predicted (union)"
"FAM49A","predicted (intersection) + predicted (union)"
"FAM53A","predicted (union)"
"FAM83B","predicted (union)"
"FANCC","predicted (union)"
"FARP1","predicted (union)"
"FASN","predicted (union)"
"FBXL18","predicted (intersection) + predicted (union)"
"FBXL20","predicted (union)"
"FBXL4","predicted (intersection) + predicted (union)"
"FBXO41","predicted (union)"
"FBXW2","predicted (union)"
"FCN2","predicted (union)"
"FCRL2","predicted (union)"
"FDX2","predicted (union)"
"FFAR4","predicted (union)"
"FGF11","predicted (union)"
"FGF17","predicted (union)"
"FGFBP1","predicted (union)"
"FGFR3","experimental (strong) + experimental (all) + predicted (intersection) + predicted (union)"
"FHL1","predicted (union)"
"FIGN","predicted (union)"
"FKBP5","experimental (strong) + experimental (all) + predicted (intersection) + predicted (union)"
"FKRP","predicted (union)"
"FLVCR2","predicted (union)"
"FNBP1","predicted (union)"
"FOSL2","experimental (all) + predicted (intersection) + predicted (union)"
"FOXA1","predicted (union)"
"FOXH1","predicted (union)"
"FOXL2NB","predicted (union)"
"FOXO3","predicted (intersection) + predicted (union)"
"FOXP1","predicted (union)"
"FOXRED2","experimental (all)"
"FRAT1","predicted (union)"
"FRMD1","predicted (union)"
"FRMD6","predicted (union)"
"FRMD8","predicted (union)"
"FRRS1","predicted (union)"
"FSTL4","predicted (union)"
"FUS","predicted (union)"
"FUT1","predicted (union)"
"FUT5","predicted (union)"
"FUT7","predicted (union)"
"FXR1","predicted (union)"
"FZD1","predicted (union)"
"FZD2","predicted (union)"
"FZD5","predicted (intersection) + predicted (union)"
"FZD7","predicted (union)"
"FZD8","predicted (intersection) + predicted (union)"
"G3BP1","predicted (union)"
"G6PC2","predicted (union)"
"G6PC3","predicted (union)"
"GABRA4","predicted (union)"
"GAD2","predicted (union)"
"GAGE1","predicted (union)"
"GALNT11","predicted (union)"
"GALNT15","predicted (union)"
"GAS8","predicted (union)"
"GATA6","predicted (union)"
"GATAD2B","predicted (intersection) + predicted (union)"
"GBP4","predicted (union)"
"GBX2","predicted (intersection) + predicted (union)"
"GCSH","predicted (union)"
"GDE1","experimental (all) + predicted (union)"
"GDF11","predicted (intersection) + predicted (union)"
"GDF6","predicted (union)"
"GDF7","predicted (union)"
"GFM1","predicted (union)"
"GFOD1","predicted (intersection) + predicted (union)"
"GHRHR","predicted (union)"
"GID4","predicted (union)"
"GIMAP6","predicted (union)"
"GIPC3","predicted (union)"
"GIPR","predicted (union)"
"GLB1L","predicted (union)"
"GLG1","predicted (union)"
"GLIPR2","predicted (union)"
"GLRA3","predicted (union)"
"GLUD1","experimental (all)"
"GMEB2","predicted (union)"
"GMPR","predicted (union)"
"GMPS","predicted (intersection) + predicted (union)"
"GNAL","experimental (all)"
"GNAO1","predicted (union)"
"GNB1L","predicted (union)"
"GNE","predicted (union)"
"GNG4","predicted (union)"
"GNL1","predicted (union)"
"GNL3L","predicted (intersection) + predicted (union)"
"GNPTG","predicted (union)"
"GOLGA3","experimental (all) + predicted (intersection) + predicted (union)"
"GOLGA7B","predicted (union)"
"GP6","predicted (union)"
"GPAT4","predicted (union)"
"GPATCH2L","predicted (union)"
"GPI","predicted (union)"
"GPLD1","predicted (union)"
"GPR12","predicted (union)"
"GPR150","predicted (union)"
"GPR157","predicted (union)"
"GPR180","predicted (union)"
"GPR26","predicted (intersection) + predicted (union)"
"GPR55","predicted (intersection) + predicted (union)"
"GPR63","predicted (union)"
"GPRC5A","predicted (intersection) + predicted (union)"
"GPRC5B","predicted (intersection) + predicted (union)"
"GRAMD1B","predicted (union)"
"GRHL1","experimental (all) + predicted (intersection) + predicted (union)"
"GRIK3","predicted (union)"
"GRM6","predicted (union)"
"GRP","predicted (union)"
"GRWD1","predicted (union)"
"GTDC1","predicted (intersection) + predicted (union)"
"GTF2F1","predicted (union)"
"GTF2H1","experimental (all)"
"GTF2H2C","experimental (all)"
"GTF2I","experimental (all)"
"GTF3C1","predicted (union)"
"GTF3C4","predicted (union)"
"GUCY1A1","predicted (intersection) + predicted (union)"
"GUCY1A2","predicted (union)"
"GXYLT1","experimental (all)"
"GZMM","predicted (union)"
"HADHB","experimental (all)"
"HAS2","predicted (union)"
"HBS1L","predicted (union)"
"HCAR1","predicted (union)"
"HCAR3","predicted (union)"
"HDAC2","predicted (intersection) + predicted (union)"
"HDAC3","predicted (union)"
"HDHD2","predicted (union)"
"HDLBP","predicted (union)"
"HEATR3","predicted (union)"
"HECTD1","predicted (intersection) + predicted (union)"
"HENMT1","predicted (union)"
"HES6","predicted (union)"
"HES7","predicted (intersection) + predicted (union)"
"HEXA","predicted (union)"
"HEXB","predicted (union)"
"HEXIM2","predicted (union)"
"HHAT","predicted (union)"
"HHIPL1","predicted (union)"
"HIF3A","predicted (union)"
"HIP1","predicted (intersection) + predicted (union)"
"HIPK2","predicted (union)"
"HIST4H4","predicted (union)"
"HJURP","predicted (union)"
"HLA-DOA","predicted (intersection) + predicted (union)"
"HLCS","predicted (union)"
"HNRNPA0","predicted (union)"
"HNRNPF","predicted (union)"
"HOMEZ","predicted (union)"
"HOXA1","experimental (strong) + experimental (all) + predicted (intersection) + predicted (union)"
"HOXA13","predicted (union)"
"HOXA2","predicted (union)"
"HOXC5","predicted (union)"
"HOXD13","predicted (union)"
"HS1BP3","predicted (union)"
"HS3ST2","predicted (intersection) + predicted (union)"
"HS3ST3B1","predicted (intersection) + predicted (union)"
"HS6ST1","predicted (union)"
"HSD17B13","predicted (intersection) + predicted (union)"
"HSP90B1","predicted (union)"
"HSPA12B","predicted (union)"
"HSPA14","predicted (union)"
"HSPA6","predicted (union)"
"HSPBP1","predicted (union)"
"ICMT","predicted (intersection) + predicted (union)"
"ICOSLG","predicted (union)"
"IER5","predicted (intersection) + predicted (union)"
"IFFO2","predicted (union)"
"IFIT2","predicted (union)"
"IFIT3","experimental (all) + predicted (union)"
"IFNE","predicted (union)"
"IFT22","predicted (union)"
"IFT74","predicted (union)"
"IGF1R","experimental (strong) + experimental (all)"
"IGFN1","predicted (union)"
"IKZF4","predicted (union)"
"IL17D","predicted (union)"
"IL17RA","predicted (union)"
"IL22RA1","predicted (union)"
"IL3RA","predicted (union)"
"IL6R","predicted (union)"
"ILRUN","predicted (union)"
"IMPDH1","predicted (intersection) + predicted (union)"
"IMPG2","predicted (union)"
"INHBB","predicted (union)"
"INKA2","predicted (union)"
"INO80D","predicted (union)"
"INO80E","predicted (union)"
"INPP4A","predicted (union)"
"INPP5E","predicted (union)"
"INSM1","predicted (intersection) + predicted (union)"
"INTS6L","predicted (union)"
"IP6K1","predicted (union)"
"IPPK","predicted (union)"
"IRAK3","predicted (intersection) + predicted (union)"
"IREB2","predicted (intersection) + predicted (union)"
"IRF2BP2","predicted (intersection) + predicted (union)"
"IRF8","predicted (union)"
"ISL2","predicted (intersection) + predicted (union)"
"ISY1-RAB43","predicted (union)"
"ITGA3","predicted (union)"
"ITM2B","experimental (all)"
"ITPK1","predicted (intersection) + predicted (union)"
"ITPRIP","predicted (intersection) + predicted (union)"
"ITSN1","predicted (union)"
"JAGN1","predicted (union)"
"JDP2","predicted (union)"
"JMJD4","predicted (union)"
"JMY","predicted (union)"
"JPH1","experimental (all)"
"JPH3","predicted (union)"
"JPT2","predicted (union)"
"KARS","predicted (union)"
"KBTBD11","predicted (union)"
"KBTBD3","predicted (union)"
"KBTBD8","experimental (all)"
"KCMF1","predicted (union)"
"KCNA7","predicted (union)"
"KCNAB2","predicted (union)"
"KCNG4","predicted (union)"
"KCNJ11","predicted (union)"
"KCNJ5","predicted (union)"
"KCNV1","predicted (union)"
"KCTD10","predicted (intersection) + predicted (union)"
"KCTD15","predicted (union)"
"KDM5A","predicted (union)"
"KDM6B","predicted (intersection) + predicted (union)"
"KIAA1191","predicted (union)"
"KIAA1257","predicted (union)"
"KIAA1549","predicted (union)"
"KIAA1614","predicted (union)"
"KIF1A","predicted (union)"
"KIF1B","predicted (union)"
"KIF3C","predicted (union)"
"KLC1","predicted (union)"
"KLF3","predicted (union)"
"KLF8","predicted (intersection) + predicted (union)"
"KLHL36","predicted (intersection) + predicted (union)"
"KMO","predicted (union)"
"KMT2D","predicted (union)"
"KPNA4","predicted (union)"
"KREMEN1","predicted (union)"
"KRTAP10-1","predicted (union)"
"KRTAP4-9","predicted (intersection) + predicted (union)"
"KSR2","predicted (union)"
"L2HGDH","predicted (union)"
"LAMA5","predicted (intersection) + predicted (union)"
"LEF1","predicted (union)"
"LEPR","predicted (union)"
"LEPROT","predicted (union)"
"LGALS1","predicted (union)"
"LGR6","predicted (union)"
"LHFPL2","predicted (union)"
"LHPP","predicted (intersection) + predicted (union)"
"LIF","predicted (intersection) + predicted (union)"
"LINC01124","predicted (union)"
"LINC02312","predicted (union)"
"LIPH","predicted (union)"
"LMAN2","experimental (all)"
"LMLN","predicted (union)"
"LMO3","predicted (union)"
"LNPEP","predicted (intersection) + predicted (union)"
"LOC100129215","predicted (union)"
"LOC105375614","predicted (union)"
"LPIN2","predicted (union)"
"LPP","predicted (union)"
"LRIG2","predicted (union)"
"LRIG3","experimental (all)"
"LRP2","predicted (union)"
"LRP4","predicted (union)"
"LRPAP1","predicted (union)"
"LRRC31","predicted (union)"
"LRRC32","predicted (union)"
"LRRC8B","predicted (intersection) + predicted (union)"
"LRRFIP1","predicted (union)"
"LRRN1","predicted (union)"
"LSM8","predicted (union)"
"LTBR","predicted (union)"
"LTO1","predicted (union)"
"LUC7L","predicted (union)"
"LURAP1","predicted (intersection) + predicted (union)"
"LYRM4","predicted (union)"
"LYZ","predicted (union)"
"MAATS1","predicted (union)"
"MAGI1","predicted (union)"
"MAK","predicted (union)"
"MAP2K3","predicted (union)"
"MAP2K7","predicted (union)"
"MAP9","predicted (union)"
"MAPK13","predicted (union)"
"MAPK6","experimental (all)"
"MAPKBP1","predicted (union)"
"MAPRE2","predicted (intersection) + predicted (union)"
"MARCH4","predicted (union)"
"MARF1","predicted (union)"
"MARK2","experimental (all)"
"MASP1","predicted (intersection) + predicted (union)"
"MASTL","predicted (union)"
"MAU2","predicted (union)"
"MAVS","predicted (union)"
"MBD3","predicted (intersection) + predicted (union)"
"MBNL1","predicted (intersection) + predicted (union)"
"MBNL3","predicted (union)"
"MBOAT2","predicted (union)"
"MBTD1","predicted (union)"
"MCAT","predicted (union)"
"MCC","predicted (intersection) + predicted (union)"
"MCM8","experimental (all)"
"MCTP2","predicted (union)"
"MDH2","predicted (union)"
"MEAK7","predicted (union)"
"MECP2","predicted (union)"
"MED12","experimental (all)"
"MED7","predicted (union)"
"MEF2D","experimental (all) + predicted (union)"
"METTL22","predicted (union)"
"METTL23","experimental (all)"
"METTL24","predicted (union)"
"MFAP2","predicted (union)"
"MFHAS1","predicted (union)"
"MFNG","predicted (union)"
"MFSD6","predicted (union)"
"MGA","predicted (union)"
"MGAT1","predicted (union)"
"MGMT","predicted (union)"
"MIEF2","predicted (union)"
"MIGA1","predicted (union)"
"MINDY2","predicted (union)"
"MIP","predicted (union)"
"MIS12","predicted (union)"
"MLKL","predicted (union)"
"MMP19","predicted (union)"
"MOCOS","predicted (union)"
"MOCS3","predicted (intersection) + predicted (union)"
"MON1B","experimental (all)"
"MPP3","predicted (union)"
"MPPED1","predicted (union)"
"MRC2","predicted (union)"
"MRE11","predicted (union)"
"MRGBP","predicted (union)"
"MRGPRF","predicted (union)"
"MRPS14","predicted (union)"
"MRPS23","predicted (intersection) + predicted (union)"
"MRPS33","experimental (all)"
"MS4A15","predicted (union)"
"MSANTD1","predicted (union)"
"MSANTD3","predicted (union)"
"MSR1","predicted (union)"
"MSX2","predicted (union)"
"MT-CO2","experimental (all)"
"MT-ND3","experimental (all)"
"MTA3","predicted (union)"
"MTF1","predicted (union)"
"MTG1","predicted (union)"
"MTMR1","predicted (union)"
"MTMR3","experimental (strong) + experimental (all) + predicted (intersection) + predicted (union)"
"MTMR8","predicted (union)"
"MTOR","experimental (strong) + experimental (all)"
"MXRA7","predicted (union)"
"MXRA8","predicted (union)"
"MYADM","predicted (union)"
"MYCBP","predicted (intersection) + predicted (union)"
"MYCBP2","predicted (union)"
"MYL2","experimental (all)"
"MYO9B","predicted (union)"
"MYOM2","predicted (union)"
"MYOZ3","predicted (union)"
"MZF1","predicted (union)"
"N4BP2","experimental (all)"
"N4BP3","predicted (union)"
"N6AMT1","experimental (all) + predicted (union)"
"NAA30","predicted (union)"
"NAIP","predicted (union)"
"NARF","predicted (union)"
"NCAPH","predicted (union)"
"NCMAP","predicted (intersection) + predicted (union)"
"NCOR1","predicted (union)"
"NCS1","predicted (union)"
"NCSTN","predicted (union)"
"NDE1","experimental (all)"
"NDRG1","predicted (union)"
"NDST1","predicted (union)"
"NDUFA10","predicted (union)"
"NDUFA2","experimental (all)"
"NDUFA7","predicted (intersection) + predicted (union)"
"NDUFV3","predicted (union)"
"NEBL","predicted (intersection) + predicted (union)"
"NEFM","predicted (union)"
"NEIL2","predicted (union)"
"NEMP1","predicted (union)"
"NEU1","predicted (union)"
"NEU3","predicted (union)"
"NF1","predicted (union)"
"NFATC1","predicted (union)"
"NFATC4","predicted (union)"
"NFE2L1","experimental (all)"
"NFE2L3","predicted (union)"
"NFIB","predicted (union)"
"NFU1","experimental (all)"
"NFYA","predicted (union)"
"NHLRC2","predicted (union)"
"NHP2","predicted (union)"
"NIBAN1","predicted (union)"
"NIFK","predicted (union)"
"NIP7","predicted (union)"
"NIPAL1","predicted (union)"
"NIPAL2","predicted (union)"
"NIPAL3","predicted (union)"
"NIPBL","predicted (union)"
"NIT1","predicted (union)"
"NKAIN1","predicted (union)"
"NKD1","predicted (union)"
"NKTR","predicted (union)"
"NKX6-2","predicted (union)"
"NLRP2","predicted (union)"
"NOCT","predicted (union)"
"NOL4L","predicted (union)"
"NOL9","predicted (union)"
"NOP2","predicted (union)"
"NOS1","predicted (union)"
"NOTCH1","predicted (union)"
"NOVA2","predicted (union)"
"NOX4","experimental (strong) + experimental (all) + predicted (intersection) + predicted (union)"
"NPC1","predicted (union)"
"NPEPPS","predicted (union)"
"NPHS1","predicted (union)"
"NPM3","experimental (all)"
"NPR3","predicted (union)"
