"Target","Evidence"
"ACTR2","experimental (all) + predicted (intersection) + predicted (union)"
"ACTR3B","experimental (all) + predicted (union)"
"ACTR6","predicted (union)"
"ACTR8","predicted (intersection) + predicted (union)"
"ACTRT3","predicted (union)"
"ACVR1","predicted (union)"
"ACVR1C","predicted (union)"
"ACVR2A","experimental (strong) + experimental (all) + predicted (intersection) + predicted (union)"
"ACVR2B","predicted (intersection) + predicted (union)"
"ADA2","predicted (intersection) + predicted (union)"
"ADAD2","experimental (all) + predicted (union)"
"ADAL","predicted (intersection) + predicted (union)"
"ADAM10","predicted (union)"
"ADAM11","predicted (union)"
"ADAM12","predicted (intersection) + predicted (union)"
"ADAM17","predicted (union)"
"ADAM19","predicted (intersection) + predicted (union)"
"ADAM22","predicted (intersection) + predicted (union)"
"ADAM23","predicted (intersection) + predicted (union)"
"ADAM28","predicted (intersection) + predicted (union)"
"ADAM33","predicted (union)"
"ADAM7","predicted (union)"
"ADAM8","predicted (union)"
"ADAM9","predicted (union)"
"ADAMTS1","predicted (union)"
"ADAMTS12","predicted (intersection) + predicted (union)"
"ADAMTS15","predicted (union)"
"ADAMTS16","predicted (union)"
"ADAMTS17","predicted (union)"
"ADAMTS18","predicted (intersection) + predicted (union)"
"ADAMTS2","predicted (union)"
"ADAMTS3","predicted (intersection) + predicted (union)"
"ADAMTS4","predicted (union)"
"ADAMTS5","predicted (intersection) + predicted (union)"
"ADAMTSL1","predicted (intersection) + predicted (union)"
"ADAMTSL2","predicted (union)"
"ADAMTSL3","predicted (intersection) + predicted (union)"
"ADAP1","predicted (intersection) + predicted (union)"
"ADARB2","predicted (union)"
"ADAT1","predicted (intersection) + predicted (union)"
"ADAT2","predicted (intersection) + predicted (union)"
"ADCK1","predicted (union)"
"ADCY1","predicted (intersection) + predicted (union)"
"ADCY2","predicted (union)"
"ADCY5","predicted (intersection) + predicted (union)"
"ADCY9","predicted (union)"
"ADCYAP1","predicted (intersection) + predicted (union)"
"ADCYAP1R1","predicted (intersection) + predicted (union)"
"ADD1","predicted (union)"
"ADD2","predicted (intersection) + predicted (union)"
"ADD3","predicted (union)"
"ADGRA1","predicted (union)"
"ADGRB1","predicted (intersection) + predicted (union)"
"ADGRB2","predicted (intersection) + predicted (union)"
"ADGRE2","predicted (intersection) + predicted (union)"
"ADGRE5","experimental (all) + predicted (intersection) + predicted (union)"
"ADGRG5","predicted (intersection) + predicted (union)"
"ADGRG6","predicted (union)"
"ADGRL1","experimental (all) + predicted (intersection) + predicted (union)"
"ADGRL2","predicted (intersection) + predicted (union)"
"ADGRL3","predicted (union)"
"ADH5","predicted (union)"
"ADK","experimental (all) + predicted (union)"
"ADM","predicted (union)"
"ADM2","predicted (union)"
"ADM5","predicted (intersection) + predicted (union)"
"ADNP2","predicted (intersection) + predicted (union)"
"ADO","predicted (union)"
"ADORA1","predicted (intersection) + predicted (union)"
"ADORA2A","experimental (strong) + experimental (all) + predicted (intersection) + predicted (union)"
"ADORA2B","predicted (union)"
"ADORA3","experimental (all)"
"ADRA1A","predicted (intersection) + predicted (union)"
"ADRA1B","predicted (union)"
"ADRA1D","predicted (union)"
"ADRA2A","predicted (intersection) + predicted (union)"
"ADRA2B","experimental (all)"
"ADRA2C","predicted (union)"
"ADRB1","predicted (union)"
"ADRB2","predicted (intersection) + predicted (union)"
"ADSS","experimental (all) + predicted (intersection) + predicted (union)"
"AEBP2","predicted (intersection) + predicted (union)"
"AEN","predicted (union)"
"AFAP1L2","predicted (union)"
"AFDN","predicted (intersection) + predicted (union)"
"AFF2","predicted (intersection) + predicted (union)"
"AFF3","predicted (union)"
"AFF4","experimental (all) + predicted (intersection) + predicted (union)"
"AFG1L","predicted (union)"
"AFG3L2","experimental (all)"
"AFTPH","predicted (union)"
"AGA","predicted (union)"
"AGAP1","predicted (intersection) + predicted (union)"
"AGAP2","predicted (intersection) + predicted (union)"
"AGAP2-AS1","predicted (intersection) + predicted (union)"
"AGAP3","predicted (intersection) + predicted (union)"
"AGER","experimental (all)"
"AGFG1","predicted (intersection) + predicted (union)"
"AGFG2","predicted (intersection) + predicted (union)"
"AGK","experimental (all) + predicted (intersection) + predicted (union)"
"AGO1","predicted (intersection) + predicted (union)"
"AGO2","experimental (all) + predicted (intersection) + predicted (union)"
"AGO3","predicted (intersection) + predicted (union)"
"AGO4","experimental (all) + predicted (intersection) + predicted (union)"
"AGPAT2","predicted (intersection) + predicted (union)"
"AGPAT3","predicted (intersection) + predicted (union)"
"AGPAT4","predicted (intersection) + predicted (union)"
"AGPAT5","experimental (all) + predicted (intersection) + predicted (union)"
"AGPS","predicted (union)"
"AGRN","experimental (all) + predicted (union)"
"AGT","predicted (intersection) + predicted (union)"
"AGTPBP1","predicted (union)"
"AGTR2","predicted (intersection) + predicted (union)"
"AGTRAP","predicted (intersection) + predicted (union)"
"AGXT","predicted (union)"
"AHCTF1","predicted (union)"
"AHCY","predicted (intersection) + predicted (union)"
"AHCYL1","experimental (all) + predicted (union)"
"AHCYL2","experimental (all) + predicted (intersection) + predicted (union)"
"AHNAK","predicted (union)"
"AHNAK2","experimental (all)"
"AHRR","predicted (union)"
"AHSA1","predicted (union)"
"AICDA","predicted (union)"
"AIDA","predicted (intersection) + predicted (union)"
"AIFM1","predicted (intersection) + predicted (union)"
"AIFM2","experimental (all)"
"AIG1","predicted (intersection) + predicted (union)"
"AIMP1","experimental (all)"
"AIP","predicted (union)"
"AIRE","predicted (intersection) + predicted (union)"
"AJAP1","predicted (intersection) + predicted (union)"
"AJUBA","predicted (intersection) + predicted (union)"
"AK2","experimental (all) + predicted (intersection) + predicted (union)"
"AK3","predicted (union)"
"AK4","predicted (intersection) + predicted (union)"
"AK5","predicted (union)"
"AK9","predicted (intersection) + predicted (union)"
"AKAP1","predicted (intersection) + predicted (union)"
"AKAP11","experimental (all) + predicted (intersection) + predicted (union)"
"AKAP12","predicted (intersection) + predicted (union)"
"AKAP13","experimental (all) + predicted (intersection) + predicted (union)"
"AKAP17A","predicted (union)"
"AKAP2","predicted (intersection) + predicted (union)"
"AKAP6","predicted (union)"
"AKIRIN1","predicted (union)"
"AKIRIN2","predicted (union)"
"AKNA","predicted (intersection) + predicted (union)"
"AKR1B10","experimental (all) + predicted (union)"
"AKR1B15","predicted (union)"
"AKR1C2","predicted (intersection) + predicted (union)"
"AKR1D1","predicted (union)"
"AKR7A2","predicted (intersection) + predicted (union)"
"AKT2","predicted (intersection) + predicted (union)"
"AKT3","experimental (strong) + experimental (all)"
"ALAD","predicted (intersection) + predicted (union)"
"ALDH18A1","experimental (all) + predicted (union)"
"ALDH1A3","predicted (intersection) + predicted (union)"
"ALDH2","experimental (all) + predicted (union)"
"ALDH3A2","predicted (intersection) + predicted (union)"
"ALDH3B1","experimental (all)"
"ALDH3B2","predicted (union)"
"ALDH5A1","predicted (intersection) + predicted (union)"
"ALDH6A1","predicted (intersection) + predicted (union)"
"ALDH7A1","predicted (intersection) + predicted (union)"
"ALG1","predicted (union)"
"ALG11","predicted (union)"
"ALG12","predicted (intersection) + predicted (union)"
"ALG13","predicted (union)"
"ALG14","predicted (intersection) + predicted (union)"
"ALG2","experimental (all)"
"ALG3","experimental (all)"
"ALG9","predicted (union)"
"ALK","predicted (union)"
"ALKAL2","experimental (all)"
"ALKBH3","predicted (intersection) + predicted (union)"
"ALKBH5","predicted (union)"
"ALKBH6","predicted (union)"
"ALOX12","predicted (intersection) + predicted (union)"
"ALPG","predicted (union)"
"ALPK3","predicted (intersection) + predicted (union)"
"ALPP","predicted (union)"
"ALS2","predicted (union)"
"ALS2CL","predicted (intersection) + predicted (union)"
"ALX1","predicted (union)"
"ALX4","predicted (intersection) + predicted (union)"
"AMACR","predicted (union)"
"AMBRA1","predicted (union)"
"AMD1","predicted (intersection) + predicted (union)"
"AMDHD2","predicted (union)"
"AMER1","experimental (all) + predicted (intersection) + predicted (union)"
"AMER2","predicted (intersection) + predicted (union)"
"AMER3","predicted (intersection) + predicted (union)"
"AMIGO1","predicted (intersection) + predicted (union)"
"AMIGO3","predicted (intersection) + predicted (union)"
"AMMECR1","predicted (intersection) + predicted (union)"
"AMMECR1L","predicted (intersection) + predicted (union)"
"AMN","predicted (union)"
"AMOT","experimental (all) + predicted (intersection) + predicted (union)"
"AMOTL1","experimental (all)"
"AMOTL2","predicted (union)"
"AMPD1","experimental (all)"
"AMPD2","predicted (union)"
"AMPD3","predicted (union)"
"AMT","predicted (union)"
"AMZ1","predicted (union)"
"ANAPC10","predicted (union)"
"ANAPC11","predicted (union)"
"ANAPC13","experimental (all) + predicted (intersection) + predicted (union)"
"ANAPC15","predicted (union)"
"ANAPC16","experimental (all)"
"ANAPC5","predicted (union)"
"ANG","predicted (union)"
"ANGEL1","predicted (intersection) + predicted (union)"
"ANGPT2","predicted (union)"
"ANK1","predicted (union)"
"ANK2","predicted (intersection) + predicted (union)"
"ANK3","predicted (union)"
"ANKDD1A","predicted (union)"
"ANKFN1","predicted (union)"
"ANKFY1","predicted (intersection) + predicted (union)"
"ANKH","predicted (intersection) + predicted (union)"
"ANKHD1","predicted (union)"
"ANKIB1","predicted (intersection) + predicted (union)"
"ANKLE2","experimental (all)"
"ANKMY1","experimental (all) + predicted (intersection) + predicted (union)"
"ANKRD11","predicted (intersection) + predicted (union)"
"ANKRD12","predicted (intersection) + predicted (union)"
"ANKRD13A","predicted (intersection) + predicted (union)"
"ANKRD13B","experimental (all) + predicted (intersection) + predicted (union)"
"ANKRD13C","predicted (union)"
"ANKRD17","experimental (all) + predicted (union)"
"ANKRD29","predicted (intersection) + predicted (union)"
"ANKRD33B","predicted (intersection) + predicted (union)"
"ANKRD34C","predicted (intersection) + predicted (union)"
"ANKRD35","predicted (union)"
"ANKRD36","experimental (all)"
"ANKRD39","predicted (intersection) + predicted (union)"
"ANKRD40","predicted (intersection) + predicted (union)"
"ANKRD42","predicted (intersection) + predicted (union)"
"ANKRD46","predicted (intersection) + predicted (union)"
"ANKRD50","predicted (intersection) + predicted (union)"
"ANKRD52","predicted (union)"
"ANKRD53","predicted (intersection) + predicted (union)"
"ANKRD6","predicted (intersection) + predicted (union)"
"ANKRD63","predicted (intersection) + predicted (union)"
"ANKRD65","predicted (union)"
"ANKS1A","predicted (intersection) + predicted (union)"
"ANKS4B","predicted (intersection) + predicted (union)"
"ANKUB1","predicted (intersection) + predicted (union)"
"ANLN","predicted (union)"
"ANO10","predicted (intersection) + predicted (union)"
"ANO3","predicted (intersection) + predicted (union)"
"ANO6","predicted (intersection) + predicted (union)"
"ANO7","predicted (union)"
"ANOS1","predicted (intersection) + predicted (union)"
"ANP32B","predicted (union)"
"ANP32E","predicted (intersection) + predicted (union)"
"ANPEP","experimental (all)"
"ANXA11","predicted (intersection) + predicted (union)"
"ANXA6","predicted (union)"
"AOC3","predicted (union)"
"AOPEP","predicted (intersection) + predicted (union)"
"AP1AR","predicted (union)"
"AP1B1","predicted (union)"
"AP1G1","predicted (intersection) + predicted (union)"
"AP1S1","predicted (union)"
"AP1S2","predicted (intersection) + predicted (union)"
"AP1S3","predicted (intersection) + predicted (union)"
"AP2A1","experimental (all) + predicted (intersection) + predicted (union)"
"AP2A2","predicted (union)"
"AP2B1","experimental (all)"
"AP2M1","experimental (all)"
"AP3B1","predicted (intersection) + predicted (union)"
"AP3B2","predicted (intersection) + predicted (union)"
"AP3D1","experimental (all)"
"AP3M1","experimental (all) + predicted (intersection) + predicted (union)"
"AP3S2","predicted (union)"
"AP5B1","predicted (intersection) + predicted (union)"
"AP5M1","predicted (intersection) + predicted (union)"
"AP5S1","predicted (intersection) + predicted (union)"
"AP5Z1","experimental (all)"
"APAF1","predicted (union)"
"APBA1","predicted (intersection) + predicted (union)"
"APC2","predicted (intersection) + predicted (union)"
"APCDD1","predicted (intersection) + predicted (union)"
"APCDD1L","predicted (union)"
"APH1B","predicted (intersection) + predicted (union)"
"API5","predicted (union)"
"APLF","predicted (union)"
"APLN","predicted (intersection) + predicted (union)"
"APLNR","experimental (all) + predicted (intersection) + predicted (union)"
"APLP2","predicted (intersection) + predicted (union)"
"APMAP","predicted (intersection) + predicted (union)"
"APOA1","predicted (union)"
"APOA4","predicted (union)"
"APOBEC2","predicted (intersection) + predicted (union)"
"APOBEC3B","predicted (union)"
"APOBEC3C","predicted (union)"
"APOBEC3F","predicted (union)"
"APOBEC4","predicted (union)"
"APOC3","predicted (union)"
"APOD","predicted (union)"
"APOL3","predicted (union)"
"APOL6","predicted (intersection) + predicted (union)"
"APOLD1","predicted (union)"
"APOOL","predicted (union)"
"APP","experimental (strong) + experimental (all) + predicted (intersection) + predicted (union)"
"APPBP2","predicted (intersection) + predicted (union)"
"APRT","predicted (intersection) + predicted (union)"
"APTX","predicted (intersection) + predicted (union)"
"AQP1","predicted (union)"
"AQP11","predicted (intersection) + predicted (union)"
"AQP12B","experimental (all)"
"AQP2","predicted (intersection) + predicted (union)"
"AQP4","predicted (intersection) + predicted (union)"
"AQP5","predicted (union)"
"AQP6","predicted (union)"
"AQP8","predicted (intersection) + predicted (union)"
"AQR","predicted (intersection) + predicted (union)"
"AR","predicted (intersection) + predicted (union)"
"ARAF","predicted (union)"
"ARAP2","predicted (union)"
"ARC","predicted (intersection) + predicted (union)"
"ARCN1","experimental (all)"
"AREL1","predicted (intersection) + predicted (union)"
"ARF3","predicted (intersection) + predicted (union)"
"ARF4","predicted (union)"
"ARFGAP1","predicted (union)"
"ARFGAP2","predicted (intersection) + predicted (union)"
"ARFGEF2","predicted (intersection) + predicted (union)"
"ARFGEF3","predicted (intersection) + predicted (union)"
"ARG2","experimental (all)"
"ARGLU1","predicted (union)"
"ARHGAP1","predicted (intersection) + predicted (union)"
"ARHGAP10","predicted (intersection) + predicted (union)"
"ARHGAP11A","predicted (union)"
"ARHGAP12","experimental (all) + predicted (intersection) + predicted (union)"
"ARHGAP18","predicted (intersection) + predicted (union)"
"ARHGAP19","predicted (intersection) + predicted (union)"
"ARHGAP20","predicted (intersection) + predicted (union)"
"ARHGAP22","predicted (intersection) + predicted (union)"
"ARHGAP24","predicted (union)"
"ARHGAP27","predicted (union)"
"ARHGAP28","predicted (union)"
"ARHGAP29","predicted (union)"
"ARHGAP31","predicted (intersection) + predicted (union)"
"ARHGAP32","experimental (all) + predicted (intersection) + predicted (union)"
"ARHGAP33","predicted (union)"
"ARHGAP39","predicted (union)"
"ARHGAP44","predicted (union)"
"ARHGAP5","predicted (intersection) + predicted (union)"
"ARHGDIA","experimental (strong) + experimental (all) + predicted (intersection) + predicted (union)"
"ARHGEF10","predicted (union)"
"ARHGEF11","predicted (union)"
"ARHGEF12","predicted (intersection) + predicted (union)"
"ARHGEF15","predicted (union)"
"ARHGEF16","predicted (union)"
"ARHGEF19","predicted (union)"
"ARHGEF26","predicted (intersection) + predicted (union)"
"ARHGEF37","predicted (intersection) + predicted (union)"
"ARHGEF39","predicted (intersection) + predicted (union)"
"ARHGEF4","predicted (intersection) + predicted (union)"
"ARHGEF40","predicted (union)"
"ARHGEF5","predicted (intersection) + predicted (union)"
"ARHGEF6","predicted (union)"
"ARHGEF7","predicted (intersection) + predicted (union)"
"ARHGEF9","predicted (intersection) + predicted (union)"
"ARID3A","predicted (intersection) + predicted (union)"
"ARID5B","predicted (union)"
"ARIH1","experimental (all) + predicted (intersection) + predicted (union)"
"ARIH2","predicted (union)"
"ARL1","predicted (intersection) + predicted (union)"
"ARL10","experimental (all) + predicted (intersection) + predicted (union)"
"ARL11","predicted (intersection) + predicted (union)"
"ARL13A","predicted (intersection) + predicted (union)"
"ARL14EP","predicted (intersection) + predicted (union)"
"ARL14EPL","predicted (intersection) + predicted (union)"
"ARL2","experimental (strong) + experimental (all) + predicted (intersection) + predicted (union)"
"ARL2BP","experimental (all)"
"ARL3","experimental (all) + predicted (intersection) + predicted (union)"
"ARL4A","predicted (union)"
"ARL4D","predicted (union)"
"ARL5A","predicted (intersection) + predicted (union)"
"ARL5B","predicted (union)"
"ARL5C","predicted (union)"
"ARL6IP5","predicted (intersection) + predicted (union)"
"ARL6IP6","predicted (union)"
"ARMC1","predicted (intersection) + predicted (union)"
"ARMC10","predicted (union)"
"ARMC12","experimental (all) + predicted (intersection) + predicted (union)"
"ARMC3","predicted (union)"
"ARMC5","predicted (intersection) + predicted (union)"
"ARMC6","predicted (intersection) + predicted (union)"
"ARMC7","predicted (union)"
"ARMC8","predicted (intersection) + predicted (union)"
"ARMCX1","predicted (union)"
"ARMCX2","experimental (all) + predicted (intersection) + predicted (union)"
"ARMCX5","predicted (union)"
"ARMH3","predicted (intersection) + predicted (union)"
"ARMH4","predicted (intersection) + predicted (union)"
"ARMT1","predicted (intersection) + predicted (union)"
"ARNT","predicted (intersection) + predicted (union)"
"ARNT2","predicted (intersection) + predicted (union)"
"ARNTL2","predicted (union)"
"ARPC1B","predicted (union)"
"ARPC2","predicted (union)"
"ARPC5L","experimental (all) + predicted (union)"
"ARPIN","predicted (union)"
"ARPIN-AP3S2","predicted (union)"
"ARPP19","predicted (intersection) + predicted (union)"
"ARPP21","predicted (intersection) + predicted (union)"
"ARRB1","predicted (union)"
"ARRDC2","predicted (union)"
"ARRDC4","predicted (intersection) + predicted (union)"
"ARSA","predicted (union)"
"ARSB","predicted (intersection) + predicted (union)"
"ARSD","predicted (union)"
"ARSE","predicted (union)"
"ARSG","predicted (union)"
"ARSI","predicted (union)"
"ARSK","predicted (union)"
"ART4","predicted (intersection) + predicted (union)"
"ARVCF","predicted (union)"
"ASAP1","predicted (intersection) + predicted (union)"
"ASAP2","predicted (intersection) + predicted (union)"
"ASB1","predicted (intersection) + predicted (union)"
"ASB12","predicted (union)"
"ASB13","predicted (intersection) + predicted (union)"
"ASB15","predicted (intersection) + predicted (union)"
"ASB5","predicted (union)"
"ASB6","experimental (all) + predicted (intersection) + predicted (union)"
"ASB7","predicted (intersection) + predicted (union)"
"ASCC1","experimental (all) + predicted (intersection) + predicted (union)"
"ASCC3","experimental (all) + predicted (intersection) + predicted (union)"
"ASCL2","predicted (intersection) + predicted (union)"
"ASDURF","predicted (union)"
"ASGR2","experimental (all) + predicted (intersection) + predicted (union)"
"ASH1L","experimental (all)"
"ASH2L","predicted (intersection) + predicted (union)"
"ASIC1","predicted (union)"
"ASIC4","predicted (union)"
"ASIP","predicted (intersection) + predicted (union)"
"ASL","predicted (union)"
"ASNS","experimental (all)"
"ASNSD1","predicted (intersection) + predicted (union)"
"ASPA","predicted (union)"
"ASPG","predicted (union)"
"ASPH","experimental (all) + predicted (intersection) + predicted (union)"
"ASPRV1","predicted (intersection) + predicted (union)"
"ASTN1","predicted (intersection) + predicted (union)"
"ASTN2","predicted (intersection) + predicted (union)"
"ASXL1","experimental (all) + predicted (intersection) + predicted (union)"
"ASXL2","experimental (all) + predicted (union)"
"ASXL3","predicted (intersection) + predicted (union)"
"ATAD5","experimental (all) + predicted (union)"
"ATAT1","predicted (union)"
"ATCAY","predicted (union)"
"ATE1","predicted (intersection) + predicted (union)"
"ATF3","predicted (intersection) + predicted (union)"
"ATF6","predicted (intersection) + predicted (union)"
"ATF6B","predicted (union)"
"ATF7","experimental (all) + predicted (intersection) + predicted (union)"
"ATF7IP","predicted (union)"
"ATF7IP2","predicted (intersection) + predicted (union)"
"ATG10","predicted (union)"
"ATG13","predicted (intersection) + predicted (union)"
"ATG14","experimental (all) + predicted (intersection) + predicted (union)"
"ATG4A","predicted (union)"
"ATG4B","predicted (intersection) + predicted (union)"
"ATG4D","predicted (union)"
"ATG5","predicted (union)"
"ATG7","predicted (intersection) + predicted (union)"
"ATG9A","experimental (all) + predicted (intersection) + predicted (union)"
"ATIC","predicted (union)"
"ATL2","experimental (all)"
"ATL3","predicted (intersection) + predicted (union)"
"ATN1","predicted (intersection) + predicted (union)"
"ATOH1","predicted (union)"
"ATOH8","predicted (intersection) + predicted (union)"
"ATOX1","experimental (all)"
"ATP10A","predicted (union)"
"ATP10B","predicted (intersection) + predicted (union)"
"ATP11A","predicted (intersection) + predicted (union)"
"ATP11B","predicted (intersection) + predicted (union)"
"ATP11C","predicted (intersection) + predicted (union)"
"ATP13A2","predicted (intersection) + predicted (union)"
"ATP13A3","experimental (all)"
"ATP1A2","predicted (union)"
"ATP1B2","predicted (union)"
"ATP1B3","predicted (union)"
"ATP1B4","predicted (intersection) + predicted (union)"
"ATP2A1","predicted (union)"
"ATP2A3","predicted (union)"
"ATP2B1","predicted (union)"
"ATP2B3","predicted (intersection) + predicted (union)"
"ATP2B4","predicted (union)"
"ATP4B","predicted (intersection) + predicted (union)"
"ATP5F1A","experimental (all) + predicted (intersection) + predicted (union)"
"ATP5F1C","experimental (all)"
"ATP5F1E","predicted (intersection) + predicted (union)"
"ATP5MC1","predicted (intersection) + predicted (union)"
"ATP5MC3","experimental (all) + predicted (intersection) + predicted (union)"
"ATP5MD","experimental (all)"
"ATP5MF-PTCD1","predicted (union)"
"ATP5MG","predicted (union)"
"ATP5MGL","predicted (union)"
"ATP5PB","predicted (intersection) + predicted (union)"
"ATP6V0A1","predicted (union)"
"ATP6V0A2","predicted (intersection) + predicted (union)"
"ATP6V0B","predicted (intersection) + predicted (union)"
"ATP6V0E1","experimental (all)"
"ATP6V0E2","predicted (union)"
"ATP6V1B2","experimental (all) + predicted (intersection) + predicted (union)"
"ATP6V1C2","predicted (intersection) + predicted (union)"
"ATP6V1E1","experimental (all) + predicted (intersection) + predicted (union)"
"ATP6V1G1","predicted (union)"
"ATP7A","predicted (intersection) + predicted (union)"
"ATP7B","predicted (intersection) + predicted (union)"
"ATP8A1","predicted (intersection) + predicted (union)"
"ATP8A2","experimental (all)"
"ATP8B3","predicted (union)"
"ATP8B4","predicted (union)"
"ATRNL1","predicted (union)"
"ATRX","predicted (intersection) + predicted (union)"
"ATXN1L","predicted (intersection) + predicted (union)"
"ATXN2L","experimental (all) + predicted (union)"
"ATXN7","predicted (union)"
"ATXN7L1","predicted (intersection) + predicted (union)"
"ATXN7L2","predicted (intersection) + predicted (union)"
"ATXN7L3","experimental (all) + predicted (intersection) + predicted (union)"
"ATXN7L3B","experimental (all) + predicted (intersection) + predicted (union)"
"AUH","predicted (union)"
"AUP1","experimental (all)"
"AURKAIP1","experimental (all)"
"AURKB","experimental (all)"
"AUTS2","predicted (union)"
"AVEN","predicted (intersection) + predicted (union)"
"AVL9","experimental (all) + predicted (intersection) + predicted (union)"
"AVPI1","predicted (union)"
"AVPR1A","predicted (union)"
"AWAT2","predicted (union)"
"AXIN2","experimental (strong) + experimental (all) + predicted (intersection) + predicted (union)"
"B3GALNT1","predicted (intersection) + predicted (union)"
"B3GALT1","predicted (union)"
"B3GALT5","predicted (intersection) + predicted (union)"
"B3GALT6","predicted (intersection) + predicted (union)"
"B3GAT1","predicted (union)"
"B3GAT2","predicted (union)"
"B3GAT3","predicted (intersection) + predicted (union)"
"B3GNT2","experimental (all) + predicted (intersection) + predicted (union)"
"B3GNT3","predicted (union)"
"B3GNT4","predicted (intersection) + predicted (union)"
"B3GNT7","predicted (union)"
"B4GALNT3","predicted (intersection) + predicted (union)"
"B4GALNT4","predicted (union)"
"B4GALT1","experimental (all) + predicted (intersection) + predicted (union)"
"B4GALT4","predicted (union)"
"B4GALT5","predicted (intersection) + predicted (union)"
"B4GALT7","predicted (intersection) + predicted (union)"
"B9D2","predicted (union)"
"BAAT","predicted (intersection) + predicted (union)"
"BACE1","experimental (strong) + experimental (all) + predicted (intersection) + predicted (union)"
"BACE2","predicted (intersection) + predicted (union)"
"BACH1","predicted (union)"
"BACH2","predicted (intersection) + predicted (union)"
"BAG2","predicted (union)"
"BAG3","predicted (union)"
"BAG4","experimental (all) + predicted (intersection) + predicted (union)"
"BAG5","predicted (intersection) + predicted (union)"
"BAG6","experimental (all) + predicted (union)"
"BAHD1","predicted (intersection) + predicted (union)"
"BAIAP2","predicted (intersection) + predicted (union)"
"BAIAP2L1","predicted (intersection) + predicted (union)"
"BAK1","predicted (intersection) + predicted (union)"
"BAMBI","experimental (all) + predicted (union)"
"BAP1","predicted (intersection) + predicted (union)"
"BARX2","predicted (union)"
