"Target","Evidence"
"AMD1","predicted (intersection) + predicted (union)"
"AMDHD2","predicted (intersection) + predicted (union)"
"AMER2","predicted (intersection) + predicted (union)"
"AMER3","predicted (union)"
"AMFR","predicted (union)"
"AMHR2","predicted (union)"
"AMIGO1","predicted (union)"
"AMIGO2","predicted (intersection) + predicted (union)"
"AMIGO3","predicted (intersection) + predicted (union)"
"AMN","predicted (union)"
"AMOT","predicted (intersection) + predicted (union)"
"AMOTL2","predicted (union)"
"AMPD2","predicted (intersection) + predicted (union)"
"AMZ1","predicted (union)"
"ANAPC10","predicted (intersection) + predicted (union)"
"ANAPC16","predicted (union)"
"ANAPC7","predicted (intersection) + predicted (union)"
"ANGEL1","predicted (intersection) + predicted (union)"
"ANGEL2","predicted (union)"
"ANGPT4","predicted (intersection) + predicted (union)"
"ANGPTL1","predicted (union)"
"ANGPTL2","predicted (union)"
"ANGPTL4","predicted (union)"
"ANK1","predicted (intersection) + predicted (union)"
"ANK2","predicted (union)"
"ANKEF1","predicted (union)"
"ANKFN1","predicted (union)"
"ANKFY1","predicted (intersection) + predicted (union)"
"ANKH","predicted (union)"
"ANKMY1","predicted (intersection) + predicted (union)"
"ANKRD11","predicted (intersection) + predicted (union)"
"ANKRD12","predicted (union)"
"ANKRD13A","predicted (union)"
"ANKRD13B","predicted (intersection) + predicted (union)"
"ANKRD13C","predicted (union)"
"ANKRD16","predicted (union)"
"ANKRD27","predicted (union)"
"ANKRD33B","predicted (intersection) + predicted (union)"
"ANKRD35","predicted (union)"
"ANKRD40","predicted (union)"
"ANKRD42","predicted (intersection) + predicted (union)"
"ANKRD45","predicted (union)"
"ANKRD46","predicted (intersection) + predicted (union)"
"ANKRD49","predicted (intersection) + predicted (union)"
"ANKRD52","predicted (intersection) + predicted (union)"
"ANKRD53","predicted (intersection) + predicted (union)"
"ANKRD6","predicted (intersection) + predicted (union)"
"ANKRD63","predicted (intersection) + predicted (union)"
"ANKRD65","predicted (union)"
"ANKS1A","predicted (union)"
"ANKS3","predicted (intersection) + predicted (union)"
"ANKS4B","predicted (intersection) + predicted (union)"
"ANKZF1","predicted (union)"
"ANO10","predicted (union)"
"ANO3","predicted (union)"
"ANO6","predicted (union)"
"ANO7","predicted (intersection) + predicted (union)"
"ANOS1","predicted (intersection) + predicted (union)"
"ANP32A","predicted (union)"
"ANP32E","predicted (union)"
"ANTXR1","predicted (intersection) + predicted (union)"
"ANTXR2","predicted (union)"
"ANXA11","predicted (intersection) + predicted (union)"
"ANXA6","experimental (all) + predicted (union)"
"AOC3","predicted (intersection) + predicted (union)"
"AOPEP","predicted (intersection) + predicted (union)"
"AP1AR","predicted (union)"
"AP1B1","predicted (intersection) + predicted (union)"
"AP1M1","predicted (intersection) + predicted (union)"
"AP1M2","predicted (intersection) + predicted (union)"
"AP1S1","predicted (intersection) + predicted (union)"
"AP1S3","predicted (union)"
"AP2S1","predicted (union)"
"AP3B2","predicted (union)"
"AP3S2","predicted (intersection) + predicted (union)"
"AP4S1","predicted (intersection) + predicted (union)"
"AP5B1","predicted (intersection) + predicted (union)"
"AP5M1","predicted (union)"
"AP5S1","predicted (intersection) + predicted (union)"
"APBA1","predicted (intersection) + predicted (union)"
"APBA2","predicted (intersection) + predicted (union)"
"APBB1","predicted (union)"
"APBB1IP","predicted (intersection) + predicted (union)"
"APBB2","predicted (intersection) + predicted (union)"
"APC2","predicted (intersection) + predicted (union)"
"APCDD1","predicted (union)"
"APCDD1L","predicted (intersection) + predicted (union)"
"APEX2","predicted (intersection) + predicted (union)"
"APH1A","predicted (union)"
"APH1B","predicted (intersection) + predicted (union)"
"APLF","predicted (intersection) + predicted (union)"
"APLN","predicted (union)"
"APLNR","predicted (intersection) + predicted (union)"
"APMAP","predicted (intersection) + predicted (union)"
"APOA1","predicted (intersection) + predicted (union)"
"APOBEC3C","predicted (union)"
"APOBR","predicted (intersection) + predicted (union)"
"APOL1","predicted (intersection) + predicted (union)"
"APOL2","predicted (intersection) + predicted (union)"
"APOL3","predicted (intersection) + predicted (union)"
"APOL4","predicted (intersection) + predicted (union)"
"APOL6","predicted (intersection) + predicted (union)"
"APOLD1","predicted (intersection) + predicted (union)"
"APP","predicted (union)"
"APPBP2","predicted (union)"
"APPL1","predicted (intersection) + predicted (union)"
"APTX","predicted (intersection) + predicted (union)"
"AQP1","predicted (union)"
"AQP2","predicted (intersection) + predicted (union)"
"AQP3","predicted (intersection) + predicted (union)"
"AQP4","predicted (intersection) + predicted (union)"
"AQP5","predicted (intersection) + predicted (union)"
"AQP6","predicted (union)"
"AQP7","predicted (intersection) + predicted (union)"
"AQP8","predicted (intersection) + predicted (union)"
"AQR","predicted (union)"
"AR","experimental (all) + predicted (intersection) + predicted (union)"
"ARAP3","predicted (union)"
"ARC","predicted (intersection) + predicted (union)"
"AREL1","predicted (union)"
"ARF1","predicted (union)"
"ARF3","predicted (union)"
"ARF4","predicted (union)"
"ARF5","predicted (union)"
"ARFGAP2","predicted (intersection) + predicted (union)"
"ARFGEF2","predicted (union)"
"ARFGEF3","predicted (intersection) + predicted (union)"
"ARFIP2","predicted (union)"
"ARGFX","predicted (union)"
"ARHGAP1","predicted (intersection) + predicted (union)"
"ARHGAP10","predicted (union)"
"ARHGAP19","predicted (intersection) + predicted (union)"
"ARHGAP20","predicted (union)"
"ARHGAP22","predicted (union)"
"ARHGAP25","predicted (intersection) + predicted (union)"
"ARHGAP27","predicted (union)"
"ARHGAP31","predicted (union)"
"ARHGAP32","predicted (intersection) + predicted (union)"
"ARHGAP36","predicted (union)"
"ARHGAP39","predicted (union)"
"ARHGAP40","predicted (union)"
"ARHGAP45","predicted (intersection) + predicted (union)"
"ARHGAP6","predicted (intersection) + predicted (union)"
"ARHGAP9","predicted (union)"
"ARHGDIA","predicted (intersection) + predicted (union)"
"ARHGDIB","predicted (union)"
"ARHGEF11","predicted (union)"
"ARHGEF12","predicted (intersection) + predicted (union)"
"ARHGEF15","predicted (intersection) + predicted (union)"
"ARHGEF16","predicted (intersection) + predicted (union)"
"ARHGEF18","predicted (intersection) + predicted (union)"
"ARHGEF19","predicted (union)"
"ARHGEF26","predicted (union)"
"ARHGEF3","predicted (union)"
"ARHGEF37","predicted (intersection) + predicted (union)"
"ARHGEF38","predicted (union)"
"ARHGEF39","predicted (union)"
"ARHGEF40","predicted (intersection) + predicted (union)"
"ARHGEF5","predicted (union)"
"ARHGEF6","predicted (union)"
"ARHGEF7","predicted (intersection) + predicted (union)"
"ARHGEF9","predicted (union)"
"ARID3B","predicted (intersection) + predicted (union)"
"ARID5A","predicted (intersection) + predicted (union)"
"ARID5B","predicted (intersection) + predicted (union)"
"ARIH1","predicted (intersection) + predicted (union)"
"ARIH2","predicted (intersection) + predicted (union)"
"ARL10","predicted (union)"
"ARL13B","predicted (union)"
"ARL14EP","predicted (intersection) + predicted (union)"
"ARL17A","predicted (intersection) + predicted (union)"
"ARL17B","predicted (intersection) + predicted (union)"
"ARL3","predicted (intersection) + predicted (union)"
"ARL4C","predicted (union)"
"ARL4D","predicted (intersection) + predicted (union)"
"ARL5A","predicted (intersection) + predicted (union)"
"ARL5B","experimental (all) + predicted (union)"
"ARL6IP4","predicted (intersection) + predicted (union)"
"ARL6IP6","predicted (union)"
"ARL8A","predicted (intersection) + predicted (union)"
"ARMC12","predicted (union)"
"ARMC5","predicted (intersection) + predicted (union)"
"ARMC6","predicted (union)"
"ARMC7","predicted (intersection) + predicted (union)"
"ARMC8","predicted (union)"
"ARMCX2","predicted (union)"
"ARMCX3","predicted (intersection) + predicted (union)"
"ARMCX6","predicted (union)"
"ARMH3","predicted (union)"
"ARMH4","predicted (intersection) + predicted (union)"
"ARNT","predicted (union)"
"ARNT2","predicted (intersection) + predicted (union)"
"ARNTL2","predicted (union)"
"ARPC3","predicted (union)"
"ARPC4","predicted (intersection) + predicted (union)"
"ARPC4-TTLL3","predicted (intersection) + predicted (union)"
"ARPC5L","predicted (intersection) + predicted (union)"
"ARPIN","predicted (intersection) + predicted (union)"
"ARPIN-AP3S2","predicted (intersection) + predicted (union)"
"ARPP19","predicted (intersection) + predicted (union)"
"ARPP21","predicted (intersection) + predicted (union)"
"ARRB1","predicted (intersection) + predicted (union)"
"ARRDC1","experimental (all) + predicted (union)"
"ARRDC1-AS1","predicted (union)"
"ARRDC2","predicted (union)"
"ARSB","predicted (intersection) + predicted (union)"
"ARSD","predicted (intersection) + predicted (union)"
"ARSF","predicted (union)"
"ARSI","predicted (intersection) + predicted (union)"
"ARSJ","predicted (union)"
"ARSK","predicted (union)"
"ART4","predicted (intersection) + predicted (union)"
"ARTN","predicted (intersection) + predicted (union)"
"ARVCF","predicted (intersection) + predicted (union)"
"AS3MT","predicted (intersection) + predicted (union)"
"ASAP1","predicted (intersection) + predicted (union)"
"ASAP2","predicted (union)"
"ASB1","predicted (intersection) + predicted (union)"
"ASB14","predicted (union)"
"ASB16","predicted (intersection) + predicted (union)"
"ASB2","predicted (intersection) + predicted (union)"
"ASB4","predicted (union)"
"ASB6","predicted (intersection) + predicted (union)"
"ASB7","predicted (intersection) + predicted (union)"
"ASB8","predicted (union)"
"ASB9","predicted (intersection) + predicted (union)"
"ASCC1","predicted (intersection) + predicted (union)"
"ASCC3","predicted (union)"
"ASCL4","predicted (union)"
"ASF1B","predicted (intersection) + predicted (union)"
"ASH2L","predicted (intersection) + predicted (union)"
"ASIC1","predicted (intersection) + predicted (union)"
"ASPA","predicted (union)"
"ASPH","predicted (union)"
"ASPHD2","predicted (intersection) + predicted (union)"
"ASPSCR1","predicted (union)"
"ASTN1","predicted (intersection) + predicted (union)"
"ASTN2","predicted (intersection) + predicted (union)"
"ASXL1","predicted (intersection) + predicted (union)"
"ASXL2","experimental (all) + predicted (intersection) + predicted (union)"
"ASXL3","predicted (intersection) + predicted (union)"
"ATAD2","predicted (union)"
"ATAD2B","predicted (intersection) + predicted (union)"
"ATAD3C","predicted (union)"
"ATAT1","predicted (intersection) + predicted (union)"
"ATCAY","predicted (union)"
"ATE1","predicted (union)"
"ATF3","predicted (intersection) + predicted (union)"
"ATF6","predicted (union)"
"ATF7","predicted (intersection) + predicted (union)"
"ATF7IP","predicted (intersection) + predicted (union)"
"ATF7IP2","predicted (union)"
"ATG13","predicted (intersection) + predicted (union)"
"ATG14","predicted (union)"
"ATG16L1","predicted (intersection) + predicted (union)"
"ATG2B","predicted (intersection) + predicted (union)"
"ATG4B","predicted (intersection) + predicted (union)"
"ATG5","predicted (union)"
"ATG7","predicted (intersection) + predicted (union)"
"ATG9A","predicted (intersection) + predicted (union)"
"ATIC","predicted (union)"
"ATL3","predicted (union)"
"ATM","predicted (union)"
"ATMIN","predicted (union)"
"ATN1","predicted (intersection) + predicted (union)"
"ATOH8","predicted (union)"
"ATP10A","predicted (intersection) + predicted (union)"
"ATP10B","predicted (intersection) + predicted (union)"
"ATP10D","predicted (union)"
"ATP11A","predicted (intersection) + predicted (union)"
"ATP11B","predicted (union)"
"ATP1A3","predicted (union)"
"ATP1A4","predicted (union)"
"ATP1B2","predicted (intersection) + predicted (union)"
"ATP1B4","predicted (union)"
"ATP2A2","predicted (union)"
"ATP2A3","predicted (intersection) + predicted (union)"
"ATP2B1","predicted (intersection) + predicted (union)"
"ATP2B3","predicted (intersection) + predicted (union)"
"ATP2B4","predicted (intersection) + predicted (union)"
"ATP2C1","predicted (union)"
"ATP4B","predicted (union)"
"ATP5F1A","predicted (intersection) + predicted (union)"
"ATP5F1D","predicted (union)"
"ATP5F1E","predicted (union)"
"ATP5MC1","predicted (intersection) + predicted (union)"
"ATP5MC3","predicted (union)"
"ATP5MF-PTCD1","predicted (intersection) + predicted (union)"
"ATP6V0A2","predicted (union)"
"ATP6V0B","predicted (union)"
"ATP6V0D1","predicted (intersection) + predicted (union)"
"ATP6V0E1","predicted (intersection) + predicted (union)"
"ATP6V0E2","predicted (union)"
"ATP6V1A","predicted (union)"
"ATP6V1C2","predicted (union)"
"ATP6V1E1","predicted (union)"
"ATP6V1G2","predicted (intersection) + predicted (union)"
"ATP7B","predicted (intersection) + predicted (union)"
"ATP8A1","predicted (union)"
"ATP8A2","predicted (intersection) + predicted (union)"
"ATP8B2","predicted (intersection) + predicted (union)"
"ATP8B3","predicted (intersection) + predicted (union)"
"ATP8B4","predicted (union)"
"ATPAF2","predicted (union)"
"ATRIP","predicted (intersection) + predicted (union)"
"ATRN","predicted (intersection) + predicted (union)"
"ATRNL1","predicted (union)"
"ATXN1","predicted (intersection) + predicted (union)"
"ATXN10","predicted (union)"
"ATXN1L","predicted (intersection) + predicted (union)"
"ATXN2L","experimental (all)"
"ATXN7","predicted (union)"
"ATXN7L3","predicted (union)"
"ATXN7L3B","predicted (intersection) + predicted (union)"
"AUP1","predicted (intersection) + predicted (union)"
"AVL9","predicted (union)"
"AVPI1","predicted (union)"
"AVPR2","predicted (union)"
"AWAT2","predicted (union)"
"AXL","predicted (union)"
"AZIN1","predicted (union)"
"AZIN2","predicted (union)"
"AZU1","predicted (union)"
"B3GALT1","predicted (intersection) + predicted (union)"
"B3GALT5","predicted (intersection) + predicted (union)"
"B3GALT6","predicted (union)"
"B3GAT1","predicted (intersection) + predicted (union)"
"B3GAT3","predicted (intersection) + predicted (union)"
"B3GNT3","predicted (union)"
"B3GNT7","predicted (intersection) + predicted (union)"
"B3GNT8","predicted (union)"
"B3GNT9","predicted (intersection) + predicted (union)"
"B4GALNT1","predicted (intersection) + predicted (union)"
"B4GALNT3","predicted (intersection) + predicted (union)"
"B4GALT1","predicted (intersection) + predicted (union)"
"B4GALT4","predicted (union)"
"B4GALT7","predicted (intersection) + predicted (union)"
"B9D1","predicted (intersection) + predicted (union)"
"BAALC","predicted (intersection) + predicted (union)"
"BACE1","predicted (union)"
"BACE2","predicted (union)"
"BACH1","predicted (union)"
"BACH2","predicted (intersection) + predicted (union)"
"BAD","predicted (union)"
"BAG2","predicted (union)"
"BAG5","predicted (intersection) + predicted (union)"
"BAHCC1","predicted (intersection) + predicted (union)"
"BAHD1","predicted (intersection) + predicted (union)"
"BAIAP2","predicted (union)"
"BAIAP2L1","predicted (union)"
"BAIAP3","predicted (intersection) + predicted (union)"
"BAK1","predicted (intersection) + predicted (union)"
"BAMBI","predicted (intersection) + predicted (union)"
"BANF1","predicted (union)"
"BAP1","predicted (union)"
"BARHL2","predicted (intersection) + predicted (union)"
"BATF2","predicted (intersection) + predicted (union)"
"BAZ1A","predicted (union)"
"BAZ1B","predicted (union)"
"BAZ2A","predicted (union)"
"BAZ2B","predicted (union)"
"BBC3","predicted (intersection) + predicted (union)"
"BBS1","predicted (intersection) + predicted (union)"
"BBS10","predicted (union)"
"BBS12","predicted (union)"
"BBS4","predicted (union)"
"BBX","predicted (union)"
"BCAP29","predicted (intersection) + predicted (union)"
"BCAR1","predicted (union)"
"BCAS2","predicted (union)"
"BCAS3","experimental (all) + predicted (intersection) + predicted (union)"
"BCAT1","predicted (intersection) + predicted (union)"
"BCCIP","predicted (union)"
"BCDIN3D","predicted (union)"
"BCKDK","predicted (intersection) + predicted (union)"
"BCL11B","experimental (all) + predicted (intersection) + predicted (union)"
"BCL2A1","predicted (union)"
"BCL2L1","experimental (strong) + experimental (all) + predicted (intersection) + predicted (union)"
"BCL2L11","predicted (intersection) + predicted (union)"
"BCL2L13","predicted (intersection) + predicted (union)"
"BCL2L15","predicted (union)"
"BCL2L2","predicted (intersection) + predicted (union)"
"BCL2L2-PABPN1","predicted (union)"
"BCL3","predicted (intersection) + predicted (union)"
"BCL7C","predicted (intersection) + predicted (union)"
"BCL9","predicted (union)"
"BCL9L","predicted (intersection) + predicted (union)"
"BCLAF1","predicted (union)"
"BCO2","predicted (union)"
"BCR","predicted (intersection) + predicted (union)"
"BDH1","predicted (intersection) + predicted (union)"
"BDNF","predicted (union)"
"BDP1","predicted (union)"
"BEAN1","predicted (union)"
"BECN1","predicted (union)"
"BEND3","predicted (intersection) + predicted (union)"
"BEND4","predicted (union)"
"BEND6","predicted (union)"
"BEST1","predicted (union)"
"BEST3","predicted (intersection) + predicted (union)"
"BEST4","predicted (union)"
"BET1","predicted (union)"
"BET1L","predicted (intersection) + predicted (union)"
"BGN","predicted (intersection) + predicted (union)"
"BHLHA9","predicted (union)"
"BHLHE22","predicted (intersection) + predicted (union)"
"BHLHE40","predicted (intersection) + predicted (union)"
"BHLHE41","predicted (intersection) + predicted (union)"
"BHMG1","predicted (intersection) + predicted (union)"
"BHMT","predicted (intersection) + predicted (union)"
"BHMT2","predicted (union)"
"BICD1","predicted (intersection) + predicted (union)"
"BICD2","predicted (intersection) + predicted (union)"
"BICDL1","predicted (intersection) + predicted (union)"
"BICRAL","predicted (union)"
"BID","predicted (intersection) + predicted (union)"
"BIN1","predicted (union)"
"BIN2","predicted (union)"
"BIRC5","predicted (intersection) + predicted (union)"
"BLACE","predicted (union)"
"BLOC1S2","predicted (union)"
"BLOC1S4","predicted (union)"
"BLOC1S5","predicted (union)"
"BLVRA","predicted (intersection) + predicted (union)"
"BMERB1","predicted (intersection) + predicted (union)"
"BMF","predicted (intersection) + predicted (union)"
"BMP10","predicted (union)"
"BMP2","predicted (union)"
"BMP3","predicted (union)"
"BMP7","experimental (all) + predicted (intersection) + predicted (union)"
"BMP8A","predicted (intersection) + predicted (union)"
"BMPR1A","predicted (union)"
"BMS1","predicted (intersection) + predicted (union)"
"BMT2","predicted (union)"
"BNC1","predicted (intersection) + predicted (union)"
"BNC2","predicted (intersection) + predicted (union)"
"BNIP2","predicted (union)"
"BNIPL","predicted (union)"
"BOC","predicted (intersection) + predicted (union)"
"BOD1","predicted (intersection) + predicted (union)"
"BOD1L2","predicted (union)"
"BOK","predicted (union)"
"BORCS8","predicted (intersection) + predicted (union)"
