"Target","Evidence"
"ARL10","predicted (intersection) + predicted (union)"
"ARL13B","predicted (union)"
"ARL14EP","predicted (intersection) + predicted (union)"
"ARL14EPL","predicted (intersection) + predicted (union)"
"ARL16","predicted (union)"
"ARL17A","predicted (intersection) + predicted (union)"
"ARL17B","predicted (intersection) + predicted (union)"
"ARL2BP","predicted (intersection) + predicted (union)"
"ARL5A","predicted (union)"
"ARL5B","predicted (intersection) + predicted (union)"
"ARL5C","predicted (intersection) + predicted (union)"
"ARL6IP1","predicted (union)"
"ARL6IP5","predicted (union)"
"ARL8A","experimental (all) + predicted (intersection) + predicted (union)"
"ARMC10","predicted (intersection) + predicted (union)"
"ARMC5","predicted (union)"
"ARMC8","experimental (all) + predicted (intersection) + predicted (union)"
"ARMCX4","predicted (intersection) + predicted (union)"
"ARMH4","predicted (intersection) + predicted (union)"
"ARMT1","predicted (intersection) + predicted (union)"
"ARNT","predicted (union)"
"ARNT2","predicted (union)"
"ARNTL2","predicted (intersection) + predicted (union)"
"ARPC2","predicted (intersection) + predicted (union)"
"ARPIN","experimental (all) + predicted (union)"
"ARPIN-AP3S2","experimental (all) + predicted (intersection) + predicted (union)"
"ARPP19","experimental (all) + predicted (intersection) + predicted (union)"
"ARPP21","predicted (union)"
"ARRDC2","predicted (union)"
"ARRDC3","experimental (all) + predicted (intersection) + predicted (union)"
"ARRDC4","predicted (intersection) + predicted (union)"
"ARRDC5","predicted (union)"
"ARSA","predicted (union)"
"ARSB","predicted (union)"
"ARSD","predicted (union)"
"ARSE","predicted (intersection) + predicted (union)"
"ARSG","predicted (intersection) + predicted (union)"
"ARSJ","predicted (union)"
"ARX","predicted (union)"
"AS3MT","predicted (union)"
"ASAH2","predicted (intersection) + predicted (union)"
"ASAH2B","predicted (intersection) + predicted (union)"
"ASAP1","predicted (union)"
"ASAP2","predicted (intersection) + predicted (union)"
"ASB1","predicted (intersection) + predicted (union)"
"ASB15","predicted (intersection) + predicted (union)"
"ASB4","predicted (intersection) + predicted (union)"
"ASB7","predicted (intersection) + predicted (union)"
"ASB8","predicted (intersection) + predicted (union)"
"ASB9","predicted (union)"
"ASCL1","predicted (intersection) + predicted (union)"
"ASH2L","predicted (intersection) + predicted (union)"
"ASIC1","predicted (intersection) + predicted (union)"
"ASIC4","predicted (intersection) + predicted (union)"
"ASNA1","experimental (all)"
"ASPA","predicted (intersection) + predicted (union)"
"ASPH","predicted (union)"
"ASRGL1","predicted (union)"
"ASTN1","predicted (intersection) + predicted (union)"
"ASTN2","predicted (intersection) + predicted (union)"
"ASXL2","predicted (intersection) + predicted (union)"
"ASXL3","predicted (intersection) + predicted (union)"
"ATAD1","predicted (intersection) + predicted (union)"
"ATAD2","predicted (union)"
"ATAD2B","predicted (union)"
"ATAD3A","predicted (intersection) + predicted (union)"
"ATAD3C","predicted (union)"
"ATCAY","predicted (intersection) + predicted (union)"
"ATE1","predicted (union)"
"ATF1","predicted (union)"
"ATF2","predicted (intersection) + predicted (union)"
"ATF7","predicted (intersection) + predicted (union)"
"ATF7IP","predicted (intersection) + predicted (union)"
"ATF7IP2","predicted (intersection) + predicted (union)"
"ATG10","predicted (union)"
"ATG101","predicted (union)"
"ATG12","predicted (intersection) + predicted (union)"
"ATG14","experimental (all) + predicted (intersection) + predicted (union)"
"ATG16L1","experimental (all) + predicted (intersection) + predicted (union)"
"ATG2B","experimental (all) + predicted (intersection) + predicted (union)"
"ATG3","predicted (union)"
"ATG4D","predicted (intersection) + predicted (union)"
"ATG5","experimental (all) + predicted (intersection) + predicted (union)"
"ATG9A","predicted (union)"
"ATIC","predicted (union)"
"ATL2","predicted (intersection) + predicted (union)"
"ATL3","predicted (intersection) + predicted (union)"
"ATM","predicted (union)"
"ATMIN","experimental (all) + predicted (intersection) + predicted (union)"
"ATP10A","predicted (intersection) + predicted (union)"
"ATP11A","predicted (intersection) + predicted (union)"
"ATP11B","predicted (intersection) + predicted (union)"
"ATP12A","predicted (intersection) + predicted (union)"
"ATP1A2","predicted (intersection) + predicted (union)"
"ATP1A3","predicted (intersection) + predicted (union)"
"ATP2B1","predicted (intersection) + predicted (union)"
"ATP2B3","predicted (intersection) + predicted (union)"
"ATP2B4","predicted (union)"
"ATP2C1","predicted (intersection) + predicted (union)"
"ATP5F1A","predicted (union)"
"ATP5MC1","predicted (intersection) + predicted (union)"
"ATP5MC3","predicted (intersection) + predicted (union)"
"ATP5MF-PTCD1","predicted (union)"
"ATP5MG","predicted (union)"
"ATP6V0A2","predicted (union)"
"ATP6V0D1","predicted (union)"
"ATP6V0E1","experimental (all) + predicted (intersection) + predicted (union)"
"ATP6V1A","predicted (intersection) + predicted (union)"
"ATP6V1B2","experimental (all) + predicted (intersection) + predicted (union)"
"ATP7A","predicted (union)"
"ATP7B","predicted (union)"
"ATP8A1","predicted (intersection) + predicted (union)"
"ATP8A2","predicted (intersection) + predicted (union)"
"ATP8B3","predicted (union)"
"ATPAF1","experimental (all)"
"ATPAF2","predicted (union)"
"ATRAID","predicted (union)"
"ATRN","predicted (union)"
"ATRNL1","predicted (intersection) + predicted (union)"
"ATRX","predicted (intersection) + predicted (union)"
"ATXN1","experimental (strong) + experimental (all) + predicted (intersection) + predicted (union)"
"ATXN10","predicted (intersection) + predicted (union)"
"ATXN1L","predicted (intersection) + predicted (union)"
"ATXN7","experimental (all) + predicted (intersection) + predicted (union)"
"ATXN7L1","predicted (intersection) + predicted (union)"
"AUH","predicted (union)"
"AUTS2","predicted (intersection) + predicted (union)"
"AVL9","predicted (union)"
"AVPR1A","predicted (intersection) + predicted (union)"
"AXIN2","predicted (intersection) + predicted (union)"
"AZIN1","experimental (all) + predicted (intersection) + predicted (union)"
"B2M","predicted (intersection) + predicted (union)"
"B3GALNT1","predicted (union)"
"B3GALNT2","experimental (all) + predicted (intersection) + predicted (union)"
"B3GALT1","predicted (union)"
"B3GALT5","predicted (intersection) + predicted (union)"
"B3GALT5-AS1","predicted (union)"
"B3GAT2","predicted (intersection) + predicted (union)"
"B3GLCT","predicted (union)"
"B3GNT5","predicted (union)"
"B4GALNT1","predicted (intersection) + predicted (union)"
"B4GALNT2","predicted (union)"
"B4GALNT3","predicted (union)"
"B4GALT1","experimental (all) + predicted (intersection) + predicted (union)"
"B4GALT4","predicted (union)"
"B4GALT5","predicted (intersection) + predicted (union)"
"B4GALT6","predicted (union)"
"B4GALT7","predicted (intersection) + predicted (union)"
"BAAT","predicted (union)"
"BABAM2","predicted (intersection) + predicted (union)"
"BACE1","predicted (intersection) + predicted (union)"
"BACE2","predicted (intersection) + predicted (union)"
"BACH1","predicted (union)"
"BACH2","predicted (intersection) + predicted (union)"
"BAG2","predicted (union)"
"BAG4","predicted (union)"
"BAG5","predicted (intersection) + predicted (union)"
"BAHD1","predicted (union)"
"BAIAP2","predicted (union)"
"BAIAP2L1","predicted (union)"
"BAK1","predicted (union)"
"BAMBI","experimental (all) + predicted (intersection) + predicted (union)"
"BARD1","predicted (intersection) + predicted (union)"
"BARHL2","predicted (intersection) + predicted (union)"
"BATF2","predicted (union)"
"BAZ1A","predicted (union)"
"BAZ2A","predicted (union)"
"BBS10","predicted (union)"
"BBS4","predicted (union)"
"BBS7","predicted (intersection) + predicted (union)"
"BBX","predicted (intersection) + predicted (union)"
"BCAP29","predicted (union)"
"BCAR3","predicted (union)"
"BCAS1","predicted (union)"
"BCAS2","predicted (intersection) + predicted (union)"
"BCAS3","predicted (union)"
"BCAS4","predicted (intersection) + predicted (union)"
"BCAT1","predicted (intersection) + predicted (union)"
"BCCIP","predicted (union)"
"BCDIN3D","predicted (union)"
"BCL10","predicted (union)"
"BCL11A","predicted (intersection) + predicted (union)"
"BCL11B","predicted (union)"
"BCL2L10","predicted (union)"
"BCL2L11","experimental (strong) + experimental (all) + predicted (intersection) + predicted (union)"
"BCL2L13","predicted (intersection) + predicted (union)"
"BCL2L15","predicted (union)"
"BCL3","experimental (all) + predicted (intersection) + predicted (union)"
"BCL6","predicted (union)"
"BCL7A","experimental (all) + predicted (intersection) + predicted (union)"
"BCL7B","experimental (all) + predicted (intersection) + predicted (union)"
"BCL7C","predicted (union)"
"BCL9","predicted (union)"
"BCL9L","predicted (union)"
"BCLAF1","predicted (intersection) + predicted (union)"
"BCLAF3","predicted (union)"
"BCO1","predicted (intersection) + predicted (union)"
"BDH1","predicted (intersection) + predicted (union)"
"BDNF","predicted (union)"
"BDP1","predicted (union)"
"BECN1","predicted (union)"
"BEND3","experimental (all) + predicted (intersection) + predicted (union)"
"BEND4","predicted (intersection) + predicted (union)"
"BET1","predicted (union)"
"BET1L","predicted (union)"
"BEX3","predicted (intersection) + predicted (union)"
"BFAR","predicted (intersection) + predicted (union)"
"BHLHE22","predicted (union)"
"BHLHE41","predicted (union)"
"BHMT2","predicted (union)"
"BICC1","predicted (intersection) + predicted (union)"
"BICD1","predicted (intersection) + predicted (union)"
"BICD2","predicted (intersection) + predicted (union)"
"BICDL1","predicted (union)"
"BICRAL","predicted (intersection) + predicted (union)"
"BIRC3","predicted (intersection) + predicted (union)"
"BIRC6","predicted (union)"
"BLCAP","experimental (all) + predicted (intersection) + predicted (union)"
"BLOC1S2","predicted (intersection) + predicted (union)"
"BLOC1S4","predicted (intersection) + predicted (union)"
"BLOC1S6","predicted (union)"
"BLZF1","predicted (intersection) + predicted (union)"
"BMERB1","predicted (union)"
"BMI1","predicted (union)"
"BMP10","predicted (intersection) + predicted (union)"
"BMP2","predicted (intersection) + predicted (union)"
"BMP2K","predicted (intersection) + predicted (union)"
"BMP3","experimental (all) + predicted (intersection) + predicted (union)"
"BMP5","predicted (union)"
"BMP6","predicted (intersection) + predicted (union)"
"BMP7","predicted (union)"
"BMP8B","predicted (union)"
"BMPER","predicted (intersection) + predicted (union)"
"BMPR1A","predicted (union)"
"BMPR1B","predicted (intersection) + predicted (union)"
"BMPR2","experimental (strong) + experimental (all) + predicted (intersection) + predicted (union)"
"BMS1","predicted (union)"
"BMT2","predicted (intersection) + predicted (union)"
"BNC1","predicted (intersection) + predicted (union)"
"BNC2","predicted (intersection) + predicted (union)"
"BNIP1","predicted (intersection) + predicted (union)"
"BNIP2","predicted (union)"
"BNIP3L","predicted (intersection) + predicted (union)"
"BOD1L2","predicted (intersection) + predicted (union)"
"BOLA1","predicted (union)"
"BOLL","predicted (union)"
"BORCS5","predicted (intersection) + predicted (union)"
"BORCS6","predicted (union)"
"BPTF","predicted (intersection) + predicted (union)"
"BRCC3","predicted (intersection) + predicted (union)"
"BRD9","experimental (all)"
"BRIP1","predicted (union)"
"BRK1","predicted (intersection) + predicted (union)"
"BRMS1L","predicted (union)"
"BROX","predicted (union)"
"BRWD1","experimental (all) + predicted (intersection) + predicted (union)"
"BRWD3","experimental (all) + predicted (intersection) + predicted (union)"
"BSDC1","predicted (intersection) + predicted (union)"
"BSN","predicted (intersection) + predicted (union)"
"BTAF1","predicted (intersection) + predicted (union)"
"BTBD10","predicted (union)"
"BTBD11","predicted (union)"
"BTBD19","predicted (union)"
"BTBD7","experimental (all) + predicted (intersection) + predicted (union)"
"BTBD9","predicted (intersection) + predicted (union)"
"BTC","predicted (union)"
"BTD","predicted (intersection) + predicted (union)"
"BTF3","predicted (union)"
"BTF3L4","experimental (all) + predicted (intersection) + predicted (union)"
"BTG1","experimental (all) + predicted (intersection) + predicted (union)"
"BTG2","predicted (union)"
"BTLA","predicted (union)"
"BTN1A1","predicted (intersection) + predicted (union)"
"BTNL9","predicted (union)"
"BTRC","predicted (union)"
"BUB1","predicted (union)"
"BUB3","predicted (union)"
"BZW1","predicted (union)"
"C10orf105","predicted (intersection) + predicted (union)"
"C10orf71","predicted (intersection) + predicted (union)"
"C10orf88","predicted (union)"
"C11orf45","predicted (intersection) + predicted (union)"
"C11orf49","predicted (union)"
"C11orf54","predicted (intersection) + predicted (union)"
"C11orf58","predicted (union)"
"C11orf74","predicted (union)"
"C11orf98","predicted (union)"
"C12orf4","predicted (union)"
"C12orf49","predicted (intersection) + predicted (union)"
"C12orf66","predicted (union)"
"C12orf74","predicted (union)"
"C12orf75","predicted (union)"
"C14orf132","predicted (union)"
"C15orf40","predicted (union)"
"C15orf61","predicted (intersection) + predicted (union)"
"C16orf70","experimental (all) + predicted (intersection) + predicted (union)"
"C16orf87","predicted (intersection) + predicted (union)"
"C16orf91","predicted (union)"
"C17orf107","predicted (intersection) + predicted (union)"
"C17orf80","predicted (intersection) + predicted (union)"
"C18orf21","predicted (union)"
"C18orf63","predicted (union)"
"C19orf44","predicted (union)"
"C1D","predicted (union)"
"C1GALT1","predicted (union)"
"C1orf116","predicted (union)"
"C1orf198","predicted (union)"
"C1orf21","predicted (union)"
"C1orf210","predicted (union)"
"C1orf216","predicted (union)"
"C1orf226","predicted (union)"
"C1orf35","predicted (union)"
"C1orf43","predicted (union)"
"C1orf50","predicted (union)"
"C1orf52","predicted (intersection) + predicted (union)"
"C1QL1","predicted (union)"
"C1QTNF6","predicted (intersection) + predicted (union)"
"C1QTNF7","predicted (intersection) + predicted (union)"
"C1RL","predicted (union)"
"C2","predicted (union)"
"C20orf194","predicted (intersection) + predicted (union)"
"C21orf91","predicted (intersection) + predicted (union)"
"C22orf15","predicted (union)"
"C22orf31","predicted (intersection) + predicted (union)"
"C2CD2","predicted (intersection) + predicted (union)"
"C2CD5","predicted (intersection) + predicted (union)"
"C2orf42","experimental (all) + predicted (intersection) + predicted (union)"
"C2orf49","predicted (intersection) + predicted (union)"
"C2orf66","predicted (union)"
"C2orf68","predicted (intersection) + predicted (union)"
