"Target","Evidence"
"ARAP3","predicted (union)"
"ARF3","predicted (union)"
"ARFGAP3","predicted (intersection) + predicted (union)"
"ARFGEF1","predicted (intersection) + predicted (union)"
"ARFGEF2","predicted (union)"
"ARFGEF3","predicted (intersection) + predicted (union)"
"ARFIP1","experimental (all) + predicted (intersection) + predicted (union)"
"ARFIP2","experimental (all) + predicted (union)"
"ARG1","predicted (union)"
"ARGLU1","experimental (all) + predicted (intersection) + predicted (union)"
"ARHGAP11A","predicted (intersection) + predicted (union)"
"ARHGAP18","predicted (intersection) + predicted (union)"
"ARHGAP20","predicted (intersection) + predicted (union)"
"ARHGAP21","predicted (union)"
"ARHGAP28","predicted (union)"
"ARHGAP29","predicted (intersection) + predicted (union)"
"ARHGAP31","predicted (intersection) + predicted (union)"
"ARHGAP32","predicted (intersection) + predicted (union)"
"ARHGAP5","predicted (intersection) + predicted (union)"
"ARHGEF12","predicted (intersection) + predicted (union)"
"ARHGEF26","predicted (union)"
"ARHGEF38","predicted (union)"
"ARHGEF5","predicted (intersection) + predicted (union)"
"ARHGEF6","predicted (union)"
"ARHGEF7","predicted (intersection) + predicted (union)"
"ARID2","experimental (strong) + experimental (all) + predicted (intersection) + predicted (union)"
"ARID3B","predicted (union)"
"ARID5B","predicted (union)"
"ARL1","predicted (union)"
"ARL10","experimental (all) + predicted (intersection) + predicted (union)"
"ARL15","experimental (strong) + experimental (all)"
"ARL17A","predicted (intersection) + predicted (union)"
"ARL17B","predicted (intersection) + predicted (union)"
"ARL2BP","predicted (intersection) + predicted (union)"
"ARL4C","predicted (union)"
"ARL5A","experimental (all) + predicted (intersection) + predicted (union)"
"ARL5B","experimental (all) + predicted (intersection) + predicted (union)"
"ARL6","predicted (union)"
"ARL6IP4","predicted (intersection) + predicted (union)"
"ARL6IP5","experimental (all) + predicted (intersection) + predicted (union)"
"ARL6IP6","predicted (union)"
"ARL8B","experimental (all)"
"ARMC10","predicted (intersection) + predicted (union)"
"ARMC2","experimental (strong) + experimental (all) + predicted (intersection) + predicted (union)"
"ARMC8","predicted (intersection) + predicted (union)"
"ARMCX4","predicted (union)"
"ARMH4","predicted (intersection) + predicted (union)"
"ARMS2","predicted (intersection) + predicted (union)"
"ARNT2","predicted (union)"
"ARNTL","predicted (union)"
"ARNTL2","predicted (intersection) + predicted (union)"
"ARPC2","predicted (intersection) + predicted (union)"
"ARPC3","experimental (all) + predicted (intersection) + predicted (union)"
"ARPIN","predicted (intersection) + predicted (union)"
"ARPIN-AP3S2","predicted (union)"
"ARPP19","predicted (union)"
"ARRB1","predicted (union)"
"ARRB2","predicted (intersection) + predicted (union)"
"ARRDC2","predicted (intersection) + predicted (union)"
"ARRDC3","predicted (intersection) + predicted (union)"
"ARSB","predicted (union)"
"ARSG","predicted (intersection) + predicted (union)"
"ARVCF","predicted (intersection) + predicted (union)"
"AS3MT","predicted (intersection) + predicted (union)"
"ASAH1","predicted (union)"
"ASAH2","predicted (intersection) + predicted (union)"
"ASAH2B","predicted (union)"
"ASAP1","predicted (union)"
"ASAP2","predicted (intersection) + predicted (union)"
"ASB10","predicted (union)"
"ASB12","predicted (intersection) + predicted (union)"
"ASB13","predicted (intersection) + predicted (union)"
"ASB3","predicted (union)"
"ASB4","predicted (union)"
"ASB5","predicted (union)"
"ASB6","experimental (all) + predicted (intersection) + predicted (union)"
"ASB7","predicted (union)"
"ASCC1","predicted (union)"
"ASF1A","predicted (intersection) + predicted (union)"
"ASH2L","predicted (union)"
"ASNS","experimental (all)"
"ASPA","predicted (union)"
"ASPH","experimental (all) + predicted (intersection) + predicted (union)"
"ASPHD2","predicted (union)"
"ASPN","predicted (intersection) + predicted (union)"
"ASTN1","predicted (intersection) + predicted (union)"
"ASTN2","predicted (union)"
"ASXL1","predicted (union)"
"ASXL2","predicted (union)"
"ASXL3","predicted (intersection) + predicted (union)"
"ATAD1","predicted (union)"
"ATAD2B","predicted (intersection) + predicted (union)"
"ATE1","predicted (intersection) + predicted (union)"
"ATF2","predicted (union)"
"ATF3","predicted (intersection) + predicted (union)"
"ATF6","predicted (intersection) + predicted (union)"
"ATF7","predicted (intersection) + predicted (union)"
"ATF7IP","predicted (intersection) + predicted (union)"
"ATF7IP2","predicted (intersection) + predicted (union)"
"ATG12","predicted (union)"
"ATG14","predicted (intersection) + predicted (union)"
"ATG16L1","predicted (union)"
"ATG2B","predicted (union)"
"ATG3","experimental (all) + predicted (union)"
"ATG5","predicted (union)"
"ATL2","experimental (all) + predicted (union)"
"ATL3","predicted (union)"
"ATM","predicted (union)"
"ATP10A","predicted (union)"
"ATP10D","predicted (intersection) + predicted (union)"
"ATP11A","predicted (intersection) + predicted (union)"
"ATP11B","predicted (intersection) + predicted (union)"
"ATP11C","predicted (union)"
"ATP13A1","experimental (all)"
"ATP13A5","predicted (union)"
"ATP1A3","predicted (union)"
"ATP1B4","predicted (union)"
"ATP2B1","predicted (intersection) + predicted (union)"
"ATP2B3","predicted (intersection) + predicted (union)"
"ATP2B4","predicted (union)"
"ATP2C1","predicted (intersection) + predicted (union)"
"ATP5F1A","predicted (union)"
"ATP5F1E","predicted (union)"
"ATP5MF-PTCD1","predicted (union)"
"ATP6V1A","predicted (intersection) + predicted (union)"
"ATP6V1C1","experimental (all)"
"ATP6V1E1","predicted (union)"
"ATP6V1G1","predicted (intersection) + predicted (union)"
"ATP6V1H","experimental (all)"
"ATP8A1","predicted (union)"
"ATP8A2","predicted (intersection) + predicted (union)"
"ATPAF1","experimental (all)"
"ATR","predicted (union)"
"ATRN","predicted (intersection) + predicted (union)"
"ATRNL1","predicted (intersection) + predicted (union)"
"ATRX","predicted (union)"
"ATXN10","experimental (all) + predicted (union)"
"ATXN1L","predicted (intersection) + predicted (union)"
"ATXN7L3","predicted (union)"
"ATXN7L3B","predicted (intersection) + predicted (union)"
"AUH","predicted (union)"
"AURKA","experimental (all)"
"AURKB","experimental (all)"
"AUTS2","predicted (intersection) + predicted (union)"
"AVL9","predicted (intersection) + predicted (union)"
"AVPR1A","predicted (intersection) + predicted (union)"
"AWAT2","predicted (union)"
"AXIN2","predicted (union)"
"AXL","experimental (all) + predicted (union)"
"AZIN1","predicted (union)"
"B3GALNT1","predicted (union)"
"B3GALT1","predicted (union)"
"B3GAT1","predicted (union)"
"B3GAT2","predicted (union)"
"B3GLCT","predicted (union)"
"B3GNT4","predicted (union)"
"B3GNT5","predicted (intersection) + predicted (union)"
"B4GALNT3","predicted (intersection) + predicted (union)"
"B4GALT1","experimental (all) + predicted (intersection) + predicted (union)"
"B4GALT6","predicted (union)"
"B4GALT7","predicted (union)"
"BAALC","predicted (intersection) + predicted (union)"
"BAAT","predicted (intersection) + predicted (union)"
"BACE1","predicted (intersection) + predicted (union)"
"BACE2","predicted (intersection) + predicted (union)"
"BACH1","experimental (strong) + experimental (all) + predicted (intersection) + predicted (union)"
"BAG2","predicted (intersection) + predicted (union)"
"BAG5","experimental (all) + predicted (intersection) + predicted (union)"
"BAIAP2L1","predicted (intersection) + predicted (union)"
"BAK1","predicted (union)"
"BAP1","predicted (union)"
"BARD1","predicted (intersection) + predicted (union)"
"BARX2","predicted (union)"
"BATF","predicted (union)"
"BBS10","predicted (union)"
"BBS7","predicted (union)"
"BBX","predicted (union)"
"BCAP29","predicted (intersection) + predicted (union)"
"BCAS4","predicted (intersection) + predicted (union)"
"BCAT1","experimental (all) + predicted (intersection) + predicted (union)"
"BCDIN3D","predicted (union)"
"BCL10","predicted (intersection) + predicted (union)"
"BCL11A","predicted (intersection) + predicted (union)"
"BCL11B","predicted (intersection) + predicted (union)"
"BCL2","predicted (union)"
"BCL2L13","predicted (intersection) + predicted (union)"
"BCL2L15","predicted (intersection) + predicted (union)"
"BCL2L2","predicted (intersection) + predicted (union)"
"BCL6","experimental (strong) + experimental (all) + predicted (union)"
"BCL6B","predicted (intersection) + predicted (union)"
"BCL7C","experimental (all) + predicted (intersection) + predicted (union)"
"BCLAF1","predicted (intersection) + predicted (union)"
"BCLAF3","predicted (intersection) + predicted (union)"
"BCORL1","predicted (intersection) + predicted (union)"
"BDH2","predicted (union)"
"BDNF","predicted (union)"
"BDP1","predicted (intersection) + predicted (union)"
"BEAN1","predicted (union)"
"BEND2","predicted (union)"
"BEND4","predicted (union)"
"BEND6","predicted (union)"
"BEST2","predicted (union)"
"BEST3","predicted (union)"
"BET1","experimental (all) + predicted (intersection) + predicted (union)"
"BEX3","predicted (intersection) + predicted (union)"
"BEX4","predicted (union)"
"BHMT2","predicted (intersection) + predicted (union)"
"BICC1","predicted (union)"
"BICD2","predicted (intersection) + predicted (union)"
"BID","predicted (intersection) + predicted (union)"
"BIN2","predicted (intersection) + predicted (union)"
"BIRC3","predicted (intersection) + predicted (union)"
"BIRC6","predicted (union)"
"BIVM","predicted (union)"
"BLOC1S5","predicted (union)"
"BLOC1S6","predicted (intersection) + predicted (union)"
"BMERB1","predicted (union)"
"BMF","predicted (union)"
"BMI1","predicted (intersection) + predicted (union)"
"BMP1","predicted (intersection) + predicted (union)"
"BMP2K","predicted (intersection) + predicted (union)"
"BMP3","predicted (union)"
"BMPER","predicted (union)"
"BMPR1A","predicted (union)"
"BMS1","predicted (union)"
"BMT2","predicted (union)"
"BNC2","predicted (intersection) + predicted (union)"
"BNIP2","predicted (intersection) + predicted (union)"
"BNIP3","predicted (intersection) + predicted (union)"
"BNIP3L","predicted (union)"
"BOC","predicted (intersection) + predicted (union)"
"BORCS5","predicted (union)"
"BORCS7","predicted (intersection) + predicted (union)"
"BPIFB2","predicted (union)"
"BRD7","predicted (union)"
"BRI3BP","experimental (all) + predicted (intersection) + predicted (union)"
"BRINP3","predicted (union)"
"BRIP1","predicted (union)"
"BRIX1","predicted (union)"
"BRMS1L","predicted (union)"
"BROX","predicted (intersection) + predicted (union)"
"BRPF3","experimental (strong) + experimental (all) + predicted (union)"
"BRWD1","predicted (intersection) + predicted (union)"
"BRWD3","predicted (intersection) + predicted (union)"
"BSDC1","predicted (intersection) + predicted (union)"
"BSPRY","predicted (intersection) + predicted (union)"
"BTBD1","experimental (all) + predicted (intersection) + predicted (union)"
"BTBD18","predicted (union)"
"BTBD19","predicted (intersection) + predicted (union)"
"BTBD7","predicted (intersection) + predicted (union)"
"BTBD9","predicted (union)"
"BTD","predicted (intersection) + predicted (union)"
"BTF3L4","predicted (intersection) + predicted (union)"
"BTLA","predicted (intersection) + predicted (union)"
"BTN2A2","predicted (intersection) + predicted (union)"
"BTN3A1","predicted (intersection) + predicted (union)"
"BTNL3","predicted (intersection) + predicted (union)"
"BUB1","predicted (intersection) + predicted (union)"
"BUB3","predicted (union)"
"BUD31","experimental (all)"
"BYSL","predicted (intersection) + predicted (union)"
"BZW1","predicted (intersection) + predicted (union)"
"C10orf67","predicted (intersection) + predicted (union)"
"C10orf90","predicted (intersection) + predicted (union)"
"C11orf1","predicted (intersection) + predicted (union)"
"C11orf45","predicted (union)"
"C11orf58","predicted (intersection) + predicted (union)"
"C11orf71","predicted (union)"
"C11orf74","predicted (intersection) + predicted (union)"
"C11orf87","predicted (intersection) + predicted (union)"
"C11orf98","predicted (intersection) + predicted (union)"
"C12orf10","experimental (all)"
"C12orf29","predicted (intersection) + predicted (union)"
"C12orf4","predicted (union)"
"C12orf40","predicted (intersection) + predicted (union)"
"C12orf49","predicted (union)"
"C12orf50","predicted (union)"
"C12orf65","predicted (intersection) + predicted (union)"
"C12orf73","predicted (union)"
"C14orf119","predicted (intersection) + predicted (union)"
"C15orf41","predicted (intersection) + predicted (union)"
"C15orf61","predicted (intersection) + predicted (union)"
"C16orf54","predicted (intersection) + predicted (union)"
"C16orf70","predicted (union)"
"C16orf72","predicted (union)"
"C16orf87","predicted (intersection) + predicted (union)"
"C17orf67","predicted (union)"
"C17orf80","predicted (intersection) + predicted (union)"
"C18orf21","predicted (intersection) + predicted (union)"
"C18orf54","predicted (union)"
"C18orf63","predicted (intersection) + predicted (union)"
"C19orf12","predicted (intersection) + predicted (union)"
"C1GALT1","predicted (intersection) + predicted (union)"
"C1GALT1C1","predicted (union)"
"C1orf109","predicted (union)"
"C1orf141","predicted (union)"
"C1orf159","predicted (union)"
"C1orf21","predicted (intersection) + predicted (union)"
"C1orf226","predicted (union)"
"C1orf43","predicted (union)"
"C1QL2","predicted (union)"
"C1QL3","predicted (intersection) + predicted (union)"
"C1QTNF7","predicted (union)"
"C1QTNF9","predicted (union)"
"C20orf194","predicted (intersection) + predicted (union)"
"C21orf91","predicted (union)"
"C22orf23","predicted (union)"
"C2CD2","predicted (union)"
"C2CD4A","predicted (union)"
"C2CD4C","predicted (union)"
"C2orf49","predicted (intersection) + predicted (union)"
"C2orf68","predicted (intersection) + predicted (union)"
"C2orf69","predicted (union)"
"C2orf80","predicted (intersection) + predicted (union)"
"C2orf88","predicted (intersection) + predicted (union)"
"C3","predicted (union)"
"C3orf14","predicted (union)"
"C3orf18","experimental (strong) + experimental (all) + predicted (intersection) + predicted (union)"
"C3orf67","predicted (intersection) + predicted (union)"
"C3orf70","predicted (union)"
"C3orf80","predicted (union)"
"C4orf19","predicted (union)"
"C4orf3","predicted (intersection) + predicted (union)"
"C4orf33","predicted (union)"
"C5orf24","predicted (union)"
"C5orf49","predicted (union)"
"C5orf51","predicted (union)"
"C5orf63","predicted (intersection) + predicted (union)"
"C5orf64","predicted (intersection) + predicted (union)"
"C6","predicted (intersection) + predicted (union)"
"C6orf120","predicted (intersection) + predicted (union)"
"C6orf89","predicted (intersection) + predicted (union)"
"C7","predicted (intersection) + predicted (union)"
"C7orf25","predicted (intersection) + predicted (union)"
"C7orf31","predicted (intersection) + predicted (union)"
"C8orf37","predicted (union)"
"C8orf44-SGK3","predicted (intersection) + predicted (union)"
"C9orf116","predicted (union)"
"C9orf47","predicted (union)"
"C9orf57","predicted (union)"
"C9orf64","predicted (intersection) + predicted (union)"
"C9orf78","predicted (intersection) + predicted (union)"
"CA12","predicted (intersection) + predicted (union)"
"CA13","predicted (intersection) + predicted (union)"
"CA3","predicted (union)"
"CA5B","predicted (intersection) + predicted (union)"
"CA6","predicted (intersection) + predicted (union)"
"CA7","predicted (union)"
"CA8","predicted (intersection) + predicted (union)"
"CAAP1","predicted (intersection) + predicted (union)"
"CAB39","experimental (all) + predicted (intersection) + predicted (union)"
"CAB39L","experimental (all) + predicted (union)"
"CABP4","predicted (union)"
"CABYR","predicted (union)"
"CACFD1","predicted (union)"
"CACNA1C","predicted (intersection) + predicted (union)"
"CACNA2D1","predicted (intersection) + predicted (union)"
"CACNA2D2","predicted (union)"
"CACNA2D4","predicted (union)"
"CACNB4","predicted (intersection) + predicted (union)"
"CACNG8","predicted (union)"
"CACUL1","predicted (intersection) + predicted (union)"
"CAD","predicted (union)"
"CADM1","predicted (union)"
"CADM2","predicted (intersection) + predicted (union)"
"CALB1","predicted (union)"
"CALCOCO2","predicted (union)"
"CALHM5","predicted (intersection) + predicted (union)"
"CALML4","predicted (union)"
"CALN1","predicted (intersection) + predicted (union)"
"CALU","experimental (all) + predicted (intersection) + predicted (union)"
"CAMK2N1","predicted (union)"
"CAMK4","predicted (intersection) + predicted (union)"
"CAMTA1","experimental (all) + predicted (intersection) + predicted (union)"
"CAND1","predicted (intersection) + predicted (union)"
"CANX","predicted (union)"
"CAP2","predicted (intersection) + predicted (union)"
"CAPN7","predicted (union)"
"CAPN8","predicted (intersection) + predicted (union)"
"CAPRIN1","predicted (intersection) + predicted (union)"
"CAPZA2","predicted (intersection) + predicted (union)"
"CAPZB","predicted (union)"
"CARD11","experimental (strong) + experimental (all) + predicted (union)"
"CARD16","predicted (union)"
"CARD6","predicted (intersection) + predicted (union)"
"CARD8","predicted (intersection) + predicted (union)"
"CARF","predicted (intersection) + predicted (union)"
"CARHSP1","experimental (strong) + experimental (all) + predicted (intersection) + predicted (union)"
"CARNMT1","predicted (union)"
"CARNS1","predicted (union)"
"CARS","experimental (all)"
"CARS2","experimental (all) + predicted (intersection) + predicted (union)"
"CASC3","predicted (union)"
"CASC4","predicted (union)"
"CASD1","predicted (intersection) + predicted (union)"
"CASK","predicted (union)"
"CASP10","predicted (intersection) + predicted (union)"
"CASP2","predicted (union)"
"CASP3","experimental (strong) + experimental (all)"
"CASP6","predicted (intersection) + predicted (union)"
"CASP9","predicted (union)"
"CASR","predicted (union)"
"CASTOR3","predicted (intersection) + predicted (union)"
"CAT","experimental (all)"
"CATSPER2","predicted (union)"
