"Target","Evidence"
"ACTRT3","predicted (intersection) + predicted (union)"
"ACVR1B","predicted (union)"
"ACVR1C","predicted (intersection) + predicted (union)"
"ACVR2A","predicted (union)"
"ACVR2B","predicted (intersection) + predicted (union)"
"ACVRL1","predicted (intersection) + predicted (union)"
"ACYP1","predicted (union)"
"ADA2","predicted (intersection) + predicted (union)"
"ADAL","predicted (intersection) + predicted (union)"
"ADAM19","predicted (union)"
"ADAM22","predicted (union)"
"ADAM23","predicted (intersection) + predicted (union)"
"ADAM28","predicted (intersection) + predicted (union)"
"ADAM8","predicted (intersection) + predicted (union)"
"ADAM9","predicted (intersection) + predicted (union)"
"ADAMTS12","predicted (intersection) + predicted (union)"
"ADAMTS17","predicted (union)"
"ADAMTS18","predicted (union)"
"ADAMTS3","predicted (union)"
"ADAMTS5","predicted (union)"
"ADAMTSL1","predicted (union)"
"ADAMTSL3","predicted (union)"
"ADARB1","predicted (intersection) + predicted (union)"
"ADARB2","predicted (union)"
"ADAT2","predicted (union)"
"ADCY1","predicted (union)"
"ADCY2","predicted (intersection) + predicted (union)"
"ADCYAP1R1","predicted (union)"
"ADD2","predicted (union)"
"ADGRA3","predicted (intersection) + predicted (union)"
"ADGRE2","predicted (intersection) + predicted (union)"
"ADGRE5","predicted (union)"
"ADGRF5","predicted (intersection) + predicted (union)"
"ADGRG2","experimental (all) + predicted (intersection) + predicted (union)"
"ADGRL2","predicted (union)"
"ADGRL3","predicted (intersection) + predicted (union)"
"ADH5","predicted (union)"
"ADI1","predicted (union)"
"ADIPOR1","predicted (union)"
"ADNP","experimental (all) + predicted (intersection) + predicted (union)"
"ADORA2A","predicted (union)"
"ADPGK","predicted (union)"
"ADPRM","predicted (intersection) + predicted (union)"
"ADRB1","predicted (union)"
"ADRB2","predicted (union)"
"ADSL","predicted (union)"
"ADTRP","predicted (union)"
"AEBP2","predicted (intersection) + predicted (union)"
"AEN","predicted (union)"
"AFAP1L1","predicted (union)"
"AFDN","predicted (union)"
"AFF1","predicted (union)"
"AFF2","predicted (union)"
"AFF3","predicted (union)"
"AFG1L","predicted (union)"
"AFTPH","experimental (all) + predicted (intersection) + predicted (union)"
"AGBL4","predicted (union)"
"AGFG1","predicted (union)"
"AGGF1","experimental (all) + predicted (union)"
"AGK","predicted (union)"
"AGMAT","predicted (union)"
"AGO1","predicted (intersection) + predicted (union)"
"AGO2","experimental (all) + predicted (intersection) + predicted (union)"
"AGO3","predicted (intersection) + predicted (union)"
"AGO4","experimental (all) + predicted (intersection) + predicted (union)"
"AGPAT4","predicted (union)"
"AGPAT5","predicted (intersection) + predicted (union)"
"AGXT","predicted (union)"
"AHCTF1","predicted (union)"
"AHCY","predicted (union)"
"AHCYL1","predicted (union)"
"AHCYL2","predicted (union)"
"AHI1","predicted (union)"
"AHSA2P","experimental (all)"
"AHSG","predicted (union)"
"AICDA","predicted (union)"
"AIDA","predicted (intersection) + predicted (union)"
"AIF1L","predicted (intersection) + predicted (union)"
"AIFM1","predicted (union)"
"AIG1","predicted (union)"
"AJAP1","predicted (union)"
"AJUBA","predicted (union)"
"AK2","predicted (union)"
"AK3","predicted (union)"
"AK4","predicted (intersection) + predicted (union)"
"AKAP1","predicted (union)"
"AKAP12","predicted (intersection) + predicted (union)"
"AKAP2","predicted (intersection) + predicted (union)"
"AKAP5","predicted (intersection) + predicted (union)"
"AKAP6","predicted (intersection) + predicted (union)"
"AKAP7","predicted (intersection) + predicted (union)"
"AKAP8","predicted (union)"
"AKAP9","experimental (all)"
"AKIP1","predicted (union)"
"AKIRIN1","predicted (union)"
"AKR1B15","predicted (union)"
"AKR1C1","predicted (union)"
"AKR1C2","predicted (union)"
"AKR7A2","predicted (union)"
"AKT2","experimental (strong) + experimental (all)"
"ALCAM","predicted (union)"
"ALDH1A1","predicted (intersection) + predicted (union)"
"ALDH8A1","predicted (union)"
"ALDH9A1","predicted (union)"
"ALG1","predicted (union)"
"ALG10B","predicted (intersection) + predicted (union)"
"ALG13","predicted (union)"
"ALG6","predicted (intersection) + predicted (union)"
"ALG9","predicted (intersection) + predicted (union)"
"ALKBH1","predicted (union)"
"ALMS1","experimental (all)"
"ALOX5AP","predicted (union)"
"ALPP","predicted (union)"
"ALS2","predicted (intersection) + predicted (union)"
"ALX1","predicted (intersection) + predicted (union)"
"ALX4","predicted (intersection) + predicted (union)"
"AMACR","predicted (union)"
"AMBN","predicted (union)"
"AMD1","predicted (intersection) + predicted (union)"
"AMER2","predicted (union)"
"AMIGO1","predicted (union)"
"AMMECR1","predicted (union)"
"AMMECR1L","predicted (union)"
"AMN1","predicted (union)"
"AMOT","predicted (union)"
"AMOTL2","predicted (union)"
"AMPD3","predicted (union)"
"AMTN","predicted (union)"
"ANAPC1","predicted (intersection) + predicted (union)"
"ANAPC10","predicted (intersection) + predicted (union)"
"ANAPC7","predicted (intersection) + predicted (union)"
"ANG","predicted (intersection) + predicted (union)"
"ANGEL1","predicted (union)"
"ANGEL2","predicted (intersection) + predicted (union)"
"ANGPT4","predicted (intersection) + predicted (union)"
"ANGPTL3","predicted (intersection) + predicted (union)"
"ANGPTL5","predicted (intersection) + predicted (union)"
"ANK3","predicted (union)"
"ANKFY1","predicted (intersection) + predicted (union)"
"ANKHD1","predicted (union)"
"ANKHD1-EIF4EBP3","predicted (union)"
"ANKMY2","predicted (intersection) + predicted (union)"
"ANKRD10","predicted (union)"
"ANKRD12","predicted (union)"
"ANKRD13C","predicted (union)"
"ANKRD23","predicted (union)"
"ANKRD27","predicted (union)"
"ANKRD28","experimental (all)"
"ANKRD33B","predicted (intersection) + predicted (union)"
"ANKRD34C","predicted (union)"
"ANKRD37","predicted (intersection) + predicted (union)"
"ANKRD40","predicted (union)"
"ANKRD42","predicted (union)"
"ANKRD44","predicted (union)"
"ANKRD45","predicted (union)"
"ANKRD46","experimental (strong) + experimental (all) + predicted (intersection) + predicted (union)"
"ANKRD49","predicted (union)"
"ANKRD50","predicted (union)"
"ANKRD55","predicted (intersection) + predicted (union)"
"ANKS1A","predicted (union)"
"ANKS1B","predicted (intersection) + predicted (union)"
"ANKS4B","predicted (intersection) + predicted (union)"
"ANLN","predicted (union)"
"ANO3","predicted (intersection) + predicted (union)"
"ANO5","predicted (intersection) + predicted (union)"
"ANOS1","predicted (intersection) + predicted (union)"
"ANP32A","experimental (strong) + experimental (all)"
"ANP32B","predicted (union)"
"ANP32E","predicted (union)"
"ANXA1","predicted (intersection) + predicted (union)"
"ANXA11","predicted (union)"
"ANXA4","predicted (intersection) + predicted (union)"
"ANXA5","predicted (intersection) + predicted (union)"
"ANXA6","predicted (union)"
"AP1AR","experimental (all) + predicted (intersection) + predicted (union)"
"AP1G1","predicted (union)"
"AP1S2","predicted (intersection) + predicted (union)"
"AP1S3","predicted (intersection) + predicted (union)"
"AP3B1","predicted (intersection) + predicted (union)"
"AP3M1","experimental (all) + predicted (union)"
"AP3S2","predicted (union)"
"AP4E1","predicted (union)"
"AP4S1","predicted (intersection) + predicted (union)"
"AP5M1","predicted (intersection) + predicted (union)"
"APAF1","experimental (strong) + experimental (all) + predicted (intersection) + predicted (union)"
"APBB2","predicted (intersection) + predicted (union)"
"APC","experimental (all)"
"APCDD1L","predicted (union)"
"APEH","predicted (union)"
"APH1A","predicted (union)"
"APH1B","predicted (intersection) + predicted (union)"
"API5","predicted (union)"
"APLNR","predicted (union)"
"APOB","predicted (union)"
"APOBEC2","predicted (union)"
"APOBEC3D","predicted (union)"
"APOBEC3H","predicted (union)"
"APOBEC4","predicted (union)"
"APOL3","predicted (union)"
"APOLD1","experimental (all) + predicted (intersection) + predicted (union)"
"APOOL","predicted (union)"
"APP","predicted (union)"
"APPBP2","predicted (intersection) + predicted (union)"
"APPL1","experimental (all) + predicted (intersection) + predicted (union)"
"AQP11","predicted (union)"
"AQP2","predicted (union)"
"AQP3","predicted (union)"
"AQP4","predicted (intersection) + predicted (union)"
"AQP9","predicted (union)"
"AQR","predicted (intersection) + predicted (union)"
"AR","predicted (intersection) + predicted (union)"
"AREL1","predicted (union)"
"ARF6","predicted (union)"
"ARFGAP3","predicted (union)"
"ARFGEF3","predicted (intersection) + predicted (union)"
"ARFIP1","predicted (union)"
"ARGLU1","predicted (intersection) + predicted (union)"
"ARHGAP19","predicted (union)"
"ARHGAP21","experimental (all)"
"ARHGAP24","predicted (intersection) + predicted (union)"
"ARHGAP27","predicted (union)"
"ARHGAP28","predicted (union)"
"ARHGAP29","predicted (union)"
"ARHGAP31","predicted (intersection) + predicted (union)"
"ARHGAP32","predicted (intersection) + predicted (union)"
"ARHGAP5","predicted (intersection) + predicted (union)"
"ARHGEF10","predicted (union)"
"ARHGEF12","experimental (all) + predicted (intersection) + predicted (union)"
"ARHGEF19","predicted (union)"
"ARHGEF26","predicted (union)"
"ARHGEF3","predicted (intersection) + predicted (union)"
"ARHGEF37","predicted (union)"
"ARHGEF39","predicted (intersection) + predicted (union)"
"ARHGEF7","predicted (intersection) + predicted (union)"
"ARID2","predicted (intersection) + predicted (union)"
"ARID3B","predicted (intersection) + predicted (union)"
"ARID4A","experimental (all)"
"ARIH2","predicted (union)"
"ARL1","predicted (intersection) + predicted (union)"
"ARL10","predicted (intersection) + predicted (union)"
"ARL11","predicted (union)"
"ARL14","predicted (intersection) + predicted (union)"
"ARL14EP","predicted (intersection) + predicted (union)"
"ARL17A","predicted (intersection) + predicted (union)"
"ARL17B","predicted (intersection) + predicted (union)"
"ARL2BP","predicted (union)"
"ARL4D","predicted (intersection) + predicted (union)"
"ARL5A","predicted (intersection) + predicted (union)"
"ARL5B","predicted (union)"
"ARL6","predicted (intersection) + predicted (union)"
"ARL6IP1","predicted (union)"
"ARL6IP6","predicted (intersection) + predicted (union)"
"ARMC10","predicted (intersection) + predicted (union)"
"ARMC4","predicted (union)"
"ARMC8","predicted (intersection) + predicted (union)"
"ARMC9","predicted (union)"
"ARMCX1","predicted (intersection) + predicted (union)"
"ARMCX2","predicted (union)"
"ARMCX3","experimental (all) + predicted (union)"
"ARMCX5","predicted (union)"
"ARMH4","predicted (intersection) + predicted (union)"
"ARNT","predicted (intersection) + predicted (union)"
"ARNT2","predicted (intersection) + predicted (union)"
"ARNTL2","predicted (union)"
"ARPC2","predicted (intersection) + predicted (union)"
"ARPIN","predicted (union)"
"ARPIN-AP3S2","predicted (union)"
"ARPP19","predicted (intersection) + predicted (union)"
"ARRDC3","predicted (union)"
"ARSB","predicted (intersection) + predicted (union)"
"ARSD","predicted (union)"
"ARSI","predicted (union)"
"ARSK","predicted (union)"
"ART4","predicted (intersection) + predicted (union)"
"ASAH2","predicted (intersection) + predicted (union)"
"ASAH2B","predicted (intersection) + predicted (union)"
"ASAP1","predicted (union)"
"ASAP2","predicted (intersection) + predicted (union)"
"ASB15","predicted (intersection) + predicted (union)"
"ASB4","predicted (intersection) + predicted (union)"
"ASB5","predicted (union)"
"ASB6","predicted (intersection) + predicted (union)"
"ASCC3","predicted (intersection) + predicted (union)"
"ASCL1","predicted (intersection) + predicted (union)"
"ASCL4","predicted (union)"
"ASF1A","predicted (union)"
"ASPA","predicted (intersection) + predicted (union)"
"ASPH","predicted (union)"
"ASPN","predicted (intersection) + predicted (union)"
"ASRGL1","experimental (all)"
"ASTN1","predicted (union)"
"ASTN2","predicted (intersection) + predicted (union)"
"ASXL3","predicted (union)"
"ATAD1","predicted (intersection) + predicted (union)"
"ATAD2B","experimental (all) + predicted (intersection) + predicted (union)"
"ATCAY","predicted (union)"
"ATF2","experimental (all) + predicted (union)"
"ATF6","predicted (union)"
"ATF7","predicted (intersection) + predicted (union)"
"ATF7IP","experimental (all) + predicted (intersection) + predicted (union)"
"ATG10","predicted (union)"
"ATG12","predicted (union)"
"ATG14","predicted (union)"
"ATG2B","predicted (union)"
"ATG3","predicted (union)"
"ATG4A","predicted (union)"
"ATG5","predicted (union)"
"ATIC","predicted (union)"
"ATL1","predicted (union)"
"ATL2","predicted (union)"
"ATL3","predicted (intersection) + predicted (union)"
"ATM","predicted (intersection) + predicted (union)"
"ATMIN","experimental (all) + predicted (intersection) + predicted (union)"
"ATOH1","predicted (union)"
"ATOH7","predicted (union)"
"ATP10B","predicted (intersection) + predicted (union)"
"ATP10D","predicted (intersection) + predicted (union)"
"ATP11A","predicted (union)"
"ATP11B","experimental (all) + predicted (intersection) + predicted (union)"
"ATP11C","predicted (union)"
"ATP12A","predicted (union)"
"ATP1B2","predicted (union)"
"ATP1B4","predicted (union)"
"ATP2B1","predicted (intersection) + predicted (union)"
"ATP2B4","experimental (all) + predicted (intersection) + predicted (union)"
"ATP5F1E","predicted (intersection) + predicted (union)"
"ATP5IF1","predicted (intersection) + predicted (union)"
"ATP5MC1","predicted (union)"
"ATP5MC3","predicted (union)"
"ATP5MG","predicted (union)"
"ATP5PB","predicted (union)"
"ATP6V0E1","predicted (intersection) + predicted (union)"
"ATP6V1A","predicted (intersection) + predicted (union)"
"ATP8A2","predicted (union)"
"ATPAF2","predicted (union)"
"ATRN","predicted (intersection) + predicted (union)"
"ATRNL1","predicted (intersection) + predicted (union)"
"ATRX","experimental (all)"
"ATXN10","experimental (all) + predicted (intersection) + predicted (union)"
"ATXN7","predicted (union)"
"ATXN7L1","predicted (intersection) + predicted (union)"
"ATXN7L3B","predicted (union)"
"AUH","predicted (union)"
"AUNIP","predicted (union)"
"AUTS2","experimental (all) + predicted (union)"
"AVL9","predicted (union)"
"AVPR1B","predicted (intersection) + predicted (union)"
"AWAT2","predicted (union)"
"AZI2","predicted (intersection) + predicted (union)"
"AZIN1","predicted (union)"
"B3GALNT1","experimental (all) + predicted (intersection) + predicted (union)"
"B3GALNT2","predicted (intersection) + predicted (union)"
"B3GALT1","predicted (intersection) + predicted (union)"
"B3GALT2","predicted (union)"
"B3GALT5","predicted (union)"
"B3GAT2","predicted (intersection) + predicted (union)"
"B3GNT3","predicted (intersection) + predicted (union)"
"B3GNT5","experimental (all) + predicted (intersection) + predicted (union)"
"B3GNT7","predicted (union)"
"B3GNT9","predicted (union)"
"B4GALT5","predicted (union)"
"B4GALT6","predicted (union)"
"B4GALT7","predicted (union)"
"B4GAT1","predicted (intersection) + predicted (union)"
"BACE1","predicted (union)"
"BACE2","predicted (union)"
"BACH1","predicted (intersection) + predicted (union)"
"BAG2","predicted (intersection) + predicted (union)"
"BAG4","predicted (union)"
"BAHD1","predicted (intersection) + predicted (union)"
"BAIAP2","predicted (union)"
"BAMBI","predicted (intersection) + predicted (union)"
"BARD1","predicted (union)"
"BARX2","predicted (intersection) + predicted (union)"
"BASP1","experimental (strong) + experimental (all)"
"BAZ1A","predicted (union)"
"BAZ1B","experimental (all)"
"BAZ2A","predicted (union)"
"BBIP1","predicted (intersection) + predicted (union)"
"BBS12","predicted (intersection) + predicted (union)"
"BBS7","predicted (intersection) + predicted (union)"
"BBS9","predicted (union)"
"BBX","predicted (intersection) + predicted (union)"
"BCAP29","predicted (union)"
"BCAS1","predicted (union)"
"BCAS2","predicted (intersection) + predicted (union)"
"BCAS3","predicted (intersection) + predicted (union)"
"BCAT1","experimental (all) + predicted (intersection) + predicted (union)"
"BCL10","experimental (strong) + experimental (all) + predicted (union)"
"BCL11A","predicted (intersection) + predicted (union)"
"BCL11B","predicted (union)"
"BCL2","experimental (strong) + experimental (all)"
"BCL2L13","predicted (intersection) + predicted (union)"
"BCL2L15","predicted (union)"
"BCL6","experimental (strong) + experimental (all)"
"BCL7A","experimental (all) + predicted (intersection) + predicted (union)"
"BCL9L","predicted (union)"
"BCLAF1","predicted (union)"
"BDH2","experimental (all) + predicted (intersection) + predicted (union)"
"BDNF","predicted (intersection) + predicted (union)"
"BECN1","predicted (union)"
"BEND2","predicted (union)"
"BEND4","predicted (intersection) + predicted (union)"
"BEST2","predicted (union)"
"BEST3","predicted (intersection) + predicted (union)"
"BHLHE41","predicted (union)"
"BHMT2","predicted (intersection) + predicted (union)"
"BICC1","predicted (union)"
"BICD1","predicted (intersection) + predicted (union)"
"BICRAL","predicted (intersection) + predicted (union)"
"BID","predicted (union)"
"BIRC3","predicted (union)"
"BIRC5","predicted (union)"
"BIVM","predicted (intersection) + predicted (union)"
"BLMH","predicted (intersection) + predicted (union)"
"BLOC1S5","predicted (intersection) + predicted (union)"
"BLOC1S6","predicted (union)"
"BLVRA","predicted (union)"
"BLZF1","predicted (intersection) + predicted (union)"
"BMF","predicted (union)"
"BMI1","experimental (strong) + experimental (all)"
"BMP10","predicted (union)"
"BMP2K","predicted (intersection) + predicted (union)"
"BMP3","predicted (intersection) + predicted (union)"
"BMP7","predicted (union)"
"BMP8A","predicted (intersection) + predicted (union)"
"BMPER","predicted (intersection) + predicted (union)"
"BMPR1A","predicted (intersection) + predicted (union)"
"BMPR1B","predicted (intersection) + predicted (union)"
"BMPR2","experimental (strong) + experimental (all) + predicted (intersection) + predicted (union)"
"BMS1","predicted (intersection) + predicted (union)"
"BMT2","predicted (union)"
"BNC1","predicted (intersection) + predicted (union)"
"BNC2","predicted (intersection) + predicted (union)"
"BNIP1","predicted (union)"
"BNIP2","experimental (all) + predicted (intersection) + predicted (union)"
"BNIP3","predicted (union)"
"BNIP3L","predicted (union)"
"BNIPL","predicted (union)"
"BOC","experimental (all) + predicted (intersection) + predicted (union)"
"BOD1","predicted (intersection) + predicted (union)"
"BOD1L2","predicted (union)"
"BOLL","predicted (intersection) + predicted (union)"
"BPTF","predicted (union)"
"BRCA1","experimental (all)"
"BRCC3","predicted (intersection) + predicted (union)"
"BRD2","predicted (union)"
"BRD4","predicted (union)"
"BRD7","predicted (intersection) + predicted (union)"
"BRI3","predicted (union)"
"BRI3BP","predicted (union)"
"BRIP1","predicted (intersection) + predicted (union)"
"BRMS1L","predicted (intersection) + predicted (union)"
"BROX","predicted (union)"
"BRPF3","predicted (union)"
"BRS3","predicted (union)"
"BRWD1","predicted (intersection) + predicted (union)"
"BRWD3","predicted (intersection) + predicted (union)"
"BSDC1","predicted (intersection) + predicted (union)"
"BSPRY","predicted (union)"
"BTAF1","predicted (union)"
"BTBD11","predicted (union)"
"BTBD3","experimental (all)"
"BTBD7","experimental (all) + predicted (intersection) + predicted (union)"
"BTBD9","predicted (intersection) + predicted (union)"
"BTC","predicted (union)"
"BTD","predicted (intersection) + predicted (union)"
"BTF3L4","predicted (intersection) + predicted (union)"
"BTG1","predicted (intersection) + predicted (union)"
"BTG2","experimental (strong) + experimental (all) + predicted (union)"
"BTK","predicted (union)"
"BTLA","predicted (intersection) + predicted (union)"
"BTN3A3","experimental (all) + predicted (intersection) + predicted (union)"
"BTRC","predicted (union)"
"BUB1","predicted (intersection) + predicted (union)"
"BVES","predicted (intersection) + predicted (union)"
"C10orf53","predicted (intersection) + predicted (union)"
"C10orf67","predicted (intersection) + predicted (union)"
"C10orf71","predicted (union)"
"C11orf52","predicted (union)"
"C11orf54","predicted (union)"
"C11orf87","predicted (intersection) + predicted (union)"
"C12orf29","predicted (intersection) + predicted (union)"
"C12orf40","predicted (intersection) + predicted (union)"
"C12orf49","predicted (intersection) + predicted (union)"
"C12orf66","predicted (intersection) + predicted (union)"
"C14orf119","predicted (union)"
"C14orf28","predicted (union)"
"C15orf61","predicted (intersection) + predicted (union)"
"C16orf70","predicted (union)"
"C16orf87","predicted (union)"
"C16orf89","predicted (union)"
"C17orf107","predicted (union)"
"C17orf75","predicted (intersection) + predicted (union)"
"C17orf80","predicted (union)"
"C1orf109","predicted (intersection) + predicted (union)"
"C1orf112","predicted (intersection) + predicted (union)"
"C1orf143","predicted (intersection) + predicted (union)"
"C1orf147","experimental (all)"
"C1orf185","predicted (union)"
"C1orf21","predicted (intersection) + predicted (union)"
"C1orf210","predicted (union)"
"C1orf216","predicted (intersection) + predicted (union)"
"C1orf226","predicted (intersection) + predicted (union)"
"C1QTNF7","predicted (union)"
"C1QTNF9","predicted (union)"
"C20orf144","predicted (intersection) + predicted (union)"
"C20orf194","experimental (all) + predicted (union)"
"C20orf202","predicted (union)"
"C21orf58","predicted (union)"
"C21orf91","predicted (intersection) + predicted (union)"
"C22orf23","predicted (intersection) + predicted (union)"
"C2CD2","predicted (union)"
"C2CD2L","predicted (intersection) + predicted (union)"
"C2CD4A","predicted (intersection) + predicted (union)"
"C2orf50","predicted (intersection) + predicted (union)"
"C2orf66","predicted (union)"
"C2orf68","predicted (union)"
"C2orf72","predicted (union)"
"C2orf76","predicted (union)"
"C2orf88","predicted (union)"
"C3","predicted (union)"
"C3AR1","predicted (union)"
"C3orf14","predicted (union)"
"C3orf62","predicted (union)"
"C3orf70","predicted (union)"
"C4orf19","predicted (intersection) + predicted (union)"
"C4orf3","predicted (union)"
"C4orf33","predicted (intersection) + predicted (union)"
"C4orf54","predicted (intersection) + predicted (union)"
"C5AR1","predicted (union)"
"C5orf24","predicted (union)"
"C5orf30","predicted (union)"
"C5orf47","predicted (intersection) + predicted (union)"
"C5orf51","predicted (union)"
"C5orf64","predicted (intersection) + predicted (union)"
"C6orf120","predicted (union)"
"C6orf222","predicted (intersection) + predicted (union)"
"C6orf62","predicted (union)"
"C6orf89","predicted (union)"
"C7","predicted (intersection) + predicted (union)"
"C7orf25","predicted (union)"
"C8orf17","experimental (all)"
"C8orf33","predicted (intersection) + predicted (union)"
"C8orf34-AS1","predicted (intersection) + predicted (union)"
"C8orf37","predicted (intersection) + predicted (union)"
"C8orf44-SGK3","predicted (intersection) + predicted (union)"
"C8orf88","predicted (union)"
"C9orf40","predicted (union)"
"C9orf47","predicted (union)"
"C9orf85","predicted (intersection) + predicted (union)"
"CA1","predicted (intersection) + predicted (union)"
"CA12","predicted (intersection) + predicted (union)"
"CA5B","predicted (union)"
"CA8","predicted (union)"
"CAAP1","predicted (intersection) + predicted (union)"
"CAB39","predicted (intersection) + predicted (union)"
"CAB39L","predicted (intersection) + predicted (union)"
"CABLES1","predicted (intersection) + predicted (union)"
"CABLES2","predicted (union)"
"CABP4","predicted (intersection) + predicted (union)"
"CACNA1C","predicted (union)"
"CACNB2","predicted (union)"
"CACNG1","predicted (intersection) + predicted (union)"
"CACNG8","predicted (union)"
"CACUL1","predicted (union)"
"CADM1","experimental (strong) + experimental (all) + predicted (intersection) + predicted (union)"
"CADM2","predicted (intersection) + predicted (union)"
"CALB1","predicted (union)"
"CALCOCO2","predicted (intersection) + predicted (union)"
"CALCRL","predicted (intersection) + predicted (union)"
"CALD1","experimental (all)"
"CALHM5","predicted (intersection) + predicted (union)"
"CALML4","predicted (union)"
"CALN1","predicted (intersection) + predicted (union)"
"CALU","predicted (union)"
"CAMK2D","predicted (union)"
"CAMK2N1","predicted (union)"
"CAMK4","predicted (union)"
"CAMKK2","predicted (intersection) + predicted (union)"
"CAMKMT","predicted (intersection) + predicted (union)"
"CAMSAP1","predicted (union)"
"CAMSAP2","predicted (intersection) + predicted (union)"
"CAMTA1","predicted (intersection) + predicted (union)"
"CAND1","predicted (union)"
"CANX","predicted (union)"
"CAPN2","predicted (intersection) + predicted (union)"
"CAPN7","predicted (union)"
"CAPRIN1","experimental (all) + predicted (intersection) + predicted (union)"
"CAPZA2","predicted (union)"
"CARF","predicted (union)"
"CARHSP1","predicted (union)"
"CASC2","experimental (strong) + experimental (all)"
"CASC4","predicted (union)"
"CASK","predicted (intersection) + predicted (union)"
"CASKIN1","predicted (intersection) + predicted (union)"
"CASP10","predicted (union)"
"CASP2","predicted (union)"
"CASP8","experimental (strong) + experimental (all)"
"CASP9","predicted (union)"
"CASQ2","predicted (union)"
"CASR","predicted (intersection) + predicted (union)"
"CAST","predicted (union)"
"CASTOR1","predicted (union)"
"CASTOR3","predicted (union)"
"CATSPERE","predicted (intersection) + predicted (union)"
"CAVIN2","predicted (intersection) + predicted (union)"
"CBFB","predicted (intersection) + predicted (union)"
"CBL","predicted (intersection) + predicted (union)"
"CBLL1","predicted (intersection) + predicted (union)"
"CBLN2","predicted (intersection) + predicted (union)"
"CBR4","predicted (union)"
"CBX4","experimental (strong) + experimental (all) + predicted (intersection) + predicted (union)"
"CBX5","predicted (union)"
"CBX8","predicted (intersection) + predicted (union)"
"CBY3","predicted (union)"
"CC2D1B","predicted (union)"
"CC2D2B","predicted (union)"
"CCBE1","predicted (intersection) + predicted (union)"
"CCDC110","predicted (union)"
"CCDC112","predicted (union)"
"CCDC117","predicted (union)"
"CCDC121","predicted (intersection) + predicted (union)"
"CCDC127","predicted (intersection) + predicted (union)"
"CCDC134","predicted (union)"
"CCDC14","experimental (all) + predicted (intersection) + predicted (union)"
"CCDC141","predicted (union)"
"CCDC152","predicted (intersection) + predicted (union)"
"CCDC157","predicted (union)"
"CCDC170","predicted (union)"
"CCDC171","predicted (intersection) + predicted (union)"
"CCDC177","predicted (union)"
"CCDC189","predicted (intersection) + predicted (union)"
"CCDC198","predicted (union)"
"CCDC25","predicted (union)"
"CCDC3","predicted (intersection) + predicted (union)"
"CCDC30","predicted (intersection) + predicted (union)"
"CCDC33","predicted (union)"
"CCDC34","experimental (all) + predicted (union)"
"CCDC47","predicted (union)"
"CCDC50","predicted (union)"
"CCDC58","predicted (intersection) + predicted (union)"
"CCDC59","predicted (union)"
"CCDC71L","predicted (union)"
"CCDC77","predicted (intersection) + predicted (union)"
"CCDC80","predicted (union)"
"CCDC85A","predicted (intersection) + predicted (union)"
"CCDC89","predicted (intersection) + predicted (union)"
"CCDC92","predicted (union)"
"CCDC93","predicted (intersection) + predicted (union)"
"CCDC96","predicted (union)"
"CCDC9B","experimental (all)"
"CCER1","predicted (intersection) + predicted (union)"
