"Target","Evidence"
"ANAPC1","experimental (all) + predicted (intersection) + predicted (union)"
"ANAPC15","predicted (intersection) + predicted (union)"
"ANAPC16","predicted (union)"
"ANG","predicted (union)"
"ANGPTL3","predicted (intersection) + predicted (union)"
"ANGPTL4","predicted (union)"
"ANK3","predicted (union)"
"ANKEF1","predicted (union)"
"ANKFN1","predicted (union)"
"ANKFY1","experimental (all) + predicted (intersection) + predicted (union)"
"ANKH","predicted (union)"
"ANKIB1","predicted (union)"
"ANKK1","predicted (union)"
"ANKMY1","predicted (union)"
"ANKMY2","predicted (union)"
"ANKRD11","experimental (all)"
"ANKRD13A","predicted (intersection) + predicted (union)"
"ANKRD13B","predicted (union)"
"ANKRD16","predicted (union)"
"ANKRD22","predicted (union)"
"ANKRD23","predicted (intersection) + predicted (union)"
"ANKRD27","predicted (union)"
"ANKRD28","predicted (union)"
"ANKRD29","predicted (union)"
"ANKRD33B","predicted (intersection) + predicted (union)"
"ANKRD35","predicted (union)"
"ANKRD44","predicted (union)"
"ANKRD49","predicted (union)"
"ANKRD50","predicted (union)"
"ANKRD52","predicted (union)"
"ANKRD54","predicted (intersection) + predicted (union)"
"ANKS6","predicted (intersection) + predicted (union)"
"ANO1","predicted (union)"
"ANO10","predicted (intersection) + predicted (union)"
"ANO3","predicted (union)"
"ANO5","predicted (intersection) + predicted (union)"
"ANOS1","predicted (union)"
"ANP32B","experimental (all)"
"ANPEP","predicted (union)"
"ANTXR1","predicted (union)"
"ANXA11","predicted (intersection) + predicted (union)"
"ANXA4","predicted (union)"
"ANXA5","predicted (union)"
"ANXA6","predicted (intersection) + predicted (union)"
"AOC3","predicted (union)"
"AOPEP","predicted (intersection) + predicted (union)"
"AP1AR","predicted (union)"
"AP1B1","predicted (union)"
"AP1S2","predicted (union)"
"AP2M1","predicted (intersection) + predicted (union)"
"AP3M2","experimental (all)"
"AP3S2","predicted (intersection) + predicted (union)"
"AP4B1","predicted (union)"
"AP4S1","predicted (union)"
"AP5B1","predicted (intersection) + predicted (union)"
"AP5M1","experimental (all) + predicted (union)"
"APBA1","predicted (union)"
"APBB2","predicted (intersection) + predicted (union)"
"APC2","predicted (intersection) + predicted (union)"
"APCDD1","experimental (all) + predicted (union)"
"APCDD1L","predicted (union)"
"APEH","experimental (all)"
"APH1A","predicted (union)"
"APH1B","predicted (union)"
"API5","predicted (union)"
"APLF","predicted (union)"
"APLN","predicted (union)"
"APLNR","predicted (union)"
"APMAP","predicted (union)"
"APOA1","predicted (intersection) + predicted (union)"
"APOA2","predicted (intersection) + predicted (union)"
"APOBEC2","predicted (union)"
"APOBEC3B","experimental (all)"
"APOBEC3H","predicted (union)"
"APOL2","predicted (union)"
"APOL3","predicted (union)"
"APOL4","predicted (union)"
"APOLD1","experimental (all) + predicted (intersection) + predicted (union)"
"APOOL","predicted (union)"
"APP","predicted (union)"
"APPBP2","predicted (union)"
"APPL1","predicted (union)"
"APTX","predicted (union)"
"AQP2","predicted (intersection) + predicted (union)"
"AQP4","predicted (union)"
"AQP7","predicted (intersection) + predicted (union)"
"AR","predicted (intersection) + predicted (union)"
"ARAP2","predicted (union)"
"ARCN1","experimental (all)"
"AREL1","experimental (all) + predicted (intersection) + predicted (union)"
"ARF1","predicted (union)"
"ARF3","predicted (union)"
"ARF5","predicted (union)"
"ARFGAP1","predicted (intersection) + predicted (union)"
"ARFGAP2","predicted (union)"
"ARFGEF2","predicted (intersection) + predicted (union)"
"ARFGEF3","predicted (union)"
"ARFIP1","predicted (intersection) + predicted (union)"
"ARHGAP1","predicted (intersection) + predicted (union)"
"ARHGAP11A","experimental (all) + predicted (intersection) + predicted (union)"
"ARHGAP18","predicted (union)"
"ARHGAP19","experimental (all) + predicted (union)"
"ARHGAP20","predicted (union)"
"ARHGAP24","predicted (union)"
"ARHGAP27","predicted (intersection) + predicted (union)"
"ARHGAP29","predicted (intersection) + predicted (union)"
"ARHGAP31","predicted (intersection) + predicted (union)"
"ARHGAP32","predicted (union)"
"ARHGAP33","experimental (all)"
"ARHGAP39","predicted (intersection) + predicted (union)"
"ARHGEF12","predicted (intersection) + predicted (union)"
"ARHGEF15","predicted (intersection) + predicted (union)"
"ARHGEF18","predicted (union)"
"ARHGEF26","predicted (union)"
"ARHGEF3","predicted (union)"
"ARHGEF37","predicted (intersection) + predicted (union)"
"ARHGEF4","predicted (intersection) + predicted (union)"
"ARHGEF5","predicted (intersection) + predicted (union)"
"ARHGEF6","predicted (intersection) + predicted (union)"
"ARHGEF7","predicted (intersection) + predicted (union)"
"ARHGEF9","predicted (intersection) + predicted (union)"
"ARID1A","experimental (all)"
"ARID3A","predicted (union)"
"ARID3B","predicted (intersection) + predicted (union)"
"ARID4B","predicted (intersection) + predicted (union)"
"ARIH2","predicted (intersection) + predicted (union)"
"ARL10","predicted (intersection) + predicted (union)"
"ARL14EP","predicted (union)"
"ARL17A","predicted (union)"
"ARL17B","predicted (union)"
"ARL3","predicted (intersection) + predicted (union)"
"ARL4C","predicted (intersection) + predicted (union)"
"ARL5B","predicted (union)"
"ARL5C","predicted (union)"
"ARL6IP4","predicted (union)"
"ARL6IP5","predicted (union)"
"ARMC1","experimental (all) + predicted (intersection) + predicted (union)"
"ARMC7","experimental (all)"
"ARMC8","predicted (intersection) + predicted (union)"
"ARMCX2","predicted (union)"
"ARMCX3","predicted (union)"
"ARMH3","predicted (union)"
"ARMH4","predicted (intersection) + predicted (union)"
"ARNT","predicted (intersection) + predicted (union)"
"ARNT2","predicted (union)"
"ARNTL2","experimental (all) + predicted (union)"
"ARPC2","predicted (intersection) + predicted (union)"
"ARPC3","predicted (union)"
"ARPC4","predicted (union)"
"ARPC5","predicted (intersection) + predicted (union)"
"ARPIN","predicted (union)"
"ARPIN-AP3S2","predicted (intersection) + predicted (union)"
"ARPP19","predicted (union)"
"ARRB1","predicted (union)"
"ARSA","predicted (intersection) + predicted (union)"
"ARSB","predicted (intersection) + predicted (union)"
"ARSD","predicted (intersection) + predicted (union)"
"ARSI","predicted (intersection) + predicted (union)"
"ARVCF","predicted (union)"
"ASAH1","predicted (union)"
"ASAP2","predicted (intersection) + predicted (union)"
"ASB1","predicted (union)"
"ASB15","predicted (union)"
"ASB16","predicted (union)"
"ASB3","experimental (all) + predicted (intersection) + predicted (union)"
"ASB7","predicted (intersection) + predicted (union)"
"ASCC1","predicted (union)"
"ASCC2","predicted (union)"
"ASCL1","predicted (union)"
"ASF1B","experimental (all) + predicted (union)"
"ASGR2","predicted (union)"
"ASH1L","experimental (all)"
"ASH2L","predicted (union)"
"ASIC4","predicted (union)"
"ASL","predicted (intersection) + predicted (union)"
"ASPA","predicted (union)"
"ASPH","predicted (union)"
"ASPHD2","predicted (intersection) + predicted (union)"
"ASPM","experimental (all)"
"ASPRV1","predicted (intersection) + predicted (union)"
"ASTN1","predicted (union)"
"ASTN2","predicted (intersection) + predicted (union)"
"ASXL1","experimental (all) + predicted (intersection) + predicted (union)"
"ASXL2","predicted (union)"
"ATAD2","experimental (all) + predicted (union)"
"ATAD3C","experimental (all)"
"ATF5","predicted (intersection) + predicted (union)"
"ATF6","predicted (intersection) + predicted (union)"
"ATF7","predicted (union)"
"ATF7IP","predicted (intersection) + predicted (union)"
"ATF7IP2","predicted (intersection) + predicted (union)"
"ATG10","predicted (union)"
"ATG14","predicted (intersection) + predicted (union)"
"ATG5","predicted (union)"
"ATG7","predicted (intersection) + predicted (union)"
"ATL2","predicted (union)"
"ATL3","predicted (union)"
"ATM","predicted (intersection) + predicted (union)"
"ATOH7","predicted (union)"
"ATOH8","experimental (all) + predicted (intersection) + predicted (union)"
"ATP10A","predicted (union)"
"ATP10B","predicted (union)"
"ATP11B","predicted (union)"
"ATP11C","predicted (intersection) + predicted (union)"
"ATP13A2","experimental (all)"
"ATP1A1","experimental (all)"
"ATP1A2","predicted (intersection) + predicted (union)"
"ATP1A4","predicted (union)"
"ATP1B3","predicted (intersection) + predicted (union)"
"ATP1B4","predicted (union)"
"ATP2A3","predicted (intersection) + predicted (union)"
"ATP2B4","predicted (intersection) + predicted (union)"
"ATP2C1","predicted (union)"
"ATP5F1B","experimental (all)"
"ATP5F1C","predicted (union)"
"ATP5MC1","predicted (union)"
"ATP5PB","predicted (intersection) + predicted (union)"
"ATP6V0A1","predicted (intersection) + predicted (union)"
"ATP6V0A2","predicted (intersection) + predicted (union)"
"ATP6V0B","predicted (union)"
"ATP6V0D1","predicted (union)"
"ATP6V0E2","predicted (union)"
"ATP6V1A","predicted (union)"
"ATP6V1B2","predicted (union)"
"ATP6V1G2","predicted (union)"
"ATP7A","predicted (union)"
"ATP8B2","predicted (intersection) + predicted (union)"
"ATP8B3","predicted (union)"
"ATP8B4","predicted (union)"
"ATP9B","predicted (union)"
"ATRAID","predicted (union)"
"ATRN","predicted (intersection) + predicted (union)"
"ATRNL1","predicted (union)"
"ATRX","predicted (union)"
"ATXN1","predicted (intersection) + predicted (union)"
"ATXN7","predicted (intersection) + predicted (union)"
"ATXN7L1","predicted (intersection) + predicted (union)"
"ATXN7L3","experimental (all) + predicted (intersection) + predicted (union)"
"ATXN7L3B","predicted (union)"
"AUNIP","experimental (all)"
"AUTS2","predicted (union)"
"AVEN","predicted (union)"
"AVL9","predicted (union)"
"AVPR1A","predicted (intersection) + predicted (union)"
"AWAT2","predicted (intersection) + predicted (union)"
"AXIN2","predicted (intersection) + predicted (union)"
"AZIN1","predicted (union)"
"B3GALNT1","predicted (union)"
"B3GALT1","predicted (union)"
"B3GALT5","predicted (intersection) + predicted (union)"
"B3GALT6","predicted (union)"
"B3GAT2","predicted (intersection) + predicted (union)"
"B3GNT3","predicted (union)"
"B3GNT5","predicted (union)"
"B3GNT7","predicted (union)"
"B3GNT9","predicted (union)"
"B4GALNT1","predicted (union)"
"B4GALNT3","predicted (intersection) + predicted (union)"
"B4GALT5","predicted (union)"
"B4GALT7","predicted (intersection) + predicted (union)"
"BAAT","predicted (union)"
"BACE1","predicted (intersection) + predicted (union)"
"BACE2","predicted (intersection) + predicted (union)"
"BACH2","predicted (union)"
"BAG5","predicted (union)"
"BAG6","experimental (all)"
"BAHCC1","predicted (intersection) + predicted (union)"
"BAHD1","predicted (union)"
"BAIAP2","predicted (union)"
"BAIAP2L1","predicted (union)"
"BAK1","predicted (intersection) + predicted (union)"
"BAMBI","predicted (intersection) + predicted (union)"
"BANF1","predicted (union)"
"BARD1","experimental (all) + predicted (union)"
"BARX2","predicted (union)"
"BASP1","experimental (all)"
"BATF2","predicted (union)"
"BAZ1B","experimental (all)"
"BAZ2A","experimental (all) + predicted (intersection) + predicted (union)"
"BAZ2B","predicted (union)"
"BBS1","predicted (union)"
"BBS5","predicted (union)"
"BBS9","predicted (union)"
"BBX","predicted (intersection) + predicted (union)"
"BCAP29","predicted (intersection) + predicted (union)"
"BCAR1","predicted (intersection) + predicted (union)"
"BCAS3","predicted (union)"
"BCAS4","predicted (union)"
"BCKDHA","experimental (all)"
"BCL10","predicted (union)"
"BCL11B","predicted (union)"
"BCL2L1","predicted (intersection) + predicted (union)"
"BCL2L10","predicted (intersection) + predicted (union)"
"BCL2L11","predicted (union)"
"BCL2L13","predicted (intersection) + predicted (union)"
"BCL2L14","predicted (union)"
"BCL2L15","predicted (union)"
"BCL2L2","predicted (intersection) + predicted (union)"
"BCL7C","predicted (intersection) + predicted (union)"
"BCL9L","experimental (all)"
"BCLAF3","predicted (union)"
"BCORL1","predicted (union)"
"BCR","predicted (union)"
"BDH1","predicted (union)"
"BDNF","predicted (intersection) + predicted (union)"
"BDP1","predicted (intersection) + predicted (union)"
"BEGAIN","predicted (union)"
"BEND3","predicted (union)"
"BEND4","predicted (intersection) + predicted (union)"
"BEND6","predicted (union)"
"BEST1","predicted (intersection) + predicted (union)"
"BEST4","predicted (union)"
"BET1","predicted (union)"
"BET1L","predicted (intersection) + predicted (union)"
"BEX4","predicted (union)"
"BFAR","predicted (union)"
"BHLHE41","predicted (intersection) + predicted (union)"
"BHMT2","predicted (intersection) + predicted (union)"
"BICD1","predicted (union)"
"BICD2","experimental (all) + predicted (intersection) + predicted (union)"
"BICRA","experimental (all)"
"BICRAL","predicted (intersection) + predicted (union)"
"BIRC3","predicted (union)"
"BLCAP","predicted (union)"
"BLM","experimental (all)"
"BLOC1S5","predicted (union)"
"BLVRA","predicted (union)"
"BMF","predicted (intersection) + predicted (union)"
"BMP10","predicted (union)"
"BMP2","predicted (union)"
"BMP3","predicted (union)"
"BMP6","predicted (union)"
"BMP8A","predicted (intersection) + predicted (union)"
"BMP8B","predicted (union)"
"BMPR1A","predicted (intersection) + predicted (union)"
"BMPR1B","predicted (union)"
"BMPR2","predicted (intersection) + predicted (union)"
"BMS1","predicted (union)"
"BNC2","predicted (intersection) + predicted (union)"
"BNIP2","predicted (intersection) + predicted (union)"
"BNIP3","predicted (intersection) + predicted (union)"
"BNIP3L","predicted (union)"
"BOD1","predicted (intersection) + predicted (union)"
"BOD1L2","predicted (union)"
"BOLL","predicted (union)"
"BORA","experimental (all)"
"BPHL","predicted (intersection) + predicted (union)"
"BRCA1","experimental (all)"
"BRCC3","experimental (all) + predicted (union)"
"BRD3","predicted (intersection) + predicted (union)"
"BRD4","predicted (intersection) + predicted (union)"
"BRD7","predicted (union)"
"BRI3","predicted (intersection) + predicted (union)"
"BRI3BP","predicted (union)"
"BRIP1","predicted (union)"
"BRMS1","predicted (union)"
"BROX","predicted (union)"
"BRPF1","predicted (intersection) + predicted (union)"
"BRPF3","predicted (intersection) + predicted (union)"
"BRS3","predicted (union)"
"BRSK2","predicted (union)"
"BRWD1","predicted (union)"
"BRWD3","predicted (union)"
"BSCL2","predicted (intersection) + predicted (union)"
"BTBD18","predicted (union)"
"BTBD2","predicted (intersection) + predicted (union)"
"BTBD7","predicted (union)"
"BTBD9","predicted (intersection) + predicted (union)"
"BTD","predicted (intersection) + predicted (union)"
"BTG2","predicted (union)"
"BTLA","predicted (union)"
"BTN2A2","predicted (union)"
"BTN3A2","predicted (intersection) + predicted (union)"
"BTRC","experimental (all) + predicted (intersection) + predicted (union)"
"BUB1","experimental (all) + predicted (intersection) + predicted (union)"
"BUB1B","experimental (all)"
"BUD13","predicted (union)"
"BYSL","predicted (union)"
"BZW1","predicted (union)"
"C10orf53","predicted (intersection) + predicted (union)"
"C10orf67","predicted (union)"
"C10orf71","predicted (union)"
"C10orf90","predicted (union)"
"C11orf21","predicted (union)"
"C11orf24","experimental (all)"
"C11orf49","predicted (intersection) + predicted (union)"
"C11orf54","predicted (union)"
"C11orf58","predicted (union)"
"C11orf74","predicted (union)"
"C11orf87","predicted (union)"
"C11orf98","predicted (intersection) + predicted (union)"
"C12orf29","predicted (union)"
"C12orf4","predicted (intersection) + predicted (union)"
"C12orf49","experimental (all) + predicted (union)"
"C12orf50","predicted (union)"
"C12orf60","predicted (union)"
"C12orf66","predicted (intersection) + predicted (union)"
"C12orf73","predicted (union)"
"C12orf74","predicted (intersection) + predicted (union)"
"C14orf132","predicted (intersection) + predicted (union)"
"C14orf28","predicted (union)"
"C15orf40","predicted (union)"
"C16orf58","experimental (all)"
"C16orf70","predicted (intersection) + predicted (union)"
"C16orf71","predicted (union)"
"C16orf72","predicted (intersection) + predicted (union)"
"C16orf87","predicted (union)"
"C16orf92","predicted (union)"
"C16orf95","predicted (union)"
"C17orf107","predicted (intersection) + predicted (union)"
"C17orf58","predicted (intersection) + predicted (union)"
"C17orf80","predicted (union)"
"C18orf54","predicted (union)"
"C19orf24","predicted (union)"
"C19orf44","predicted (intersection) + predicted (union)"
"C19orf47","predicted (intersection) + predicted (union)"
"C19orf54","predicted (union)"
"C1GALT1","predicted (intersection) + predicted (union)"
"C1orf112","experimental (all)"
"C1orf115","predicted (union)"
"C1orf116","predicted (union)"
"C1orf122","predicted (intersection) + predicted (union)"
"C1orf159","predicted (intersection) + predicted (union)"
"C1orf174","predicted (intersection) + predicted (union)"
"C1orf198","predicted (union)"
"C1orf21","predicted (intersection) + predicted (union)"
"C1orf226","predicted (union)"
"C1orf35","predicted (union)"
"C1orf43","predicted (union)"
"C1orf50","predicted (intersection) + predicted (union)"
"C1orf68","predicted (union)"
"C1QBP","experimental (all) + predicted (intersection) + predicted (union)"
"C1QC","predicted (intersection) + predicted (union)"
"C1QTNF2","experimental (all) + predicted (union)"
"C1QTNF6","predicted (intersection) + predicted (union)"
"C1QTNF8","predicted (union)"
"C1QTNF9B","predicted (union)"
"C1R","predicted (union)"
"C20orf194","predicted (union)"
"C20orf202","predicted (union)"
"C21orf91","predicted (union)"
"C22orf42","predicted (union)"
"C2CD2","experimental (all) + predicted (union)"
"C2CD2L","predicted (union)"
"C2CD4C","predicted (intersection) + predicted (union)"
"C2CD6","predicted (union)"
"C2orf49","predicted (union)"
"C2orf50","predicted (intersection) + predicted (union)"
"C2orf68","predicted (union)"
"C2orf72","predicted (intersection) + predicted (union)"
"C2orf73","predicted (union)"
"C2orf80","predicted (union)"
"C3orf14","predicted (union)"
"C3orf62","predicted (intersection) + predicted (union)"
"C3orf67","predicted (union)"
"C3orf70","predicted (intersection) + predicted (union)"
"C4orf19","predicted (union)"
"C4orf33","predicted (intersection) + predicted (union)"
"C4orf36","predicted (intersection) + predicted (union)"
"C4orf46","predicted (union)"
"C4orf50","predicted (union)"
"C4orf54","predicted (union)"
"C5","experimental (all)"
"C5AR2","predicted (union)"
"C5orf15","predicted (union)"
"C5orf22","experimental (all) + predicted (intersection) + predicted (union)"
"C5orf24","predicted (union)"
"C5orf46","predicted (union)"
"C5orf47","predicted (union)"
"C5orf49","predicted (intersection) + predicted (union)"
"C5orf63","predicted (intersection) + predicted (union)"
"C6orf118","predicted (intersection) + predicted (union)"
"C6orf132","predicted (intersection) + predicted (union)"
"C6orf47","experimental (all) + predicted (intersection) + predicted (union)"
"C6orf89","predicted (union)"
"C7orf26","experimental (all)"
"C8A","predicted (union)"
"C8orf31","predicted (union)"
"C8orf58","predicted (union)"
"C9orf40","experimental (all) + predicted (union)"
"C9orf47","predicted (intersection) + predicted (union)"
"C9orf50","predicted (union)"
"C9orf72","predicted (union)"
"C9orf85","predicted (union)"
"CA1","predicted (union)"
"CA10","predicted (union)"
"CA12","predicted (union)"
"CA13","predicted (union)"
"CA5B","predicted (union)"
"CA7","predicted (union)"
"CAB39","predicted (intersection) + predicted (union)"
"CAB39L","predicted (intersection) + predicted (union)"
"CABIN1","predicted (union)"
"CABLES1","predicted (union)"
"CABLES2","predicted (union)"
"CABP4","predicted (union)"
"CABP7","predicted (union)"
"CACFD1","experimental (all) + predicted (intersection) + predicted (union)"
"CACNA1B","predicted (union)"
"CACNA2D1","predicted (union)"
"CACNA2D2","predicted (intersection) + predicted (union)"
"CACNA2D3","predicted (union)"
"CACNG1","predicted (union)"
"CACNG2","predicted (intersection) + predicted (union)"
"CACNG4","predicted (union)"
"CACNG8","predicted (intersection) + predicted (union)"
"CACUL1","predicted (union)"
"CAD","predicted (union)"
"CADM1","predicted (intersection) + predicted (union)"
"CADM2","predicted (union)"
"CADM4","predicted (union)"
"CADPS","predicted (union)"
"CALB1","predicted (intersection) + predicted (union)"
