"Target","Evidence"
"ADAD2","predicted (union)"
"ADAL","predicted (union)"
"ADAM10","predicted (union)"
"ADAM11","predicted (union)"
"ADAM12","predicted (intersection) + predicted (union)"
"ADAM17","predicted (union)"
"ADAM19","predicted (intersection) + predicted (union)"
"ADAM22","predicted (intersection) + predicted (union)"
"ADAM23","predicted (union)"
"ADAM28","predicted (intersection) + predicted (union)"
"ADAM33","predicted (union)"
"ADAM7","predicted (union)"
"ADAM8","predicted (union)"
"ADAM9","predicted (union)"
"ADAMTS1","predicted (union)"
"ADAMTS12","predicted (intersection) + predicted (union)"
"ADAMTS15","predicted (union)"
"ADAMTS16","predicted (union)"
"ADAMTS17","predicted (union)"
"ADAMTS18","predicted (intersection) + predicted (union)"
"ADAMTS2","predicted (union)"
"ADAMTS20","predicted (union)"
"ADAMTS3","predicted (intersection) + predicted (union)"
"ADAMTS4","predicted (intersection) + predicted (union)"
"ADAMTS5","predicted (intersection) + predicted (union)"
"ADAMTSL1","predicted (intersection) + predicted (union)"
"ADAMTSL2","predicted (union)"
"ADAMTSL3","predicted (intersection) + predicted (union)"
"ADAP1","predicted (intersection) + predicted (union)"
"ADARB2","predicted (union)"
"ADAT1","predicted (intersection) + predicted (union)"
"ADAT2","predicted (intersection) + predicted (union)"
"ADCK1","predicted (union)"
"ADCY1","predicted (intersection) + predicted (union)"
"ADCY2","predicted (union)"
"ADCY5","predicted (intersection) + predicted (union)"
"ADCY9","predicted (union)"
"ADCYAP1","predicted (union)"
"ADCYAP1R1","predicted (intersection) + predicted (union)"
"ADD1","predicted (union)"
"ADD2","predicted (intersection) + predicted (union)"
"ADD3","predicted (union)"
"ADGRA1","predicted (union)"
"ADGRB1","predicted (intersection) + predicted (union)"
"ADGRB2","predicted (intersection) + predicted (union)"
"ADGRE2","predicted (intersection) + predicted (union)"
"ADGRE5","predicted (intersection) + predicted (union)"
"ADGRF5","predicted (union)"
"ADGRG5","predicted (intersection) + predicted (union)"
"ADGRG6","predicted (union)"
"ADGRL1","predicted (intersection) + predicted (union)"
"ADGRL2","predicted (intersection) + predicted (union)"
"ADH5","predicted (union)"
"ADK","predicted (union)"
"ADM2","predicted (union)"
"ADM5","predicted (intersection) + predicted (union)"
"ADNP","predicted (union)"
"ADNP2","predicted (intersection) + predicted (union)"
"ADO","predicted (union)"
"ADORA1","predicted (intersection) + predicted (union)"
"ADORA2A","predicted (intersection) + predicted (union)"
"ADORA2B","predicted (union)"
"ADORA3","experimental (all)"
"ADRA1A","predicted (intersection) + predicted (union)"
"ADRA1B","predicted (union)"
"ADRA1D","predicted (union)"
"ADRA2A","predicted (intersection) + predicted (union)"
"ADRA2B","experimental (all)"
"ADRA2C","predicted (union)"
"ADRB1","predicted (union)"
"ADRB2","predicted (intersection) + predicted (union)"
"ADSS","predicted (intersection) + predicted (union)"
"AEBP2","predicted (intersection) + predicted (union)"
"AEN","predicted (union)"
"AFAP1L2","predicted (union)"
"AFDN","experimental (all) + predicted (intersection) + predicted (union)"
"AFF2","predicted (intersection) + predicted (union)"
"AFF3","predicted (union)"
"AFF4","experimental (all) + predicted (intersection) + predicted (union)"
"AFG1L","predicted (union)"
"AFTPH","predicted (union)"
"AGA","predicted (union)"
"AGAP1","predicted (intersection) + predicted (union)"
"AGAP2","predicted (intersection) + predicted (union)"
"AGAP2-AS1","predicted (intersection) + predicted (union)"
"AGAP3","predicted (intersection) + predicted (union)"
"AGFG1","predicted (intersection) + predicted (union)"
"AGFG2","predicted (intersection) + predicted (union)"
"AGK","predicted (intersection) + predicted (union)"
"AGO1","predicted (intersection) + predicted (union)"
"AGO2","experimental (strong) + experimental (all) + predicted (intersection) + predicted (union)"
"AGO3","predicted (intersection) + predicted (union)"
"AGO4","experimental (all) + predicted (intersection) + predicted (union)"
"AGPAT2","predicted (intersection) + predicted (union)"
"AGPAT3","predicted (intersection) + predicted (union)"
"AGPAT4","predicted (intersection) + predicted (union)"
"AGPAT5","experimental (all) + predicted (intersection) + predicted (union)"
"AGPS","predicted (union)"
"AGRN","predicted (union)"
"AGT","predicted (intersection) + predicted (union)"
"AGTPBP1","predicted (union)"
"AGTR2","predicted (intersection) + predicted (union)"
"AGTRAP","predicted (intersection) + predicted (union)"
"AHCTF1","predicted (union)"
"AHCY","predicted (intersection) + predicted (union)"
"AHCYL1","predicted (union)"
"AHCYL2","predicted (intersection) + predicted (union)"
"AHNAK","predicted (union)"
"AHNAK2","experimental (all)"
"AHR","predicted (union)"
"AHRR","predicted (union)"
"AHSA1","predicted (union)"
"AICDA","predicted (union)"
"AIDA","predicted (intersection) + predicted (union)"
"AIFM1","predicted (intersection) + predicted (union)"
"AIFM2","experimental (all)"
"AIG1","experimental (all) + predicted (intersection) + predicted (union)"
"AIP","predicted (union)"
"AIRE","predicted (intersection) + predicted (union)"
"AJAP1","predicted (intersection) + predicted (union)"
"AJUBA","predicted (intersection) + predicted (union)"
"AK2","predicted (intersection) + predicted (union)"
"AK3","predicted (union)"
"AK4","predicted (intersection) + predicted (union)"
"AK5","predicted (union)"
"AK9","predicted (intersection) + predicted (union)"
"AKAP1","predicted (intersection) + predicted (union)"
"AKAP11","experimental (all) + predicted (intersection) + predicted (union)"
"AKAP12","predicted (intersection) + predicted (union)"
"AKAP13","predicted (intersection) + predicted (union)"
"AKAP17A","predicted (union)"
"AKAP2","predicted (intersection) + predicted (union)"
"AKAP5","predicted (union)"
"AKAP6","predicted (union)"
"AKIRIN1","predicted (union)"
"AKNA","predicted (intersection) + predicted (union)"
"AKR1B10","experimental (all) + predicted (union)"
"AKR1B15","predicted (union)"
"AKR1C2","predicted (union)"
"AKR1D1","predicted (union)"
"AKR7A2","predicted (intersection) + predicted (union)"
"AKT2","predicted (intersection) + predicted (union)"
"AKT3","experimental (strong) + experimental (all)"
"ALAD","predicted (intersection) + predicted (union)"
"ALB","predicted (union)"
"ALDH18A1","predicted (union)"
"ALDH1A2","predicted (union)"
"ALDH1A3","predicted (intersection) + predicted (union)"
"ALDH1L2","predicted (union)"
"ALDH2","predicted (union)"
"ALDH3A2","predicted (union)"
"ALDH3B1","experimental (all)"
"ALDH3B2","predicted (union)"
"ALDH5A1","predicted (intersection) + predicted (union)"
"ALDH6A1","predicted (intersection) + predicted (union)"
"ALDH7A1","predicted (intersection) + predicted (union)"
"ALG1","predicted (union)"
"ALG11","predicted (union)"
"ALG12","predicted (intersection) + predicted (union)"
"ALG14","predicted (intersection) + predicted (union)"
"ALG9","predicted (union)"
"ALK","predicted (union)"
"ALKBH3","predicted (intersection) + predicted (union)"
"ALKBH5","predicted (union)"
"ALKBH6","predicted (union)"
"ALOX12","predicted (intersection) + predicted (union)"
"ALPG","predicted (union)"
"ALPK3","predicted (intersection) + predicted (union)"
"ALPP","predicted (union)"
"ALS2","predicted (union)"
"ALS2CL","predicted (intersection) + predicted (union)"
"ALX1","predicted (intersection) + predicted (union)"
"ALX4","predicted (intersection) + predicted (union)"
"AMACR","predicted (union)"
"AMBRA1","predicted (union)"
"AMD1","predicted (intersection) + predicted (union)"
"AMDHD2","predicted (union)"
"AMER1","experimental (all) + predicted (intersection) + predicted (union)"
"AMER2","predicted (intersection) + predicted (union)"
"AMER3","predicted (intersection) + predicted (union)"
"AMFR","predicted (union)"
"AMIGO1","predicted (intersection) + predicted (union)"
"AMIGO3","predicted (intersection) + predicted (union)"
"AMMECR1","predicted (intersection) + predicted (union)"
"AMMECR1L","experimental (all) + predicted (intersection) + predicted (union)"
"AMN","predicted (union)"
"AMOT","experimental (all) + predicted (intersection) + predicted (union)"
"AMOTL1","experimental (all)"
"AMOTL2","predicted (intersection) + predicted (union)"
"AMPD2","predicted (union)"
"AMPD3","predicted (union)"
"AMT","predicted (union)"
"AMZ1","predicted (union)"
"ANAPC11","predicted (union)"
"ANAPC13","experimental (all) + predicted (intersection) + predicted (union)"
"ANAPC15","predicted (union)"
"ANAPC16","predicted (union)"
"ANAPC5","predicted (union)"
"ANG","predicted (union)"
"ANGEL1","predicted (intersection) + predicted (union)"
"ANGPT2","predicted (union)"
"ANK1","predicted (union)"
"ANK2","predicted (intersection) + predicted (union)"
"ANK3","predicted (intersection) + predicted (union)"
"ANKDD1A","predicted (union)"
"ANKFN1","predicted (union)"
"ANKFY1","predicted (intersection) + predicted (union)"
"ANKH","predicted (union)"
"ANKHD1","predicted (union)"
"ANKIB1","predicted (intersection) + predicted (union)"
"ANKMY1","experimental (all) + predicted (intersection) + predicted (union)"
"ANKRD11","predicted (intersection) + predicted (union)"
"ANKRD12","predicted (intersection) + predicted (union)"
"ANKRD13A","predicted (intersection) + predicted (union)"
"ANKRD13B","experimental (all) + predicted (intersection) + predicted (union)"
"ANKRD17","predicted (union)"
"ANKRD29","predicted (intersection) + predicted (union)"
"ANKRD33B","predicted (intersection) + predicted (union)"
"ANKRD34C","predicted (intersection) + predicted (union)"
"ANKRD35","predicted (union)"
"ANKRD36","experimental (all)"
"ANKRD39","predicted (intersection) + predicted (union)"
"ANKRD40","predicted (intersection) + predicted (union)"
"ANKRD42","predicted (intersection) + predicted (union)"
"ANKRD44","predicted (union)"
"ANKRD46","predicted (intersection) + predicted (union)"
"ANKRD50","predicted (intersection) + predicted (union)"
"ANKRD52","predicted (union)"
"ANKRD53","predicted (intersection) + predicted (union)"
"ANKRD6","predicted (intersection) + predicted (union)"
"ANKRD63","predicted (intersection) + predicted (union)"
"ANKRD65","predicted (union)"
"ANKS1A","predicted (intersection) + predicted (union)"
"ANKS3","predicted (union)"
"ANKS4B","predicted (intersection) + predicted (union)"
"ANKUB1","predicted (intersection) + predicted (union)"
"ANLN","predicted (intersection) + predicted (union)"
"ANO10","predicted (intersection) + predicted (union)"
"ANO3","predicted (intersection) + predicted (union)"
"ANO6","predicted (intersection) + predicted (union)"
"ANO7","predicted (intersection) + predicted (union)"
"ANOS1","predicted (intersection) + predicted (union)"
"ANP32B","predicted (union)"
"ANP32E","predicted (intersection) + predicted (union)"
"ANXA11","predicted (intersection) + predicted (union)"
"ANXA6","predicted (union)"
"AOC3","predicted (union)"
"AOPEP","predicted (intersection) + predicted (union)"
"AP1AR","predicted (union)"
"AP1B1","predicted (union)"
"AP1G1","predicted (union)"
"AP1S1","predicted (union)"
"AP1S2","predicted (intersection) + predicted (union)"
"AP1S3","predicted (intersection) + predicted (union)"
"AP2A1","predicted (intersection) + predicted (union)"
"AP2A2","predicted (union)"
"AP2B1","experimental (all)"
"AP2M1","experimental (all)"
"AP3B1","predicted (intersection) + predicted (union)"
"AP3B2","predicted (intersection) + predicted (union)"
"AP3M1","experimental (all) + predicted (intersection) + predicted (union)"
"AP3S2","predicted (intersection) + predicted (union)"
"AP4S1","experimental (all) + predicted (union)"
"AP5B1","predicted (intersection) + predicted (union)"
"AP5M1","predicted (intersection) + predicted (union)"
"AP5S1","experimental (all) + predicted (intersection) + predicted (union)"
"AP5Z1","experimental (all)"
"APAF1","predicted (union)"
"APBA1","predicted (intersection) + predicted (union)"
"APBB2","predicted (union)"
"APC2","predicted (intersection) + predicted (union)"
"APCDD1","predicted (intersection) + predicted (union)"
"APCDD1L","predicted (union)"
"APH1B","predicted (intersection) + predicted (union)"
"API5","predicted (intersection) + predicted (union)"
"APLF","predicted (union)"
"APLN","predicted (intersection) + predicted (union)"
"APLNR","predicted (intersection) + predicted (union)"
"APLP2","predicted (intersection) + predicted (union)"
"APMAP","predicted (intersection) + predicted (union)"
"APOA1","predicted (union)"
"APOA4","predicted (union)"
"APOBEC2","predicted (intersection) + predicted (union)"
"APOBEC3B","predicted (union)"
"APOBEC3C","predicted (intersection) + predicted (union)"
"APOBEC3F","predicted (union)"
"APOBEC4","predicted (union)"
"APOC3","predicted (intersection) + predicted (union)"
"APOL3","predicted (union)"
"APOL6","predicted (intersection) + predicted (union)"
"APOOL","predicted (union)"
"APP","experimental (all) + predicted (intersection) + predicted (union)"
"APPBP2","predicted (intersection) + predicted (union)"
"APRT","experimental (all) + predicted (intersection) + predicted (union)"
"APTX","predicted (intersection) + predicted (union)"
"AQP1","predicted (union)"
"AQP11","predicted (intersection) + predicted (union)"
"AQP2","predicted (intersection) + predicted (union)"
"AQP4","predicted (intersection) + predicted (union)"
"AQP5","predicted (union)"
"AQP6","predicted (union)"
"AQP7","predicted (union)"
"AQP8","predicted (intersection) + predicted (union)"
"AQR","predicted (intersection) + predicted (union)"
"AR","predicted (intersection) + predicted (union)"
"ARAF","predicted (union)"
"ARAP2","predicted (union)"
"ARC","predicted (intersection) + predicted (union)"
"ARCN1","experimental (all)"
"AREL1","predicted (intersection) + predicted (union)"
"ARF3","predicted (union)"
"ARFGAP1","predicted (intersection) + predicted (union)"
"ARFGAP2","predicted (intersection) + predicted (union)"
"ARFGEF2","predicted (intersection) + predicted (union)"
"ARFGEF3","predicted (union)"
"ARFIP1","predicted (union)"
"ARGLU1","predicted (union)"
"ARHGAP1","predicted (intersection) + predicted (union)"
"ARHGAP10","predicted (intersection) + predicted (union)"
"ARHGAP11A","predicted (union)"
"ARHGAP12","experimental (all) + predicted (intersection) + predicted (union)"
"ARHGAP18","predicted (intersection) + predicted (union)"
"ARHGAP19","predicted (intersection) + predicted (union)"
"ARHGAP20","predicted (intersection) + predicted (union)"
"ARHGAP22","predicted (intersection) + predicted (union)"
"ARHGAP24","predicted (intersection) + predicted (union)"
"ARHGAP27","predicted (union)"
"ARHGAP28","predicted (union)"
"ARHGAP29","predicted (intersection) + predicted (union)"
"ARHGAP31","predicted (intersection) + predicted (union)"
"ARHGAP32","experimental (all) + predicted (intersection) + predicted (union)"
"ARHGAP33","predicted (union)"
"ARHGAP39","predicted (union)"
"ARHGAP44","predicted (union)"
"ARHGAP5","predicted (intersection) + predicted (union)"
"ARHGDIA","experimental (all) + predicted (intersection) + predicted (union)"
"ARHGEF10","predicted (union)"
"ARHGEF11","predicted (intersection) + predicted (union)"
"ARHGEF12","predicted (intersection) + predicted (union)"
"ARHGEF15","predicted (union)"
"ARHGEF16","predicted (union)"
"ARHGEF19","predicted (union)"
"ARHGEF25","predicted (union)"
"ARHGEF26","predicted (union)"
"ARHGEF37","predicted (union)"
"ARHGEF39","predicted (intersection) + predicted (union)"
"ARHGEF4","predicted (intersection) + predicted (union)"
"ARHGEF5","predicted (intersection) + predicted (union)"
"ARHGEF7","predicted (intersection) + predicted (union)"
"ARHGEF9","predicted (intersection) + predicted (union)"
"ARID2","experimental (all)"
"ARID3A","predicted (union)"
"ARID5B","predicted (union)"
"ARIH1","experimental (all) + predicted (intersection) + predicted (union)"
"ARIH2","predicted (union)"
"ARL1","predicted (intersection) + predicted (union)"
"ARL10","predicted (intersection) + predicted (union)"
"ARL11","predicted (intersection) + predicted (union)"
"ARL13A","predicted (intersection) + predicted (union)"
"ARL14EP","predicted (intersection) + predicted (union)"
"ARL14EPL","predicted (intersection) + predicted (union)"
"ARL2","predicted (intersection) + predicted (union)"
"ARL3","predicted (intersection) + predicted (union)"
"ARL4A","predicted (union)"
"ARL4D","predicted (union)"
"ARL5A","predicted (intersection) + predicted (union)"
"ARL5B","predicted (intersection) + predicted (union)"
"ARL5C","predicted (union)"
"ARL6IP5","predicted (intersection) + predicted (union)"
"ARL8A","predicted (union)"
"ARMC1","predicted (union)"
"ARMC10","predicted (union)"
"ARMC12","experimental (all) + predicted (intersection) + predicted (union)"
"ARMC3","predicted (intersection) + predicted (union)"
"ARMC5","predicted (intersection) + predicted (union)"
"ARMC6","predicted (intersection) + predicted (union)"
"ARMC7","predicted (intersection) + predicted (union)"
"ARMC8","predicted (intersection) + predicted (union)"
"ARMCX1","predicted (union)"
"ARMCX2","predicted (intersection) + predicted (union)"
"ARMCX3","predicted (union)"
"ARMH3","predicted (intersection) + predicted (union)"
"ARMH4","predicted (intersection) + predicted (union)"
"ARMT1","predicted (intersection) + predicted (union)"
"ARNT","predicted (intersection) + predicted (union)"
"ARNT2","predicted (intersection) + predicted (union)"
"ARNTL2","predicted (intersection) + predicted (union)"
"ARPC1B","predicted (union)"
"ARPC2","predicted (union)"
"ARPC5L","predicted (union)"
"ARPIN","predicted (union)"
"ARPIN-AP3S2","predicted (intersection) + predicted (union)"
"ARPP19","predicted (intersection) + predicted (union)"
"ARPP21","predicted (intersection) + predicted (union)"
"ARRB1","predicted (union)"
"ARRDC2","predicted (union)"
"ARRDC4","predicted (intersection) + predicted (union)"
"ARSA","predicted (union)"
"ARSB","predicted (intersection) + predicted (union)"
"ARSD","predicted (union)"
"ARSE","predicted (union)"
"ARSG","predicted (union)"
"ARSI","predicted (intersection) + predicted (union)"
"ART4","predicted (intersection) + predicted (union)"
"ARVCF","predicted (union)"
"ASAH1","predicted (union)"
"ASAP1","predicted (union)"
"ASAP2","predicted (intersection) + predicted (union)"
"ASB1","predicted (intersection) + predicted (union)"
"ASB12","predicted (union)"
"ASB13","predicted (intersection) + predicted (union)"
"ASB15","predicted (intersection) + predicted (union)"
"ASB5","predicted (union)"
"ASB6","predicted (intersection) + predicted (union)"
"ASB7","predicted (intersection) + predicted (union)"
"ASCC1","experimental (all) + predicted (intersection) + predicted (union)"
"ASCC3","predicted (intersection) + predicted (union)"
"ASCL2","predicted (intersection) + predicted (union)"
"ASCL4","predicted (union)"
"ASF1B","predicted (union)"
"ASGR2","experimental (all) + predicted (intersection) + predicted (union)"
"ASH1L","experimental (all)"
"ASH2L","predicted (intersection) + predicted (union)"
"ASIC1","predicted (union)"
"ASIC4","predicted (union)"
"ASIP","predicted (union)"
"ASL","predicted (union)"
"ASNSD1","predicted (intersection) + predicted (union)"
"ASPA","predicted (union)"
"ASPG","predicted (union)"
"ASPH","predicted (intersection) + predicted (union)"
"ASPRV1","predicted (union)"
"ASTN1","predicted (intersection) + predicted (union)"
"ASTN2","predicted (intersection) + predicted (union)"
"ASXL1","experimental (all) + predicted (intersection) + predicted (union)"
"ASXL2","predicted (intersection) + predicted (union)"
"ASXL3","predicted (intersection) + predicted (union)"
"ATAD5","experimental (all) + predicted (union)"
"ATCAY","predicted (union)"
"ATE1","predicted (intersection) + predicted (union)"
"ATF3","predicted (intersection) + predicted (union)"
"ATF6","predicted (intersection) + predicted (union)"
"ATF6B","predicted (union)"
"ATF7","predicted (intersection) + predicted (union)"
"ATF7IP2","predicted (intersection) + predicted (union)"
"ATG10","predicted (union)"
"ATG13","predicted (intersection) + predicted (union)"
"ATG14","experimental (all) + predicted (intersection) + predicted (union)"
"ATG4A","predicted (union)"
"ATG4B","predicted (intersection) + predicted (union)"
"ATG4D","predicted (union)"
"ATG5","predicted (union)"
"ATG7","predicted (intersection) + predicted (union)"
"ATG9A","experimental (all) + predicted (intersection) + predicted (union)"
"ATL3","predicted (union)"
"ATN1","predicted (intersection) + predicted (union)"
"ATOH1","predicted (union)"
"ATOH8","predicted (intersection) + predicted (union)"
"ATP10A","predicted (union)"
"ATP10B","predicted (intersection) + predicted (union)"
"ATP11A","predicted (intersection) + predicted (union)"
"ATP11B","predicted (intersection) + predicted (union)"
"ATP11C","predicted (intersection) + predicted (union)"
"ATP13A2","predicted (intersection) + predicted (union)"
"ATP13A3","experimental (all)"
"ATP1B2","predicted (union)"
"ATP1B3","predicted (union)"
"ATP1B4","predicted (intersection) + predicted (union)"
"ATP2A1","predicted (union)"
"ATP2A2","experimental (all)"
"ATP2A3","predicted (union)"
"ATP2B1","predicted (union)"
"ATP2B3","predicted (intersection) + predicted (union)"
"ATP2B4","predicted (union)"
"ATP4B","predicted (intersection) + predicted (union)"
"ATP5F1A","predicted (intersection) + predicted (union)"
"ATP5F1E","predicted (intersection) + predicted (union)"
"ATP5MC1","predicted (intersection) + predicted (union)"
"ATP5MC3","experimental (all) + predicted (intersection) + predicted (union)"
"ATP5MF-PTCD1","predicted (union)"
"ATP5PB","predicted (intersection) + predicted (union)"
"ATP6V0A1","predicted (intersection) + predicted (union)"
"ATP6V0A2","predicted (intersection) + predicted (union)"
"ATP6V0B","predicted (intersection) + predicted (union)"
"ATP6V0E1","experimental (all)"
"ATP6V0E2","predicted (union)"
"ATP6V1A","predicted (union)"
"ATP6V1B2","predicted (intersection) + predicted (union)"
"ATP6V1C2","predicted (intersection) + predicted (union)"
"ATP6V1E1","predicted (intersection) + predicted (union)"
"ATP6V1G1","predicted (union)"
"ATP7A","predicted (intersection) + predicted (union)"
"ATP7B","predicted (intersection) + predicted (union)"
"ATP8A1","predicted (intersection) + predicted (union)"
"ATP8A2","predicted (union)"
"ATP8B3","predicted (union)"
"ATP8B4","predicted (union)"
"ATRNL1","predicted (intersection) + predicted (union)"
"ATRX","predicted (intersection) + predicted (union)"
"ATXN1L","predicted (intersection) + predicted (union)"
"ATXN2L","predicted (union)"
"ATXN7","predicted (union)"
"ATXN7L1","predicted (intersection) + predicted (union)"
"ATXN7L2","predicted (intersection) + predicted (union)"
"ATXN7L3","predicted (intersection) + predicted (union)"
"ATXN7L3B","experimental (all) + predicted (intersection) + predicted (union)"
"AURKAIP1","experimental (all)"
"AUTS2","predicted (union)"
"AVEN","predicted (intersection) + predicted (union)"
"AVL9","experimental (all) + predicted (intersection) + predicted (union)"
"AVPI1","predicted (intersection) + predicted (union)"
"AVPR1A","predicted (union)"
"AWAT2","predicted (union)"
"AXIN2","experimental (strong) + experimental (all) + predicted (intersection) + predicted (union)"
"B3GALNT1","predicted (intersection) + predicted (union)"
"B3GALT1","predicted (union)"
"B3GALT5","predicted (intersection) + predicted (union)"
"B3GALT6","predicted (intersection) + predicted (union)"
"B3GAT1","predicted (union)"
"B3GAT2","predicted (union)"
"B3GAT3","predicted (intersection) + predicted (union)"
"B3GNT2","experimental (all) + predicted (intersection) + predicted (union)"
"B3GNT3","predicted (union)"
"B3GNT4","predicted (intersection) + predicted (union)"
"B3GNT7","predicted (union)"
"B4GALNT3","predicted (intersection) + predicted (union)"
"B4GALNT4","predicted (union)"
"B4GALT1","experimental (all) + predicted (intersection) + predicted (union)"
"B4GALT4","predicted (union)"
"B4GALT5","predicted (intersection) + predicted (union)"
"B4GALT7","predicted (intersection) + predicted (union)"
"B9D2","predicted (union)"
"BAAT","predicted (union)"
"BACE1","predicted (intersection) + predicted (union)"
"BACE2","predicted (intersection) + predicted (union)"
"BACH1","predicted (union)"
"BACH2","predicted (intersection) + predicted (union)"
"BAG2","predicted (union)"
"BAG3","predicted (union)"
"BAG4","experimental (all) + predicted (intersection) + predicted (union)"
"BAG5","predicted (intersection) + predicted (union)"
"BAG6","predicted (union)"
"BAHD1","predicted (intersection) + predicted (union)"
"BAIAP2","predicted (intersection) + predicted (union)"
"BAIAP2L1","predicted (intersection) + predicted (union)"
"BAK1","predicted (intersection) + predicted (union)"
"BAMBI","experimental (all) + predicted (union)"
"BAP1","predicted (intersection) + predicted (union)"
"BARD1","predicted (union)"
"BARX2","predicted (union)"
"BAX","experimental (strong) + experimental (all)"
"BAZ1B","predicted (union)"
"BAZ2A","experimental (all) + predicted (intersection) + predicted (union)"
"BAZ2B","predicted (intersection) + predicted (union)"
"BBC3","predicted (union)"
"BBOF1","predicted (intersection) + predicted (union)"
"BBS1","predicted (union)"
"BBS7","predicted (union)"
"BBX","predicted (intersection) + predicted (union)"
"BCAP29","predicted (intersection) + predicted (union)"
"BCAR1","predicted (intersection) + predicted (union)"
"BCAS1","predicted (intersection) + predicted (union)"
"BCAS2","predicted (union)"
"BCAS4","predicted (intersection) + predicted (union)"
"BCAT1","predicted (union)"
"BCDIN3D","predicted (union)"
"BCKDK","predicted (intersection) + predicted (union)"
"BCL10","predicted (intersection) + predicted (union)"
"BCL11A","predicted (intersection) + predicted (union)"
"BCL11B","predicted (intersection) + predicted (union)"
"BCL2","experimental (strong) + experimental (all) + predicted (intersection) + predicted (union)"
"BCL2L1","predicted (union)"
"BCL2L10","predicted (intersection) + predicted (union)"
"BCL2L11","predicted (intersection) + predicted (union)"
"BCL2L12","experimental (all)"
"BCL2L13","predicted (intersection) + predicted (union)"
"BCL2L14","predicted (intersection) + predicted (union)"
"BCL2L15","predicted (intersection) + predicted (union)"
"BCL2L2","predicted (intersection) + predicted (union)"
"BCL2L2-PABPN1","predicted (union)"
