"Target","Evidence"
"ADM2","predicted (intersection) + predicted (union)"
"ADNP","predicted (intersection) + predicted (union)"
"ADO","predicted (union)"
"ADORA1","predicted (intersection) + predicted (union)"
"ADORA2A","predicted (union)"
"ADPGK","predicted (union)"
"ADPRHL1","predicted (union)"
"ADRA1A","predicted (intersection) + predicted (union)"
"ADRA1D","predicted (union)"
"ADRA2A","predicted (union)"
"ADRA2C","predicted (union)"
"ADRB3","predicted (intersection) + predicted (union)"
"ADSL","predicted (intersection) + predicted (union)"
"ADSSL1","predicted (intersection) + predicted (union)"
"AEN","predicted (union)"
"AFAP1L2","predicted (union)"
"AFDN","predicted (intersection) + predicted (union)"
"AFF2","predicted (intersection) + predicted (union)"
"AFF4","predicted (union)"
"AFG1L","predicted (intersection) + predicted (union)"
"AFG3L2","predicted (union)"
"AGAP1","predicted (intersection) + predicted (union)"
"AGAP2","predicted (union)"
"AGAP2-AS1","predicted (union)"
"AGAP3","predicted (intersection) + predicted (union)"
"AGBL4","predicted (intersection) + predicted (union)"
"AGFG2","predicted (union)"
"AGMAT","predicted (union)"
"AGMO","predicted (union)"
"AGO1","predicted (intersection) + predicted (union)"
"AGO2","predicted (intersection) + predicted (union)"
"AGO3","predicted (union)"
"AGO4","predicted (intersection) + predicted (union)"
"AGPAT2","predicted (union)"
"AGPAT3","predicted (intersection) + predicted (union)"
"AGPAT4","predicted (intersection) + predicted (union)"
"AGPS","predicted (intersection) + predicted (union)"
"AGR2","predicted (union)"
"AGRN","predicted (intersection) + predicted (union)"
"AGT","predicted (intersection) + predicted (union)"
"AGTRAP","predicted (union)"
"AHCYL2","predicted (intersection) + predicted (union)"
"AHDC1","predicted (union)"
"AHI1","predicted (union)"
"AHRR","predicted (intersection) + predicted (union)"
"AHSA1","predicted (union)"
"AIF1L","predicted (union)"
"AIFM1","predicted (intersection) + predicted (union)"
"AIPL1","predicted (union)"
"AIRE","predicted (union)"
"AJAP1","predicted (union)"
"AJUBA","predicted (intersection) + predicted (union)"
"AK2","predicted (intersection) + predicted (union)"
"AK4","predicted (intersection) + predicted (union)"
"AKAP1","predicted (union)"
"AKAP10","predicted (union)"
"AKAP11","predicted (union)"
"AKAP12","predicted (union)"
"AKAP13","predicted (union)"
"AKAP2","predicted (intersection) + predicted (union)"
"AKAP5","predicted (union)"
"AKAP7","predicted (union)"
"AKAP8","predicted (union)"
"AKIRIN1","predicted (union)"
"AKNA","predicted (union)"
"AKR1B1","predicted (intersection) + predicted (union)"
"AKR1C1","predicted (intersection) + predicted (union)"
"AKR1C2","predicted (union)"
"AKR1C3","predicted (union)"
"AKR7A2","predicted (intersection) + predicted (union)"
"AKT2","predicted (intersection) + predicted (union)"
"ALCAM","predicted (intersection) + predicted (union)"
"ALDH16A1","predicted (union)"
"ALDH1A2","predicted (union)"
"ALDH1L1","predicted (union)"
"ALDH1L2","predicted (intersection) + predicted (union)"
"ALDH3A2","predicted (intersection) + predicted (union)"
"ALDH7A1","predicted (intersection) + predicted (union)"
"ALG1","predicted (union)"
"ALG10","predicted (intersection) + predicted (union)"
"ALKBH1","predicted (intersection) + predicted (union)"
"ALKBH4","predicted (union)"
"ALKBH8","predicted (union)"
"ALOX15B","predicted (union)"
"ALOX5AP","predicted (union)"
"ALPI","predicted (union)"
"ALPK3","predicted (union)"
"ALPL","predicted (union)"
"ALPP","predicted (intersection) + predicted (union)"
"ALS2CL","predicted (intersection) + predicted (union)"
"ALX1","predicted (union)"
"ALX4","predicted (union)"
"AMACR","predicted (union)"
"AMBRA1","predicted (union)"
"AMD1","predicted (union)"
"AMDHD2","predicted (union)"
"AMER3","predicted (union)"
"AMFR","predicted (intersection) + predicted (union)"
"AMIGO1","predicted (intersection) + predicted (union)"
"AMIGO2","predicted (union)"
"AMIGO3","predicted (union)"
"AMMECR1L","predicted (intersection) + predicted (union)"
"AMOT","predicted (intersection) + predicted (union)"
"AMOTL2","predicted (union)"
"AMPD2","predicted (intersection) + predicted (union)"
"AMPD3","predicted (union)"
"ANAPC1","predicted (intersection) + predicted (union)"
"ANG","predicted (intersection) + predicted (union)"
"ANGEL1","predicted (intersection) + predicted (union)"
"ANGPT1","predicted (union)"
"ANGPT2","predicted (union)"
"ANGPT4","predicted (union)"
"ANGPTL3","predicted (union)"
"ANGPTL7","predicted (union)"
"ANK1","predicted (union)"
"ANKDD1A","predicted (intersection) + predicted (union)"
"ANKEF1","predicted (union)"
"ANKFY1","predicted (intersection) + predicted (union)"
"ANKH","predicted (intersection) + predicted (union)"
"ANKMY1","predicted (intersection) + predicted (union)"
"ANKRD10","predicted (union)"
"ANKRD13B","predicted (union)"
"ANKRD13C","predicted (union)"
"ANKRD17","predicted (union)"
"ANKRD24","predicted (intersection) + predicted (union)"
"ANKRD27","predicted (union)"
"ANKRD33","predicted (union)"
"ANKRD33B","predicted (intersection) + predicted (union)"
"ANKRD34C","predicted (intersection) + predicted (union)"
"ANKRD35","predicted (union)"
"ANKRD39","predicted (union)"
"ANKRD40","predicted (intersection) + predicted (union)"
"ANKRD42","predicted (intersection) + predicted (union)"
"ANKRD45","predicted (intersection) + predicted (union)"
"ANKRD46","predicted (union)"
"ANKRD52","predicted (intersection) + predicted (union)"
"ANKRD53","predicted (intersection) + predicted (union)"
"ANKRD54","predicted (union)"
"ANKRD6","predicted (union)"
"ANKRD63","predicted (union)"
"ANKRD65","predicted (union)"
"ANKS1A","predicted (intersection) + predicted (union)"
"ANKS1B","predicted (union)"
"ANKS4B","predicted (union)"
"ANKS6","predicted (union)"
"ANO1","predicted (union)"
"ANO10","predicted (union)"
"ANO5","predicted (union)"
"ANO7","predicted (intersection) + predicted (union)"
"ANO9","predicted (union)"
"ANTXR1","predicted (intersection) + predicted (union)"
"ANTXR2","predicted (intersection) + predicted (union)"
"ANXA11","predicted (union)"
"ANXA6","predicted (intersection) + predicted (union)"
"ANXA7","predicted (union)"
"AOPEP","predicted (intersection) + predicted (union)"
"AP1AR","predicted (union)"
"AP1G1","predicted (union)"
"AP1M1","predicted (union)"
"AP1M2","predicted (union)"
"AP1S1","predicted (intersection) + predicted (union)"
"AP1S3","predicted (union)"
"AP2A2","predicted (intersection) + predicted (union)"
"AP2S1","predicted (union)"
"AP3B1","predicted (union)"
"AP3M1","predicted (union)"
"AP3S1","predicted (union)"
"AP3S2","predicted (intersection) + predicted (union)"
"AP4S1","predicted (union)"
"AP5B1","predicted (union)"
"AP5M1","predicted (union)"
"AP5S1","predicted (intersection) + predicted (union)"
"APAF1","predicted (intersection) + predicted (union)"
"APBA1","predicted (union)"
"APBA2","predicted (intersection) + predicted (union)"
"APBB1","predicted (union)"
"APBB2","predicted (intersection) + predicted (union)"
"APBB3","predicted (union)"
"APC2","predicted (intersection) + predicted (union)"
"APCDD1","predicted (intersection) + predicted (union)"
"APCDD1L","predicted (intersection) + predicted (union)"
"APEH","predicted (intersection) + predicted (union)"
"APH1A","predicted (intersection) + predicted (union)"
"APH1B","predicted (intersection) + predicted (union)"
"API5","predicted (intersection) + predicted (union)"
"APLN","predicted (union)"
"APLNR","predicted (intersection) + predicted (union)"
"APLP2","experimental (all) + predicted (intersection) + predicted (union)"
"APOA1","predicted (union)"
"APOB","predicted (union)"
"APOBEC2","predicted (union)"
"APOBEC3C","predicted (intersection) + predicted (union)"
"APOBEC3F","predicted (union)"
"APOBR","predicted (intersection) + predicted (union)"
"APOC3","predicted (intersection) + predicted (union)"
"APOL3","predicted (union)"
"APOL4","predicted (intersection) + predicted (union)"
"APOL6","predicted (intersection) + predicted (union)"
"APP","predicted (union)"
"APPBP2","predicted (union)"
"APPL1","predicted (union)"
"APTX","predicted (intersection) + predicted (union)"
"AQP1","predicted (union)"
"AQP10","predicted (union)"
"AQP12A","predicted (union)"
"AQP12B","predicted (union)"
"AQP2","predicted (union)"
"AQP3","predicted (union)"
"AQP4","predicted (intersection) + predicted (union)"
"AQP6","predicted (intersection) + predicted (union)"
"AQP7","predicted (intersection) + predicted (union)"
"AQP9","predicted (intersection) + predicted (union)"
"AQR","predicted (union)"
"ARAF","predicted (union)"
"ARAP3","predicted (intersection) + predicted (union)"
"ARC","predicted (intersection) + predicted (union)"
"AREL1","predicted (union)"
"ARF3","predicted (intersection) + predicted (union)"
"ARF4","predicted (union)"
"ARFGAP1","predicted (union)"
"ARFGAP2","predicted (intersection) + predicted (union)"
"ARFGEF3","predicted (union)"
"ARFIP1","predicted (intersection) + predicted (union)"
"ARFIP2","predicted (union)"
"ARGFX","predicted (union)"
"ARGLU1","predicted (union)"
"ARHGAP1","experimental (all) + predicted (intersection) + predicted (union)"
"ARHGAP11A","predicted (intersection) + predicted (union)"
"ARHGAP12","predicted (union)"
"ARHGAP17","predicted (union)"
"ARHGAP19","predicted (intersection) + predicted (union)"
"ARHGAP22","predicted (intersection) + predicted (union)"
"ARHGAP24","predicted (intersection) + predicted (union)"
"ARHGAP25","predicted (union)"
"ARHGAP27","experimental (all) + predicted (intersection) + predicted (union)"
"ARHGAP29","predicted (intersection) + predicted (union)"
"ARHGAP30","predicted (union)"
"ARHGAP31","predicted (union)"
"ARHGAP32","predicted (union)"
"ARHGAP33","predicted (union)"
"ARHGAP35","experimental (all)"
"ARHGAP40","predicted (union)"
"ARHGAP44","predicted (intersection) + predicted (union)"
"ARHGAP45","predicted (union)"
"ARHGDIA","predicted (union)"
"ARHGEF10","predicted (intersection) + predicted (union)"
"ARHGEF11","predicted (union)"
"ARHGEF12","predicted (union)"
"ARHGEF15","predicted (intersection) + predicted (union)"
"ARHGEF16","predicted (union)"
"ARHGEF17","predicted (intersection) + predicted (union)"
"ARHGEF19","predicted (union)"
"ARHGEF35","predicted (union)"
"ARHGEF37","predicted (union)"
"ARHGEF38","predicted (union)"
"ARHGEF39","predicted (union)"
"ARHGEF4","predicted (intersection) + predicted (union)"
"ARHGEF40","predicted (union)"
"ARHGEF5","predicted (union)"
"ARHGEF6","predicted (union)"
"ARHGEF7","predicted (intersection) + predicted (union)"
"ARHGEF9","predicted (intersection) + predicted (union)"
"ARID1A","predicted (union)"
"ARID3A","predicted (union)"
"ARID3B","predicted (union)"
"ARIH1","predicted (union)"
"ARIH2","predicted (intersection) + predicted (union)"
"ARL1","predicted (intersection) + predicted (union)"
"ARL10","predicted (intersection) + predicted (union)"
"ARL11","predicted (intersection) + predicted (union)"
"ARL17A","predicted (union)"
"ARL17B","predicted (union)"
"ARL2BP","predicted (union)"
"ARL3","predicted (intersection) + predicted (union)"
"ARL4C","predicted (union)"
"ARL4D","predicted (union)"
"ARL5A","predicted (intersection) + predicted (union)"
"ARL5C","predicted (union)"
"ARL6IP1","predicted (union)"
"ARL6IP4","predicted (union)"
"ARL6IP5","predicted (intersection) + predicted (union)"
"ARL6IP6","predicted (intersection) + predicted (union)"
"ARMC2","predicted (union)"
"ARMC5","predicted (union)"
"ARMC7","predicted (union)"
"ARMC8","predicted (union)"
"ARMCX4","predicted (intersection) + predicted (union)"
"ARMH3","predicted (intersection) + predicted (union)"
"ARMH4","predicted (intersection) + predicted (union)"
"ARMS2","predicted (union)"
"ARMT1","predicted (intersection) + predicted (union)"
"ARNT","predicted (intersection) + predicted (union)"
"ARNT2","predicted (union)"
"ARNTL2","predicted (intersection) + predicted (union)"
"ARPC2","predicted (intersection) + predicted (union)"
"ARPC5","predicted (union)"
"ARPIN","predicted (union)"
"ARPIN-AP3S2","predicted (intersection) + predicted (union)"
"ARPP21","predicted (intersection) + predicted (union)"
"ARRB1","predicted (intersection) + predicted (union)"
"ARRB2","predicted (union)"
"ARRDC2","predicted (intersection) + predicted (union)"
"ARRDC3","predicted (union)"
"ARRDC4","predicted (intersection) + predicted (union)"
"ARSA","predicted (union)"
"ARSD","predicted (union)"
"ARSE","predicted (union)"
"ARSK","predicted (union)"
"ART4","predicted (union)"
"ARTN","predicted (union)"
"AS3MT","predicted (union)"
"ASAP1","predicted (union)"
"ASB1","predicted (intersection) + predicted (union)"
"ASB13","predicted (union)"
"ASB15","predicted (intersection) + predicted (union)"
"ASB16","predicted (union)"
"ASB2","predicted (union)"
"ASB8","predicted (intersection) + predicted (union)"
"ASCC1","predicted (union)"
"ASCC2","predicted (union)"
"ASCC3","predicted (union)"
"ASCL2","predicted (intersection) + predicted (union)"
"ASIC1","predicted (intersection) + predicted (union)"
"ASIC3","predicted (union)"
"ASPA","predicted (union)"
"ASPH","predicted (intersection) + predicted (union)"
"ASPN","predicted (union)"
"ASPSCR1","predicted (union)"
"ASRGL1","predicted (intersection) + predicted (union)"
"ASS1","predicted (intersection) + predicted (union)"
"ASTN1","predicted (intersection) + predicted (union)"
"ASTN2","predicted (intersection) + predicted (union)"
"ASXL1","predicted (intersection) + predicted (union)"
"ASXL2","predicted (intersection) + predicted (union)"
"ASXL3","predicted (union)"
"ATAD3C","predicted (union)"
"ATCAY","predicted (union)"
"ATF3","predicted (union)"
"ATF6","predicted (intersection) + predicted (union)"
"ATF7","predicted (intersection) + predicted (union)"
"ATF7IP","experimental (all) + predicted (intersection) + predicted (union)"
"ATG12","predicted (intersection) + predicted (union)"
"ATG13","predicted (union)"
"ATG14","predicted (union)"
"ATG16L1","predicted (intersection) + predicted (union)"
"ATG2A","experimental (all)"
"ATG2B","predicted (union)"
"ATG4A","predicted (union)"
"ATG4D","predicted (union)"
"ATG9A","predicted (union)"
"ATIC","predicted (union)"
"ATL3","predicted (union)"
"ATM","predicted (union)"
"ATMIN","predicted (intersection) + predicted (union)"
"ATN1","predicted (union)"
"ATOH7","predicted (union)"
"ATOH8","predicted (intersection) + predicted (union)"
"ATP10A","predicted (intersection) + predicted (union)"
"ATP10B","predicted (union)"
"ATP11A","predicted (union)"
"ATP13A2","predicted (union)"
"ATP1A3","predicted (intersection) + predicted (union)"
"ATP1B3","predicted (union)"
"ATP1B4","predicted (union)"
"ATP2A3","predicted (union)"
"ATP2B1","predicted (union)"
"ATP2B4","predicted (intersection) + predicted (union)"
"ATP2C1","predicted (intersection) + predicted (union)"
"ATP4A","predicted (intersection) + predicted (union)"
"ATP5IF1","predicted (union)"
"ATP5MC1","predicted (intersection) + predicted (union)"
"ATP5MF-PTCD1","predicted (intersection) + predicted (union)"
"ATP5PD","predicted (intersection) + predicted (union)"
"ATP6AP1","predicted (union)"
"ATP6V0A1","predicted (union)"
"ATP6V0A4","predicted (union)"
"ATP6V0E2","predicted (union)"
"ATP6V1E1","predicted (union)"
"ATP6V1H","predicted (union)"
"ATP7B","predicted (union)"
"ATP8A2","predicted (union)"
"ATPAF2","predicted (union)"
"ATRN","predicted (union)"
"ATRNL1","predicted (intersection) + predicted (union)"
"ATXN1","predicted (intersection) + predicted (union)"
"ATXN2L","predicted (union)"
"ATXN7","predicted (intersection) + predicted (union)"
"ATXN7L1","predicted (intersection) + predicted (union)"
"ATXN7L3","predicted (union)"
"AUTS2","predicted (union)"
"AVL9","predicted (union)"
"AVPI1","predicted (union)"
"AVPR1A","predicted (intersection) + predicted (union)"
"AVPR2","predicted (union)"
"AXIN1","predicted (intersection) + predicted (union)"
"B3GALT5","predicted (intersection) + predicted (union)"
"B3GALT5-AS1","predicted (union)"
"B3GALT6","predicted (intersection) + predicted (union)"
"B3GAT1","predicted (union)"
"B3GAT3","predicted (union)"
"B3GNT4","predicted (union)"
"B3GNT8","predicted (union)"
"B4GALNT2","predicted (union)"
"B4GALNT3","predicted (intersection) + predicted (union)"
"B4GALT1","predicted (union)"
"B4GALT3","predicted (union)"
"B4GALT5","predicted (intersection) + predicted (union)"
"B4GALT6","predicted (intersection) + predicted (union)"
"B4GALT7","predicted (union)"
"B4GAT1","predicted (union)"
"B9D2","predicted (union)"
"BAALC","predicted (union)"
"BAAT","predicted (union)"
"BACE1","predicted (intersection) + predicted (union)"
"BACE2","experimental (all) + predicted (intersection) + predicted (union)"
"BAG3","predicted (intersection) + predicted (union)"
"BAG4","predicted (intersection) + predicted (union)"
"BAG5","predicted (union)"
"BAHCC1","predicted (union)"
"BAIAP2","predicted (intersection) + predicted (union)"
"BAIAP2L1","predicted (intersection) + predicted (union)"
"BAK1","predicted (intersection) + predicted (union)"
"BAMBI","predicted (intersection) + predicted (union)"
"BAP1","predicted (union)"
"BARX1","predicted (intersection) + predicted (union)"
"BARX2","predicted (union)"
"BATF","predicted (union)"
"BATF2","predicted (union)"
"BAX","predicted (intersection) + predicted (union)"
"BAZ2A","experimental (all) + predicted (intersection) + predicted (union)"
"BBC3","predicted (intersection) + predicted (union)"
"BBOF1","predicted (intersection) + predicted (union)"
"BBS5","predicted (intersection) + predicted (union)"
"BBS7","predicted (union)"
"BBX","predicted (union)"
"BCAM","predicted (union)"
"BCAR1","predicted (union)"
"BCAS3","predicted (union)"
"BCAS4","predicted (union)"
"BCCIP","predicted (union)"
"BCDIN3D","predicted (intersection) + predicted (union)"
"BCKDHA","predicted (union)"
"BCKDK","predicted (union)"
"BCL10","predicted (union)"
"BCL11A","predicted (union)"
"BCL11B","predicted (union)"
"BCL2","predicted (intersection) + predicted (union)"
"BCL2L1","experimental (all) + predicted (intersection) + predicted (union)"
"BCL2L11","predicted (intersection) + predicted (union)"
"BCL2L13","predicted (intersection) + predicted (union)"
"BCL2L15","predicted (union)"
"BCL7A","predicted (intersection) + predicted (union)"
"BCL7B","predicted (intersection) + predicted (union)"
"BCL7C","predicted (intersection) + predicted (union)"
"BCL9","predicted (union)"
"BCL9L","predicted (union)"
"BCLAF1","predicted (union)"
"BCLAF3","predicted (intersection) + predicted (union)"
"BCORL1","predicted (union)"
"BCR","predicted (union)"
"BDH1","predicted (union)"
"BDH2","predicted (union)"
"BDNF","predicted (intersection) + predicted (union)"
"BEAN1","predicted (intersection) + predicted (union)"
"BEGAIN","predicted (union)"
"BEND2","predicted (union)"
"BEND3","predicted (intersection) + predicted (union)"
"BEND4","predicted (union)"
"BEST1","predicted (intersection) + predicted (union)"
"BET1","predicted (intersection) + predicted (union)"
"BET1L","predicted (union)"
"BEX3","predicted (union)"
"BEX4","predicted (union)"
"BHLHA9","predicted (union)"
"BHLHE41","predicted (union)"
"BHMT","predicted (union)"
"BICC1","predicted (intersection) + predicted (union)"
"BICD1","predicted (intersection) + predicted (union)"
"BICD2","predicted (union)"
"BICRAL","predicted (union)"
"BID","predicted (intersection) + predicted (union)"
"BIN3","predicted (union)"
"BIRC5","predicted (intersection) + predicted (union)"
"BIRC6","predicted (union)"
"BIRC7","experimental (strong) + experimental (all) + predicted (intersection) + predicted (union)"
"BIVM","predicted (intersection) + predicted (union)"
"BLCAP","predicted (intersection) + predicted (union)"
"BLMH","predicted (union)"
"BLOC1S2","predicted (union)"
"BLOC1S3","predicted (union)"
"BLOC1S5","predicted (union)"
"BLVRA","predicted (union)"
"BMERB1","predicted (intersection) + predicted (union)"
"BMF","predicted (intersection) + predicted (union)"
"BMP1","predicted (union)"
"BMP10","predicted (union)"
"BMP2K","predicted (union)"
"BMP3","predicted (union)"
"BMP4","predicted (union)"
"BMP6","predicted (intersection) + predicted (union)"
"BMP7","predicted (union)"
"BMP8A","predicted (union)"
"BMP8B","predicted (union)"
"BMPR1A","predicted (intersection) + predicted (union)"
"BMPR2","predicted (intersection) + predicted (union)"
"BMS1","predicted (union)"
"BNC1","predicted (union)"
"BNC2","predicted (union)"
"BNIP2","predicted (union)"
"BNIP3","predicted (union)"
"BOC","predicted (intersection) + predicted (union)"
"BOD1","predicted (intersection) + predicted (union)"
"BOD1L2","predicted (union)"
"BOK","predicted (union)"
"BOLA1","predicted (union)"
"BOLL","predicted (union)"
"BORCS5","predicted (intersection) + predicted (union)"
"BORCS8","predicted (intersection) + predicted (union)"
"BORCS8-MEF2B","predicted (union)"
"BPIFB2","predicted (union)"
"BPTF","predicted (union)"
"BPY2","predicted (union)"
"BPY2B","predicted (union)"
"BPY2C","predicted (union)"
"BRCA1","predicted (union)"
"BRCC3","predicted (union)"
"BRD2","predicted (union)"
"BRD4","predicted (intersection) + predicted (union)"
"BRD7","predicted (union)"
"BRI3","predicted (union)"
"BRI3BP","predicted (union)"
"BRIX1","predicted (intersection) + predicted (union)"
"BRMS1","predicted (union)"
"BRMS1L","predicted (union)"
"BROX","predicted (union)"
"BRPF1","predicted (union)"
"BRPF3","predicted (intersection) + predicted (union)"
"BRWD1","predicted (union)"
"BRWD3","predicted (intersection) + predicted (union)"
"BSN","predicted (intersection) + predicted (union)"
"BSX","predicted (union)"
"BTAF1","predicted (union)"
"BTBD11","predicted (union)"
"BTBD2","predicted (union)"
"BTBD7","predicted (intersection) + predicted (union)"
"BTBD9","predicted (intersection) + predicted (union)"
"BTC","predicted (union)"
"BTD","predicted (intersection) + predicted (union)"
"BTF3L4","predicted (union)"
"BTG2","predicted (union)"
"BTN1A1","predicted (union)"
"BTN2A1","predicted (intersection) + predicted (union)"
"BTN2A2","predicted (intersection) + predicted (union)"
"BTN3A1","predicted (intersection) + predicted (union)"
"BTN3A2","predicted (intersection) + predicted (union)"
"BTNL8","predicted (union)"
"BTRC","predicted (intersection) + predicted (union)"
"BUB1","predicted (union)"
"BUB3","predicted (intersection) + predicted (union)"
"BUD31","predicted (intersection) + predicted (union)"
"BVES","predicted (union)"
"BZW1","predicted (union)"
"C10orf105","predicted (intersection) + predicted (union)"
"C10orf53","predicted (union)"
"C10orf67","predicted (intersection) + predicted (union)"
"C10orf90","predicted (union)"
"C11orf21","predicted (union)"
"C11orf45","predicted (intersection) + predicted (union)"
"C11orf54","predicted (intersection) + predicted (union)"
"C11orf58","predicted (union)"
"C11orf86","predicted (intersection) + predicted (union)"
"C11orf98","predicted (union)"
"C12orf49","predicted (union)"
"C12orf60","predicted (intersection) + predicted (union)"
"C12orf66","predicted (union)"
"C12orf74","predicted (union)"
"C14orf119","predicted (union)"
"C15orf48","predicted (intersection) + predicted (union)"
"C15orf62","predicted (union)"
"C16orf54","predicted (union)"
"C16orf70","predicted (intersection) + predicted (union)"
"C16orf71","predicted (intersection) + predicted (union)"
"C16orf72","predicted (union)"
"C16orf87","predicted (union)"
"C16orf92","predicted (intersection) + predicted (union)"
"C17orf107","predicted (intersection) + predicted (union)"
"C17orf53","predicted (union)"
"C17orf58","predicted (intersection) + predicted (union)"
"C18orf21","predicted (intersection) + predicted (union)"
"C18orf54","predicted (union)"
"C19orf24","predicted (union)"
"C19orf33","predicted (union)"
"C19orf44","predicted (union)"
"C1GALT1","predicted (union)"
"C1orf116","predicted (intersection) + predicted (union)"
"C1orf122","predicted (union)"
"C1orf131","predicted (union)"
"C1orf159","predicted (union)"
"C1orf21","predicted (intersection) + predicted (union)"
"C1orf216","predicted (intersection) + predicted (union)"
"C1orf226","predicted (intersection) + predicted (union)"
"C1orf35","predicted (union)"
"C1orf50","predicted (intersection) + predicted (union)"
"C1QL2","predicted (union)"
"C1QL4","predicted (union)"
"C1QTNF2","predicted (intersection) + predicted (union)"
"C1QTNF4","predicted (union)"
"C1QTNF5","predicted (union)"
"C1QTNF6","predicted (union)"
"C1QTNF8","predicted (union)"
